compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,hdf,96,write,0.8626806735992432,8000000
,,zarr,96,write,9.211813688278198,8000000
,,hdf,96,write,0.9939541816711426,8000000
,,zarr,96,write,1.191779613494873,8000000
,,hdf,96,write,0.4461860656738281,8000000
,,zarr,96,write,1.4224777221679688,8000000
,,hdf,96,write,1.0859019756317139,8000000
,,zarr,96,write,2.234769105911255,8000000
,,hdf,96,write,0.9810426235198975,8000000
,,zarr,96,write,9.36538577079773,8000000
,,hdf,96,write,0.4028892517089844,8000000
,,zarr,96,write,1.1714544296264648,8000000
,,hdf,96,write,0.9270784854888916,8000000
,,zarr,96,write,1.2487881183624268,8000000
,,hdf,96,write,1.1688687801361084,8000000
,,zarr,96,write,1.2509655952453613,8000000
,,hdf,96,write,0.3544785976409912,8000000
,,zarr,96,write,1.2252469062805176,8000000
,,hdf,96,write,0.41024041175842285,8000000
,,zarr,96,write,1.1606876850128174,8000000
,,hdf,96,write,0.4496269226074219,8000000
,,zarr,96,write,1.128673791885376,8000000
,,hdf,96,write,1.004678726196289,8000000
,,zarr,96,write,1.2297706604003906,8000000
,,hdf,96,write,0.34601473808288574,8000000
,,zarr,96,write,1.3737306594848633,8000000
,,hdf,96,write,0.9427587985992432,8000000
,,zarr,96,read,0.580406904220581,8000000
,,hdf,96,read,0.7179718017578125,8000000
,,zarr,96,read,0.41708946228027344,8000000
,,hdf,96,read,0.6110987663269043,8000000
,,zarr,96,read,0.5257513523101807,8000000
,,hdf,96,read,0.586993932723999,8000000
,,zarr,96,read,0.5684401988983154,8000000
,,hdf,96,read,0.5698316097259521,8000000
,,zarr,96,read,0.5152182579040527,8000000
,,hdf,96,read,0.5488972663879395,8000000
,,zarr,96,read,0.5232555866241455,8000000
,,hdf,96,read,0.5350711345672607,8000000
,,zarr,96,read,0.5231389999389648,8000000
,,hdf,96,read,0.6113088130950928,8000000
,,zarr,96,read,0.5737369060516357,8000000
,,hdf,96,read,0.5950748920440674,8000000
,,zarr,96,read,0.5913236141204834,8000000
,,hdf,96,read,0.557978630065918,8000000
,,zarr,96,read,0.5608923435211182,8000000
,,hdf,96,read,0.5380091667175293,8000000
,,zarr,96,read,0.48924946784973145,8000000
,,hdf,96,read,0.5795321464538574,8000000
,,zarr,96,read,0.5951941013336182,8000000
,,hdf,96,read,0.6077926158905029,8000000
,,zarr,96,read,0.5318095684051514,8000000
,,hdf,96,read,0.5411412715911865,8000000
,,zarr,96,read,0.5246071815490723,8000000
,,hdf,96,read,0.5909903049468994,8000000
,,zarr,96,read,0.5442955493927002,8000000
,,hdf,96,read,0.5652780532836914,8000000
,,zarr,96,read,0.5088748931884766,8000000
,,hdf,96,read,0.5781519412994385,8000000
,,zarr,96,read,0.5241196155548096,8000000
,,hdf,96,read,0.5702824592590332,8000000
,,zarr,96,read,0.5839905738830566,8000000
,,hdf,96,read,0.5866420269012451,8000000
,,zarr,96,read,0.5299749374389648,8000000
,,hdf,96,read,0.5970232486724854,8000000
,,zarr,96,read,0.4928092956542969,8000000
,,hdf,96,read,0.5473840236663818,8000000
,,zarr,96,read,0.4766964912414551,8000000
,,hdf,96,read,0.5246822834014893,8000000
,,zarr,96,read,0.5405924320220947,8000000
,,hdf,96,read,0.6230270862579346,8000000
,,zarr,96,read,0.5093250274658203,8000000
,,hdf,96,read,0.5694570541381836,8000000
,,zarr,96,read,0.488802433013916,8000000
,,hdf,96,read,0.5984654426574707,8000000
,,zarr,96,read,0.5552897453308105,8000000
,,hdf,96,read,0.5158767700195312,8000000
,,zarr,96,read,0.5084350109100342,8000000
,,hdf,96,read,0.5326342582702637,8000000
,,zarr,96,read,0.5428380966186523,8000000
,,hdf,96,read,0.5645129680633545,8000000
,,zarr,96,read,0.5208239555358887,8000000
,,hdf,96,read,0.5763387680053711,8000000
,,zarr,96,read,0.4926798343658447,8000000
,,hdf,96,read,0.557429313659668,8000000
,,zarr,96,read,0.5013186931610107,8000000
,,hdf,96,read,0.5399932861328125,8000000
,,zarr,96,read,0.46605896949768066,8000000
,,hdf,96,read,0.5118134021759033,8000000
,,zarr,96,read,0.5273566246032715,8000000
,,hdf,96,read,0.55361008644104,8000000
,,zarr,96,read,0.5065412521362305,8000000
,,hdf,96,read,0.5539886951446533,8000000
,,zarr,96,read,0.5577902793884277,8000000
,,hdf,96,read,0.5826163291931152,8000000
,,zarr,96,read,0.4965851306915283,8000000
,,hdf,96,read,0.5730106830596924,8000000
,,zarr,96,read,0.5459294319152832,8000000
,,hdf,96,read,0.5316967964172363,8000000
,,zarr,96,read,0.41776156425476074,8000000
,,hdf,96,read,0.40946507453918457,8000000
,,zarr,96,read,0.30037569999694824,8000000
,,hdf,96,read,0.3314485549926758,8000000
,,zarr,96,read,0.2050337791442871,8000000
,,hdf,96,read,0.13907074928283691,8000000
,,zarr,96,read,0.25786828994750977,8000000
,,hdf,96,read,0.134368896484375,8000000
