compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,hdf,24,write,0.1807570457458496,8000000
,,zarr,24,write,0.041768789291381836,8000000
,,hdf,24,write,0.13990092277526855,8000000
,,zarr,24,write,0.05154705047607422,8000000
,,hdf,24,write,0.17131638526916504,8000000
,,zarr,24,write,0.04835319519042969,8000000
,,hdf,24,write,0.25249695777893066,8000000
,,zarr,24,write,0.053698062896728516,8000000
,,hdf,24,write,0.15842032432556152,8000000
,,zarr,24,write,0.0474855899810791,8000000
,,hdf,24,write,0.15383577346801758,8000000
,,zarr,24,write,0.03880190849304199,8000000
,,hdf,24,write,0.20360589027404785,8000000
,,zarr,24,write,0.047611236572265625,8000000
,,hdf,24,write,0.23167967796325684,8000000
,,zarr,24,write,0.05290937423706055,8000000
,,hdf,24,write,0.1634066104888916,8000000
,,zarr,24,write,0.03781318664550781,8000000
,,hdf,24,write,0.17289423942565918,8000000
,,zarr,24,write,0.04219961166381836,8000000
,,hdf,24,write,0.22972917556762695,8000000
,,zarr,24,write,0.05141043663024902,8000000
,,hdf,24,write,0.2186737060546875,8000000
,,zarr,24,write,0.03878426551818848,8000000
,,hdf,24,write,0.19399166107177734,8000000
,,zarr,24,write,0.08249187469482422,8000000
,,hdf,24,write,0.2835206985473633,8000000
,,zarr,24,write,0.052475929260253906,8000000
,,hdf,24,write,0.3526952266693115,8000000
,,zarr,24,write,0.04382634162902832,8000000
,,hdf,24,write,0.14802193641662598,8000000
,,zarr,24,write,0.038687944412231445,8000000
,,hdf,24,write,0.24757170677185059,8000000
,,zarr,24,write,0.04441356658935547,8000000
,,hdf,24,write,0.2360246181488037,8000000
,,zarr,24,write,0.04671764373779297,8000000
,,hdf,24,write,0.22589468955993652,8000000
,,zarr,24,write,0.05459785461425781,8000000
,,hdf,24,write,0.18314146995544434,8000000
,,zarr,24,write,0.04198145866394043,8000000
,,hdf,24,write,0.19562911987304688,8000000
,,zarr,24,write,0.04613542556762695,8000000
,,hdf,24,write,0.20566463470458984,8000000
,,zarr,24,write,0.04980945587158203,8000000
,,hdf,24,write,0.18234634399414062,8000000
,,zarr,24,write,0.0708012580871582,8000000
,,hdf,24,write,0.1776442527770996,8000000
,,zarr,24,write,0.04245948791503906,8000000
,,hdf,24,write,0.1647496223449707,8000000
,,zarr,24,write,0.04062318801879883,8000000
,,hdf,24,write,0.20047545433044434,8000000
,,zarr,24,write,0.053191184997558594,8000000
,,hdf,24,write,0.1684122085571289,8000000
,,zarr,24,write,0.044940948486328125,8000000
,,hdf,24,write,0.17437338829040527,8000000
,,zarr,24,write,0.04514122009277344,8000000
,,hdf,24,write,0.18854379653930664,8000000
,,zarr,24,write,0.04739952087402344,8000000
,,hdf,24,write,0.16512322425842285,8000000
,,zarr,24,write,0.0447237491607666,8000000
,,hdf,24,write,0.19472193717956543,8000000
,,zarr,24,write,0.051691293716430664,8000000
,,hdf,24,write,0.11294102668762207,8000000
,,zarr,24,write,0.06194615364074707,8000000
,,hdf,24,write,0.18122625350952148,8000000
,,zarr,24,write,0.044843196868896484,8000000
,,hdf,24,write,0.1710066795349121,8000000
,,zarr,24,write,0.04781293869018555,8000000
,,hdf,24,write,0.1725013256072998,8000000
,,zarr,24,write,0.05121636390686035,8000000
,,hdf,24,write,0.17633986473083496,8000000
,,zarr,24,write,0.052609920501708984,8000000
,,hdf,24,write,0.1824047565460205,8000000
,,zarr,24,write,0.050931692123413086,8000000
,,hdf,24,write,0.2745380401611328,8000000
,,zarr,24,write,0.04898881912231445,8000000
,,hdf,24,write,0.19486188888549805,8000000
,,zarr,24,write,0.05071377754211426,8000000
,,hdf,24,write,0.20134806632995605,8000000
,,zarr,24,write,0.048583030700683594,8000000
,,hdf,24,write,0.20059537887573242,8000000
,,zarr,24,write,0.07535386085510254,8000000
,,hdf,24,write,0.18918800354003906,8000000
,,zarr,24,write,0.04146218299865723,8000000
,,hdf,24,write,0.2244586944580078,8000000
,,zarr,24,write,0.05855679512023926,8000000
,,hdf,24,write,0.19428086280822754,8000000
,,zarr,24,write,0.03956198692321777,8000000
,,hdf,24,write,0.23254871368408203,8000000
,,zarr,24,write,0.046036720275878906,8000000
,,hdf,24,write,0.1681218147277832,8000000
,,zarr,24,write,0.0937795639038086,8000000
,,hdf,24,write,0.18932676315307617,8000000
,,zarr,24,write,0.05022120475769043,8000000
,,hdf,24,write,0.27971863746643066,8000000
,,zarr,24,write,0.04616713523864746,8000000
,,hdf,24,write,0.35033655166625977,8000000
,,zarr,24,write,0.049004554748535156,8000000
,,hdf,24,write,0.3136453628540039,8000000
,,zarr,24,write,0.049422264099121094,8000000
,,hdf,24,write,0.17312359809875488,8000000
,,zarr,24,write,0.04360651969909668,8000000
,,hdf,24,write,0.33901238441467285,8000000
,,zarr,24,write,0.05374431610107422,8000000
,,hdf,24,write,0.16995668411254883,8000000
,,zarr,24,write,0.03979969024658203,8000000
,,hdf,24,write,0.17969036102294922,8000000
,,zarr,24,write,0.07563281059265137,8000000
,,hdf,24,write,0.2029435634613037,8000000
,,zarr,24,write,0.05225944519042969,8000000
,,hdf,24,write,0.1749117374420166,8000000
,,zarr,24,write,0.07879233360290527,8000000
,,hdf,24,write,0.17427277565002441,8000000
,,zarr,24,write,0.04314470291137695,8000000
,,hdf,24,write,0.16433143615722656,8000000
,,zarr,24,write,0.055489540100097656,8000000
,,hdf,24,write,0.15090584754943848,8000000
,,zarr,24,write,0.04780173301696777,8000000
,,hdf,24,write,0.1490159034729004,8000000
,,zarr,24,write,0.03970599174499512,8000000
,,hdf,24,write,0.18857884407043457,8000000
,,zarr,24,write,0.04474496841430664,8000000
,,hdf,24,write,0.2077634334564209,8000000
,,zarr,24,write,0.04559779167175293,8000000
,,hdf,24,write,0.19129467010498047,8000000
,,zarr,24,write,0.05495095252990723,8000000
,,hdf,24,write,0.16022062301635742,8000000
,,zarr,24,write,0.03958296775817871,8000000
,,hdf,24,write,0.4576754570007324,8000000
,,zarr,24,write,0.04314851760864258,8000000
,,hdf,24,write,0.24963808059692383,8000000
,,zarr,24,write,0.051473379135131836,8000000
,,hdf,24,write,0.19014930725097656,8000000
,,zarr,24,write,0.051325082778930664,8000000
,,hdf,24,write,0.17832446098327637,8000000
,,zarr,24,write,0.04525637626647949,8000000
,,hdf,24,write,0.2296295166015625,8000000
,,zarr,24,write,0.049648284912109375,8000000
,,hdf,24,write,0.16599798202514648,8000000
,,zarr,24,write,0.04746603965759277,8000000
,,hdf,24,write,0.19613170623779297,8000000
,,zarr,24,write,0.04006075859069824,8000000
,,hdf,24,write,0.1639115810394287,8000000
,,zarr,24,write,0.05614113807678223,8000000
,,hdf,24,write,0.18796372413635254,8000000
,,zarr,24,read,0.21159577369689941,8000000
,,hdf,24,read,0.2891731262207031,8000000
,,zarr,24,read,0.21264076232910156,8000000
,,hdf,24,read,0.20017361640930176,8000000
,,zarr,24,read,0.21012210845947266,8000000
,,hdf,24,read,0.25029635429382324,8000000
,,zarr,24,read,0.23264074325561523,8000000
,,hdf,24,read,0.1978745460510254,8000000
,,zarr,24,read,0.22878193855285645,8000000
,,hdf,24,read,0.13956594467163086,8000000
,,zarr,24,read,0.19084930419921875,8000000
,,hdf,24,read,0.18975472450256348,8000000
,,zarr,24,read,0.1888446807861328,8000000
,,hdf,24,read,0.17064118385314941,8000000
,,zarr,24,read,0.17587971687316895,8000000
,,hdf,24,read,0.17391753196716309,8000000
,,zarr,24,read,0.14530372619628906,8000000
,,hdf,24,read,0.18603801727294922,8000000
,,zarr,24,read,0.2286388874053955,8000000
,,hdf,24,read,0.25681281089782715,8000000
,,zarr,24,read,0.1624903678894043,8000000
,,hdf,24,read,0.19652056694030762,8000000
,,zarr,24,read,0.20780324935913086,8000000
,,hdf,24,read,0.18347907066345215,8000000
,,zarr,24,read,0.20499491691589355,8000000
,,hdf,24,read,0.19734716415405273,8000000
,,zarr,24,read,0.16966843605041504,8000000
,,hdf,24,read,0.16876983642578125,8000000
,,zarr,24,read,0.17982125282287598,8000000
,,hdf,24,read,0.1820993423461914,8000000
,,zarr,24,read,0.19629359245300293,8000000
,,hdf,24,read,0.18701887130737305,8000000
,,zarr,24,read,0.15324687957763672,8000000
,,hdf,24,read,0.27449512481689453,8000000
,,zarr,24,read,0.16979241371154785,8000000
,,hdf,24,read,0.17290639877319336,8000000
,,zarr,24,read,0.18314146995544434,8000000
,,hdf,24,read,0.2002260684967041,8000000
,,zarr,24,read,0.18270277976989746,8000000
,,hdf,24,read,0.1817760467529297,8000000
,,zarr,24,read,0.17995166778564453,8000000
,,hdf,24,read,0.21477198600769043,8000000
,,zarr,24,read,0.35927915573120117,8000000
,,hdf,24,read,0.17238283157348633,8000000
,,zarr,24,read,0.1797332763671875,8000000
,,hdf,24,read,0.17949557304382324,8000000
,,zarr,24,read,0.18320107460021973,8000000
,,hdf,24,read,0.1914997100830078,8000000
,,zarr,24,read,0.17964863777160645,8000000
,,hdf,24,read,0.19106793403625488,8000000
,,zarr,24,read,0.1634807586669922,8000000
,,hdf,24,read,0.17828631401062012,8000000
,,zarr,24,read,0.2022087574005127,8000000
,,hdf,24,read,0.19071388244628906,8000000
,,zarr,24,read,0.1585378646850586,8000000
,,hdf,24,read,0.17340612411499023,8000000
,,zarr,24,read,0.21069955825805664,8000000
,,hdf,24,read,0.3420095443725586,8000000
,,zarr,24,read,0.1758279800415039,8000000
,,hdf,24,read,0.18523550033569336,8000000
,,zarr,24,read,0.18483829498291016,8000000
,,hdf,24,read,0.18219828605651855,8000000
,,zarr,24,read,0.16898202896118164,8000000
,,hdf,24,read,0.17914986610412598,8000000
,,zarr,24,read,0.184281587600708,8000000
,,hdf,24,read,0.17991375923156738,8000000
,,zarr,24,read,0.2180192470550537,8000000
,,hdf,24,read,0.3238251209259033,8000000
,,zarr,24,read,0.22375941276550293,8000000
,,hdf,24,read,0.1810145378112793,8000000
,,zarr,24,read,0.19842100143432617,8000000
,,hdf,24,read,0.23485016822814941,8000000
,,zarr,24,read,0.1762857437133789,8000000
,,hdf,24,read,0.16214871406555176,8000000
,,zarr,24,read,0.19421720504760742,8000000
,,hdf,24,read,0.20109963417053223,8000000
,,zarr,24,read,0.19188594818115234,8000000
,,hdf,24,read,0.186570405960083,8000000
,,zarr,24,read,0.1896970272064209,8000000
,,hdf,24,read,0.18580365180969238,8000000
,,zarr,24,read,0.16098928451538086,8000000
,,hdf,24,read,0.21713542938232422,8000000
,,zarr,24,read,0.1828930377960205,8000000
,,hdf,24,read,0.18357038497924805,8000000
,,zarr,24,read,0.19211602210998535,8000000
,,hdf,24,read,0.1908097267150879,8000000
,,zarr,24,read,0.1646885871887207,8000000
,,hdf,24,read,0.20300555229187012,8000000
,,zarr,24,read,0.18578886985778809,8000000
,,hdf,24,read,0.18822312355041504,8000000
,,zarr,24,read,0.1964573860168457,8000000
,,hdf,24,read,0.20417356491088867,8000000
,,zarr,24,read,0.18630218505859375,8000000
,,hdf,24,read,0.1951744556427002,8000000
,,zarr,24,read,0.17419147491455078,8000000
,,hdf,24,read,0.19127488136291504,8000000
,,zarr,24,read,0.18250441551208496,8000000
,,hdf,24,read,0.16956782341003418,8000000
,,zarr,24,read,0.1717369556427002,8000000
,,hdf,24,read,0.2100849151611328,8000000
,,zarr,24,read,0.18138647079467773,8000000
,,hdf,24,read,0.21364641189575195,8000000
,,zarr,24,read,0.24581098556518555,8000000
,,hdf,24,read,0.19538187980651855,8000000
,,zarr,24,read,0.19529342651367188,8000000
,,hdf,24,read,0.20642709732055664,8000000
,,zarr,24,read,0.17357444763183594,8000000
,,hdf,24,read,0.17393875122070312,8000000
,,zarr,24,read,0.18113923072814941,8000000
,,hdf,24,read,0.20104575157165527,8000000
,,zarr,24,read,0.20191669464111328,8000000
,,hdf,24,read,0.24653291702270508,8000000
,,zarr,24,read,0.25962328910827637,8000000
,,hdf,24,read,0.16499733924865723,8000000
,,zarr,24,read,0.1579267978668213,8000000
,,hdf,24,read,0.209669828414917,8000000
,,zarr,24,read,0.19761943817138672,8000000
,,hdf,24,read,0.3042428493499756,8000000
,,zarr,24,read,0.24541735649108887,8000000
,,hdf,24,read,0.20645594596862793,8000000
,,zarr,24,read,0.17624187469482422,8000000
,,hdf,24,read,0.21154356002807617,8000000
,,zarr,24,read,0.1907942295074463,8000000
,,hdf,24,read,0.20691919326782227,8000000
,,zarr,24,read,0.18669915199279785,8000000
,,hdf,24,read,0.20168066024780273,8000000
,,zarr,24,read,0.19640421867370605,8000000
,,hdf,24,read,0.17470431327819824,8000000
,,zarr,24,read,0.18569517135620117,8000000
,,hdf,24,read,0.21367597579956055,8000000
,,zarr,24,read,0.18305301666259766,8000000
,,hdf,24,read,0.18579649925231934,8000000
,,zarr,24,read,0.17429757118225098,8000000
,,hdf,24,read,0.18552279472351074,8000000
,,zarr,24,read,0.19651174545288086,8000000
,,hdf,24,read,0.19405221939086914,8000000
,,zarr,24,read,0.18899226188659668,8000000
,,hdf,24,read,0.18739914894104004,8000000
,,zarr,24,read,0.17930984497070312,8000000
,,hdf,24,read,0.1810765266418457,8000000
,,zarr,24,read,0.17101025581359863,8000000
,,hdf,24,read,0.1794755458831787,8000000
,,zarr,24,read,0.18263602256774902,8000000
,,hdf,24,read,0.19297051429748535,8000000
,,zarr,24,read,0.17049908638000488,8000000
,,hdf,24,read,0.19425368309020996,8000000
,,zarr,24,read,0.18216562271118164,8000000
,,hdf,24,read,0.20870757102966309,8000000
,,zarr,24,read,0.2041947841644287,8000000
,,hdf,24,read,0.19342589378356934,8000000
,,zarr,24,read,0.16971540451049805,8000000
,,hdf,24,read,0.18634796142578125,8000000
,,zarr,24,read,0.19475150108337402,8000000
,,hdf,24,read,0.2065877914428711,8000000
,,zarr,24,read,0.20274066925048828,8000000
,,hdf,24,read,0.1904008388519287,8000000
,,zarr,24,read,0.16132831573486328,8000000
,,hdf,24,read,0.21036648750305176,8000000
,,zarr,24,read,0.18161249160766602,8000000
,,hdf,24,read,0.17565107345581055,8000000
,,zarr,24,read,0.20041251182556152,8000000
,,hdf,24,read,0.17979717254638672,8000000
,,zarr,24,read,0.1797165870666504,8000000
,,hdf,24,read,0.1830453872680664,8000000
,,zarr,24,read,0.16082978248596191,8000000
,,hdf,24,read,0.15944671630859375,8000000
,,zarr,24,read,0.21824049949645996,8000000
,,hdf,24,read,0.25104641914367676,8000000
,,zarr,24,read,0.2710268497467041,8000000
,,hdf,24,read,0.1729283332824707,8000000
,,zarr,24,read,0.1781327724456787,8000000
,,hdf,24,read,0.2111499309539795,8000000
,,zarr,24,read,0.2637643814086914,8000000
,,hdf,24,read,0.254727840423584,8000000
,,zarr,24,read,0.17929315567016602,8000000
,,hdf,24,read,0.19501328468322754,8000000
,,zarr,24,read,0.20116710662841797,8000000
,,hdf,24,read,0.19743776321411133,8000000
,,zarr,24,read,0.16861176490783691,8000000
,,hdf,24,read,0.18262362480163574,8000000
,,zarr,24,read,0.1978764533996582,8000000
,,hdf,24,read,0.19623017311096191,8000000
,,zarr,24,read,0.17472171783447266,8000000
,,hdf,24,read,0.19465851783752441,8000000
,,zarr,24,read,0.174635648727417,8000000
,,hdf,24,read,0.21540546417236328,8000000
,,zarr,24,read,0.17273187637329102,8000000
,,hdf,24,read,0.1863265037536621,8000000
,,zarr,24,read,0.19197702407836914,8000000
,,hdf,24,read,0.18355369567871094,8000000
,,zarr,24,read,0.1691901683807373,8000000
,,hdf,24,read,0.1913464069366455,8000000
,,zarr,24,read,0.1860945224761963,8000000
,,hdf,24,read,0.17309021949768066,8000000
,,zarr,24,read,0.18697047233581543,8000000
,,hdf,24,read,0.1874234676361084,8000000
,,zarr,24,read,0.17929363250732422,8000000
,,hdf,24,read,0.18065929412841797,8000000
,,zarr,24,read,0.1938631534576416,8000000
,,hdf,24,read,0.1741650104522705,8000000
