compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,384,write,4.517775297164917,8000000
,,hdf,384,write,2.9031198024749756,8000000
,,zarr,384,write,5.0426881313323975,8000000
,,hdf,384,write,4.254096269607544,8000000
,,zarr,384,write,4.682594299316406,8000000
,,hdf,384,write,3.0415282249450684,8000000
,,zarr,384,write,5.519513130187988,8000000
,,hdf,384,write,2.509110927581787,8000000
,,zarr,384,write,13.923710346221924,8000000
,,hdf,384,write,2.6953001022338867,8000000
,,zarr,384,write,5.450500011444092,8000000
,,hdf,384,write,1.8581821918487549,8000000
,,zarr,384,write,5.29542875289917,8000000
,,hdf,384,write,2.880342721939087,8000000
,,zarr,384,write,5.68871545791626,8000000
,,hdf,384,write,1.8271231651306152,8000000
,,zarr,384,write,14.216403722763062,8000000
,,hdf,384,write,2.519179344177246,8000000
,,zarr,384,write,5.553538084030151,8000000
,,hdf,384,write,1.8896663188934326,8000000
,,zarr,384,write,6.134822368621826,8000000
,,hdf,384,write,2.6308579444885254,8000000
,,zarr,384,write,5.625392198562622,8000000
,,hdf,384,write,2.0279619693756104,8000000
,,zarr,384,write,6.170839309692383,8000000
,,hdf,384,write,2.9045298099517822,8000000
,,zarr,384,write,6.44800591468811,8000000
,,hdf,384,write,4.0149452686309814,8000000
,,zarr,384,write,5.67128324508667,8000000
,,hdf,384,write,3.2871227264404297,8000000
,,zarr,384,write,4.556429386138916,8000000
,,hdf,384,write,2.5233545303344727,8000000
,,zarr,384,write,4.343273878097534,8000000
,,hdf,384,write,2.0764713287353516,8000000
,,zarr,384,write,6.2339723110198975,8000000
,,hdf,384,write,1.8041226863861084,8000000
,,zarr,384,write,5.363003730773926,8000000
,,hdf,384,write,2.329880714416504,8000000
,,zarr,384,write,6.326146364212036,8000000
,,hdf,384,write,1.9103283882141113,8000000
,,zarr,384,write,5.377636194229126,8000000
,,hdf,384,write,2.465385913848877,8000000
,,zarr,384,write,14.332837104797363,8000000
,,hdf,384,write,2.780874252319336,8000000
,,zarr,384,write,13.358526945114136,8000000
,,hdf,384,write,2.014551877975464,8000000
,,zarr,384,write,6.259537220001221,8000000
,,hdf,384,write,2.3795690536499023,8000000
,,zarr,384,write,5.838187217712402,8000000
,,hdf,384,write,2.349015951156616,8000000
,,zarr,384,write,5.397320032119751,8000000
,,hdf,384,write,2.8920490741729736,8000000
,,zarr,384,write,5.626445293426514,8000000
,,hdf,384,write,1.9146802425384521,8000000
,,zarr,384,write,5.466787338256836,8000000
,,hdf,384,write,2.5577614307403564,8000000
,,zarr,384,write,5.7479143142700195,8000000
,,hdf,384,write,1.8921093940734863,8000000
,,zarr,384,write,6.421292066574097,8000000
,,hdf,384,write,1.887230634689331,8000000
,,zarr,384,write,14.463826656341553,8000000
,,hdf,384,write,2.487515926361084,8000000
,,zarr,384,write,5.718555450439453,8000000
,,hdf,384,write,1.8796370029449463,8000000
,,zarr,384,write,10.175663471221924,8000000
,,hdf,384,write,2.5550780296325684,8000000
,,zarr,384,write,10.392678499221802,8000000
,,hdf,384,write,2.4820244312286377,8000000
,,zarr,384,write,5.72355318069458,8000000
,,hdf,384,write,2.5883629322052,8000000
,,zarr,384,write,5.382370710372925,8000000
,,hdf,384,write,2.557039499282837,8000000
,,zarr,384,write,6.759264945983887,8000000
,,hdf,384,write,1.7619259357452393,8000000
,,zarr,384,write,5.865067005157471,8000000
,,hdf,384,write,2.845026731491089,8000000
,,zarr,384,write,6.294313430786133,8000000
,,hdf,384,write,2.521831512451172,8000000
,,zarr,384,write,5.92318868637085,8000000
,,hdf,384,write,2.4213144779205322,8000000
,,zarr,384,read,2.0831260681152344,8000000
,,hdf,384,read,2.230005979537964,8000000
,,zarr,384,read,2.1141159534454346,8000000
,,hdf,384,read,2.406299591064453,8000000
,,zarr,384,read,4.195723533630371,8000000
,,hdf,384,read,6.4472479820251465,8000000
,,zarr,384,read,3.12589693069458,8000000
,,hdf,384,read,2.4030094146728516,8000000
,,zarr,384,read,1.9706861972808838,8000000
,,hdf,384,read,2.434616804122925,8000000
,,zarr,384,read,2.163813591003418,8000000
,,hdf,384,read,2.305232524871826,8000000
,,zarr,384,read,2.155941963195801,8000000
,,hdf,384,read,2.31231689453125,8000000
,,zarr,384,read,2.031294584274292,8000000
,,hdf,384,read,2.2341296672821045,8000000
,,zarr,384,read,2.214826822280884,8000000
,,hdf,384,read,2.3350839614868164,8000000
,,zarr,384,read,1.9480443000793457,8000000
,,hdf,384,read,2.313699960708618,8000000
,,zarr,384,read,2.1219756603240967,8000000
,,hdf,384,read,2.27777361869812,8000000
,,zarr,384,read,1.9649510383605957,8000000
,,hdf,384,read,2.4311225414276123,8000000
,,zarr,384,read,2.579928159713745,8000000
,,hdf,384,read,7.408706426620483,8000000
,,zarr,384,read,5.043808460235596,8000000
,,hdf,384,read,4.6934287548065186,8000000
,,zarr,384,read,2.030580759048462,8000000
,,hdf,384,read,3.7305450439453125,8000000
,,zarr,384,read,2.2490956783294678,8000000
,,hdf,384,read,2.425983428955078,8000000
,,zarr,384,read,2.1247165203094482,8000000
,,hdf,384,read,2.168062686920166,8000000
,,zarr,384,read,2.109253406524658,8000000
,,hdf,384,read,2.4795379638671875,8000000
,,zarr,384,read,4.228007793426514,8000000
,,hdf,384,read,6.831327199935913,8000000
,,zarr,384,read,5.275562763214111,8000000
,,hdf,384,read,5.907689571380615,8000000
,,zarr,384,read,2.9061264991760254,8000000
,,hdf,384,read,3.7866430282592773,8000000
,,zarr,384,read,2.0533525943756104,8000000
,,hdf,384,read,2.438830852508545,8000000
,,zarr,384,read,2.0834388732910156,8000000
,,hdf,384,read,2.154629945755005,8000000
,,zarr,384,read,1.964035987854004,8000000
,,hdf,384,read,2.353851795196533,8000000
,,zarr,384,read,2.2171854972839355,8000000
,,hdf,384,read,2.300811767578125,8000000
,,zarr,384,read,2.0516459941864014,8000000
,,hdf,384,read,2.3996565341949463,8000000
,,zarr,384,read,1.95102858543396,8000000
,,hdf,384,read,2.134711980819702,8000000
,,zarr,384,read,2.0149903297424316,8000000
,,hdf,384,read,2.3668148517608643,8000000
,,zarr,384,read,1.9600117206573486,8000000
,,hdf,384,read,2.2081637382507324,8000000
,,zarr,384,read,1.9100275039672852,8000000
,,hdf,384,read,2.227177143096924,8000000
,,zarr,384,read,1.9106194972991943,8000000
,,hdf,384,read,2.2230589389801025,8000000
,,zarr,384,read,1.964503526687622,8000000
,,hdf,384,read,2.192591667175293,8000000
,,zarr,384,read,4.245456695556641,8000000
,,hdf,384,read,5.524461507797241,8000000
,,zarr,384,read,4.107022762298584,8000000
,,hdf,384,read,5.199382305145264,8000000
,,zarr,384,read,4.704296112060547,8000000
,,hdf,384,read,5.1803247928619385,8000000
,,zarr,384,read,2.834212303161621,8000000
,,hdf,384,read,4.527609586715698,8000000
,,zarr,384,read,2.720334053039551,8000000
,,hdf,384,read,3.3006629943847656,8000000
,,zarr,384,read,1.5853357315063477,8000000
,,hdf,384,read,2.9100842475891113,8000000
,,zarr,384,read,1.4877362251281738,8000000
,,hdf,384,read,2.985182762145996,8000000
,,zarr,384,read,1.4049749374389648,8000000
,,hdf,384,read,6.019469499588013,8000000
