compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,120,write,2.5496630668640137,8000000
,,hdf,120,write,1.5203874111175537,8000000
,,zarr,120,write,1.195080280303955,8000000
,,hdf,120,write,0.5363731384277344,8000000
,,zarr,120,write,1.261338710784912,8000000
,,hdf,120,write,0.6066913604736328,8000000
,,zarr,120,write,1.2747039794921875,8000000
,,hdf,120,write,1.1053216457366943,8000000
,,zarr,120,write,1.2726099491119385,8000000
,,hdf,120,write,0.9838051795959473,8000000
,,zarr,120,write,1.2639825344085693,8000000
,,hdf,120,write,0.5400986671447754,8000000
,,zarr,120,write,1.351116418838501,8000000
,,hdf,120,write,0.5515787601470947,8000000
,,zarr,120,write,1.2663309574127197,8000000
,,hdf,120,write,0.4336533546447754,8000000
,,zarr,120,write,1.3236262798309326,8000000
,,hdf,120,write,0.5587804317474365,8000000
,,zarr,120,write,1.3913836479187012,8000000
,,hdf,120,write,1.1460392475128174,8000000
,,zarr,120,write,1.3630177974700928,8000000
,,hdf,120,write,1.0635004043579102,8000000
,,zarr,120,write,1.4631867408752441,8000000
,,hdf,120,write,0.7763211727142334,8000000
,,zarr,120,write,1.4198169708251953,8000000
,,hdf,120,write,0.5833103656768799,8000000
,,zarr,120,write,1.9623212814331055,8000000
,,hdf,120,write,1.427281379699707,8000000
,,zarr,120,write,1.8902521133422852,8000000
,,hdf,120,write,0.6666171550750732,8000000
,,zarr,120,write,2.0519232749938965,8000000
,,hdf,120,write,0.7219762802124023,8000000
,,zarr,120,write,1.684840202331543,8000000
,,hdf,120,write,0.5455322265625,8000000
,,zarr,120,write,2.6992523670196533,8000000
,,hdf,120,write,0.6383192539215088,8000000
,,zarr,120,write,2.204629898071289,8000000
,,hdf,120,write,1.0604767799377441,8000000
,,zarr,120,write,1.7803356647491455,8000000
,,hdf,120,write,0.5306859016418457,8000000
,,zarr,120,write,2.03143048286438,8000000
,,hdf,120,write,1.132270097732544,8000000
,,zarr,120,write,1.7230305671691895,8000000
,,hdf,120,write,0.5749986171722412,8000000
,,zarr,120,write,1.6858491897583008,8000000
,,hdf,120,write,0.48403096199035645,8000000
,,zarr,120,write,1.5786199569702148,8000000
,,hdf,120,write,0.6076385974884033,8000000
,,zarr,120,write,1.5467231273651123,8000000
,,hdf,120,write,1.1352286338806152,8000000
,,zarr,120,write,1.5379295349121094,8000000
,,hdf,120,write,0.5820229053497314,8000000
,,zarr,120,write,1.5805647373199463,8000000
,,hdf,120,write,0.8850364685058594,8000000
,,zarr,120,write,1.632169485092163,8000000
,,hdf,120,write,0.5425758361816406,8000000
,,zarr,120,write,1.761841058731079,8000000
,,hdf,120,write,0.5232832431793213,8000000
,,zarr,120,write,1.6273255348205566,8000000
,,hdf,120,write,0.5869357585906982,8000000
,,zarr,120,write,1.6214840412139893,8000000
,,hdf,120,write,0.6789963245391846,8000000
,,zarr,120,write,2.3705904483795166,8000000
,,hdf,120,write,1.4051096439361572,8000000
,,zarr,120,write,2.5450680255889893,8000000
,,hdf,120,write,0.5100185871124268,8000000
,,zarr,120,write,2.193760395050049,8000000
,,hdf,120,write,0.6236858367919922,8000000
,,zarr,120,write,1.8909478187561035,8000000
,,hdf,120,write,0.8243801593780518,8000000
,,zarr,120,write,2.0590014457702637,8000000
,,hdf,120,write,0.4697723388671875,8000000
,,zarr,120,write,2.476470708847046,8000000
,,hdf,120,write,1.2265822887420654,8000000
,,zarr,120,write,2.374321699142456,8000000
,,hdf,120,write,1.1348292827606201,8000000
,,zarr,120,write,2.3095908164978027,8000000
,,hdf,120,write,0.5372390747070312,8000000
