compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,6,write,0.042650699615478516,8000000
,,hdf,6,write,0.06749939918518066,8000000
,,zarr,6,write,0.0205686092376709,8000000
,,hdf,6,write,0.14433717727661133,8000000
,,zarr,6,write,0.016242265701293945,8000000
,,hdf,6,write,0.1809842586517334,8000000
,,zarr,6,write,0.017268896102905273,8000000
,,hdf,6,write,0.06091117858886719,8000000
,,zarr,6,write,0.020344257354736328,8000000
,,hdf,6,write,0.051453590393066406,8000000
,,zarr,6,write,0.015505552291870117,8000000
,,hdf,6,write,0.01815342903137207,8000000
,,zarr,6,write,0.016887903213500977,8000000
,,hdf,6,write,0.05558490753173828,8000000
,,zarr,6,write,0.01730203628540039,8000000
,,hdf,6,write,0.03016829490661621,8000000
,,zarr,6,write,0.018591642379760742,8000000
,,hdf,6,write,0.01766514778137207,8000000
,,zarr,6,write,0.014945507049560547,8000000
,,hdf,6,write,0.01932668685913086,8000000
,,zarr,6,write,0.018425941467285156,8000000
,,hdf,6,write,0.06890153884887695,8000000
,,zarr,6,write,0.01905059814453125,8000000
,,hdf,6,write,0.05164647102355957,8000000
,,zarr,6,write,0.01905655860900879,8000000
,,hdf,6,write,0.026591062545776367,8000000
,,zarr,6,write,0.019780397415161133,8000000
,,hdf,6,write,0.03725266456604004,8000000
,,zarr,6,write,0.017974376678466797,8000000
,,hdf,6,write,0.019295215606689453,8000000
,,zarr,6,write,0.01647639274597168,8000000
,,hdf,6,write,0.043857574462890625,8000000
,,zarr,6,write,0.021160364151000977,8000000
,,hdf,6,write,0.029975175857543945,8000000
,,zarr,6,write,0.015243291854858398,8000000
,,hdf,6,write,0.05373358726501465,8000000
,,zarr,6,write,0.01682257652282715,8000000
,,hdf,6,write,0.04648780822753906,8000000
,,zarr,6,write,0.015099048614501953,8000000
,,hdf,6,write,0.024639368057250977,8000000
,,zarr,6,write,0.018523454666137695,8000000
,,hdf,6,write,0.06145811080932617,8000000
,,zarr,6,write,0.01822352409362793,8000000
,,hdf,6,write,0.03252887725830078,8000000
,,zarr,6,write,0.01725602149963379,8000000
,,hdf,6,write,0.047276973724365234,8000000
,,zarr,6,write,0.01621079444885254,8000000
,,hdf,6,write,0.042819976806640625,8000000
,,zarr,6,write,0.016875743865966797,8000000
,,hdf,6,write,0.03694319725036621,8000000
,,zarr,6,write,0.01603245735168457,8000000
,,hdf,6,write,0.04944181442260742,8000000
,,zarr,6,write,0.018594026565551758,8000000
,,hdf,6,write,0.03373312950134277,8000000
,,zarr,6,write,0.018569469451904297,8000000
,,hdf,6,write,0.03588604927062988,8000000
,,zarr,6,write,0.01860523223876953,8000000
,,hdf,6,write,0.04637432098388672,8000000
,,zarr,6,write,0.017358779907226562,8000000
,,hdf,6,write,0.041107177734375,8000000
,,zarr,6,write,0.019738435745239258,8000000
,,hdf,6,write,0.03421616554260254,8000000
,,zarr,6,write,0.018352508544921875,8000000
,,hdf,6,write,0.04168510437011719,8000000
,,zarr,6,write,0.02073049545288086,8000000
,,hdf,6,write,0.03850054740905762,8000000
,,zarr,6,write,0.017210721969604492,8000000
,,hdf,6,write,0.02319788932800293,8000000
,,zarr,6,write,0.020023822784423828,8000000
,,hdf,6,write,0.04321479797363281,8000000
,,zarr,6,write,0.019780397415161133,8000000
,,hdf,6,write,0.027567148208618164,8000000
,,zarr,6,write,0.018522262573242188,8000000
,,hdf,6,write,0.027018308639526367,8000000
,,zarr,6,write,0.017339229583740234,8000000
,,hdf,6,write,0.02742481231689453,8000000
,,zarr,6,write,0.019938945770263672,8000000
,,hdf,6,write,0.023998737335205078,8000000
,,zarr,6,write,0.015950441360473633,8000000
,,hdf,6,write,0.06415748596191406,8000000
,,zarr,6,write,0.020366907119750977,8000000
,,hdf,6,write,0.07036352157592773,8000000
,,zarr,6,write,0.018202543258666992,8000000
,,hdf,6,write,0.12420201301574707,8000000
,,zarr,6,write,0.020764827728271484,8000000
,,hdf,6,write,0.10727715492248535,8000000
,,zarr,6,write,0.01844048500061035,8000000
,,hdf,6,write,0.06997942924499512,8000000
,,zarr,6,write,0.023140907287597656,8000000
,,hdf,6,write,0.05234336853027344,8000000
,,zarr,6,write,0.017633676528930664,8000000
,,hdf,6,write,0.056143999099731445,8000000
,,zarr,6,write,0.020421743392944336,8000000
,,hdf,6,write,0.035286903381347656,8000000
,,zarr,6,write,0.016294479370117188,8000000
,,hdf,6,write,0.032694101333618164,8000000
,,zarr,6,write,0.01911187171936035,8000000
,,hdf,6,write,0.041228294372558594,8000000
,,zarr,6,write,0.018581390380859375,8000000
,,hdf,6,write,0.022588729858398438,8000000
,,zarr,6,write,0.01926589012145996,8000000
,,hdf,6,write,0.043202877044677734,8000000
