compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,24,write,0.2540924549102783,8000000
,,hdf,24,write,0.24701237678527832,8000000
,,zarr,24,write,0.051995038986206055,8000000
,,hdf,24,write,0.21106433868408203,8000000
,,zarr,24,write,0.04877495765686035,8000000
,,hdf,24,write,0.11236691474914551,8000000
,,zarr,24,write,0.04112577438354492,8000000
,,hdf,24,write,0.1979203224182129,8000000
,,zarr,24,write,0.048108577728271484,8000000
,,hdf,24,write,0.22249889373779297,8000000
,,zarr,24,write,0.11240124702453613,8000000
,,hdf,24,write,0.14534759521484375,8000000
,,zarr,24,write,0.04160642623901367,8000000
,,hdf,24,write,0.30452966690063477,8000000
,,zarr,24,write,0.035906314849853516,8000000
,,hdf,24,write,0.4630746841430664,8000000
,,zarr,24,write,0.04240751266479492,8000000
,,hdf,24,write,0.4656198024749756,8000000
,,zarr,24,write,0.04416823387145996,8000000
,,hdf,24,write,0.15993499755859375,8000000
,,zarr,24,write,0.04286527633666992,8000000
,,hdf,24,write,0.18196749687194824,8000000
,,zarr,24,write,0.04569864273071289,8000000
,,hdf,24,write,0.1453690528869629,8000000
,,zarr,24,write,0.061929941177368164,8000000
,,hdf,24,write,0.16898679733276367,8000000
,,zarr,24,write,0.05368638038635254,8000000
,,hdf,24,write,0.17343902587890625,8000000
,,zarr,24,write,0.04389691352844238,8000000
,,hdf,24,write,0.5346598625183105,8000000
,,zarr,24,write,0.04581451416015625,8000000
,,hdf,24,write,0.28764772415161133,8000000
,,zarr,24,write,0.042166709899902344,8000000
,,hdf,24,write,0.1830272674560547,8000000
,,zarr,24,write,0.04671645164489746,8000000
,,hdf,24,write,0.1851508617401123,8000000
,,zarr,24,write,0.05093526840209961,8000000
,,hdf,24,write,0.15777325630187988,8000000
,,zarr,24,write,0.05301856994628906,8000000
,,hdf,24,write,0.14885330200195312,8000000
,,zarr,24,write,0.04147839546203613,8000000
,,hdf,24,write,0.17246508598327637,8000000
,,zarr,24,write,0.0485539436340332,8000000
,,hdf,24,write,0.16538596153259277,8000000
,,zarr,24,write,0.044306039810180664,8000000
,,hdf,24,write,0.1732335090637207,8000000
,,zarr,24,write,0.04496145248413086,8000000
,,hdf,24,write,0.11188507080078125,8000000
,,zarr,24,write,0.04077434539794922,8000000
,,hdf,24,write,0.20558714866638184,8000000
,,zarr,24,write,0.041290998458862305,8000000
,,hdf,24,write,0.157942533493042,8000000
,,zarr,24,write,0.04153251647949219,8000000
,,hdf,24,write,0.1713097095489502,8000000
,,zarr,24,write,0.04305076599121094,8000000
,,hdf,24,write,0.18949413299560547,8000000
,,zarr,24,write,0.0529932975769043,8000000
,,hdf,24,write,0.19778656959533691,8000000
,,zarr,24,write,0.05123400688171387,8000000
,,hdf,24,write,0.18403100967407227,8000000
,,zarr,24,write,0.054306983947753906,8000000
,,hdf,24,write,0.16219019889831543,8000000
,,zarr,24,write,0.051545143127441406,8000000
,,hdf,24,write,0.19504475593566895,8000000
,,zarr,24,write,0.04007315635681152,8000000
,,hdf,24,write,0.21663117408752441,8000000
,,zarr,24,write,0.04951977729797363,8000000
,,hdf,24,write,0.24233317375183105,8000000
,,zarr,24,write,0.04901599884033203,8000000
,,hdf,24,write,0.16653919219970703,8000000
,,zarr,24,write,0.05367708206176758,8000000
,,hdf,24,write,0.14755821228027344,8000000
,,zarr,24,write,0.04273200035095215,8000000
,,hdf,24,write,0.16851210594177246,8000000
,,zarr,24,write,0.040392398834228516,8000000
,,hdf,24,write,0.1538715362548828,8000000
,,zarr,24,write,0.04394078254699707,8000000
,,hdf,24,write,0.42464470863342285,8000000
,,zarr,24,write,0.28022003173828125,8000000
,,hdf,24,write,0.15448880195617676,8000000
,,zarr,24,write,0.0478975772857666,8000000
,,hdf,24,write,0.18213129043579102,8000000
,,zarr,24,write,0.05360889434814453,8000000
,,hdf,24,write,0.1623523235321045,8000000
,,zarr,24,write,0.043306589126586914,8000000
,,hdf,24,write,0.14354729652404785,8000000
,,zarr,24,write,0.04741692543029785,8000000
,,hdf,24,write,0.12608718872070312,8000000
,,zarr,24,write,0.054924964904785156,8000000
,,hdf,24,write,0.15383052825927734,8000000
,,zarr,24,write,0.040120840072631836,8000000
,,hdf,24,write,0.2081623077392578,8000000
,,zarr,24,write,0.04429507255554199,8000000
,,hdf,24,write,0.2617006301879883,8000000
,,zarr,24,write,0.045969486236572266,8000000
,,hdf,24,write,0.2614881992340088,8000000
,,zarr,24,write,0.03628802299499512,8000000
,,hdf,24,write,0.23515725135803223,8000000
,,zarr,24,write,0.20281100273132324,8000000
,,hdf,24,write,0.12026691436767578,8000000
,,zarr,24,write,0.045424461364746094,8000000
,,hdf,24,write,0.22536134719848633,8000000
,,zarr,24,write,0.042638540267944336,8000000
,,hdf,24,write,0.18411993980407715,8000000
,,zarr,24,write,0.04906797409057617,8000000
,,hdf,24,write,0.2860541343688965,8000000
,,zarr,24,write,0.04825472831726074,8000000
,,hdf,24,write,0.26329636573791504,8000000
,,zarr,24,write,0.035479068756103516,8000000
,,hdf,24,write,0.17573881149291992,8000000
,,zarr,24,write,0.04643702507019043,8000000
,,hdf,24,write,0.287916898727417,8000000
,,zarr,24,write,0.04554605484008789,8000000
