compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,96,write,1.8856651782989502,8000000
,,hdf,96,write,0.9564614295959473,8000000
,,zarr,96,write,0.9177255630493164,8000000
,,hdf,96,write,1.1334798336029053,8000000
,,zarr,96,write,1.0281767845153809,8000000
,,hdf,96,write,0.38266777992248535,8000000
,,zarr,96,write,0.9489743709564209,8000000
,,hdf,96,write,0.42757463455200195,8000000
,,zarr,96,write,0.924912691116333,8000000
,,hdf,96,write,0.42247605323791504,8000000
,,zarr,96,write,0.9775493144989014,8000000
,,hdf,96,write,0.45429253578186035,8000000
,,zarr,96,write,0.9357779026031494,8000000
,,hdf,96,write,0.9467861652374268,8000000
,,zarr,96,write,0.9177541732788086,8000000
,,hdf,96,write,0.4553260803222656,8000000
,,zarr,96,write,0.957489013671875,8000000
,,hdf,96,write,0.39702773094177246,8000000
,,zarr,96,write,1.0001099109649658,8000000
,,hdf,96,write,1.1569595336914062,8000000
,,zarr,96,write,1.0308864116668701,8000000
,,hdf,96,write,0.45207667350769043,8000000
,,zarr,96,write,0.9475829601287842,8000000
,,hdf,96,write,0.5183188915252686,8000000
,,zarr,96,write,1.0012097358703613,8000000
,,hdf,96,write,0.40997743606567383,8000000
,,zarr,96,write,1.0389788150787354,8000000
,,hdf,96,write,0.42133092880249023,8000000
,,zarr,96,write,1.084324836730957,8000000
,,hdf,96,write,0.3549778461456299,8000000
,,zarr,96,write,1.04854154586792,8000000
,,hdf,96,write,1.03053617477417,8000000
,,zarr,96,write,1.0103874206542969,8000000
,,hdf,96,write,0.9147024154663086,8000000
,,zarr,96,write,1.0642483234405518,8000000
,,hdf,96,write,0.47690820693969727,8000000
,,zarr,96,write,1.216874361038208,8000000
,,hdf,96,write,0.48201823234558105,8000000
,,zarr,96,write,1.0887491703033447,8000000
,,hdf,96,write,0.39177823066711426,8000000
,,zarr,96,write,1.0893864631652832,8000000
,,hdf,96,write,0.3554854393005371,8000000
,,zarr,96,write,8.498746395111084,8000000
,,hdf,96,write,1.0923106670379639,8000000
,,zarr,96,write,4.696330785751343,8000000
,,hdf,96,write,1.4529132843017578,8000000
,,zarr,96,write,2.415342092514038,8000000
,,hdf,96,write,0.6604104042053223,8000000
,,zarr,96,write,2.7584028244018555,8000000
,,hdf,96,write,0.5148425102233887,8000000
,,zarr,96,write,1.1516568660736084,8000000
,,hdf,96,write,0.4862678050994873,8000000
,,zarr,96,write,1.1223554611206055,8000000
,,hdf,96,write,0.46808576583862305,8000000
,,zarr,96,write,1.2040081024169922,8000000
,,hdf,96,write,1.0463786125183105,8000000
,,zarr,96,write,1.1430141925811768,8000000
,,hdf,96,write,1.0741355419158936,8000000
,,zarr,96,write,1.065225601196289,8000000
,,hdf,96,write,0.4229907989501953,8000000
,,zarr,96,write,1.0694952011108398,8000000
,,hdf,96,write,0.4466705322265625,8000000
,,zarr,96,write,1.1297082901000977,8000000
,,hdf,96,write,0.41941118240356445,8000000
,,zarr,96,write,1.2151501178741455,8000000
,,hdf,96,write,0.9040191173553467,8000000
,,zarr,96,write,1.1344139575958252,8000000
,,hdf,96,write,0.358001708984375,8000000
,,zarr,96,write,1.3248229026794434,8000000
,,hdf,96,write,0.43606019020080566,8000000
,,zarr,96,write,1.168578863143921,8000000
,,hdf,96,write,1.0368309020996094,8000000
,,zarr,96,write,1.1641817092895508,8000000
,,hdf,96,write,0.42095112800598145,8000000
,,zarr,96,write,1.2169480323791504,8000000
,,hdf,96,write,0.41591668128967285,8000000
,,zarr,96,write,1.2761096954345703,8000000
,,hdf,96,write,0.39458250999450684,8000000
