compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,48,read,0.309908390045166,8000000
,,hdf,48,read,0.3067755699157715,8000000
,,zarr,48,read,0.2969489097595215,8000000
,,hdf,48,read,0.31275272369384766,8000000
,,zarr,48,read,0.2864508628845215,8000000
,,hdf,48,read,0.31646227836608887,8000000
,,zarr,48,read,0.30086302757263184,8000000
,,hdf,48,read,0.3345201015472412,8000000
,,zarr,48,read,0.3967888355255127,8000000
,,hdf,48,read,0.40548110008239746,8000000
,,zarr,48,read,0.42485594749450684,8000000
,,hdf,48,read,0.40996432304382324,8000000
,,zarr,48,read,0.3168928623199463,8000000
,,hdf,48,read,0.34728384017944336,8000000
,,zarr,48,read,0.3137948513031006,8000000
,,hdf,48,read,0.3530571460723877,8000000
,,zarr,48,read,0.3354461193084717,8000000
,,hdf,48,read,0.31291723251342773,8000000
,,zarr,48,read,0.31437206268310547,8000000
,,hdf,48,read,0.3291623592376709,8000000
,,zarr,48,read,0.30092453956604004,8000000
,,hdf,48,read,0.3351013660430908,8000000
,,zarr,48,read,0.3039681911468506,8000000
,,hdf,48,read,0.3108487129211426,8000000
,,zarr,48,read,0.3191804885864258,8000000
,,hdf,48,read,0.30002593994140625,8000000
,,zarr,48,read,0.2977871894836426,8000000
,,hdf,48,read,0.3238697052001953,8000000
,,zarr,48,read,0.28461384773254395,8000000
,,hdf,48,read,0.31867170333862305,8000000
,,zarr,48,read,0.31447410583496094,8000000
,,hdf,48,read,0.3607523441314697,8000000
,,zarr,48,read,0.3231382369995117,8000000
,,hdf,48,read,0.35188794136047363,8000000
,,zarr,48,read,0.30634355545043945,8000000
,,hdf,48,read,0.3524625301361084,8000000
,,zarr,48,read,0.3208310604095459,8000000
,,hdf,48,read,0.31782984733581543,8000000
,,zarr,48,read,0.30656886100769043,8000000
,,hdf,48,read,0.3273172378540039,8000000
,,zarr,48,read,0.3005335330963135,8000000
,,hdf,48,read,0.30858588218688965,8000000
,,zarr,48,read,0.3136732578277588,8000000
,,hdf,48,read,0.2947812080383301,8000000
,,zarr,48,read,0.29329919815063477,8000000
,,hdf,48,read,0.3129463195800781,8000000
,,zarr,48,read,0.41948604583740234,8000000
,,hdf,48,read,0.4444284439086914,8000000
,,zarr,48,read,0.4329562187194824,8000000
,,hdf,48,read,0.31921863555908203,8000000
,,zarr,48,read,0.31702446937561035,8000000
,,hdf,48,read,0.38521718978881836,8000000
,,zarr,48,read,0.29654502868652344,8000000
,,hdf,48,read,0.3235054016113281,8000000
,,zarr,48,read,0.2879366874694824,8000000
,,hdf,48,read,0.29186058044433594,8000000
,,zarr,48,read,0.32369232177734375,8000000
,,hdf,48,read,0.3121316432952881,8000000
,,zarr,48,read,0.27371835708618164,8000000
,,hdf,48,read,0.29105138778686523,8000000
,,zarr,48,read,0.2843642234802246,8000000
,,hdf,48,read,0.31401801109313965,8000000
,,zarr,48,read,0.29295849800109863,8000000
,,hdf,48,read,0.28647541999816895,8000000
,,zarr,48,read,0.29684901237487793,8000000
,,hdf,48,read,0.3163771629333496,8000000
,,zarr,48,read,0.27549242973327637,8000000
,,hdf,48,read,0.27863025665283203,8000000
,,zarr,48,read,0.2898547649383545,8000000
,,hdf,48,read,0.28180956840515137,8000000
,,zarr,48,read,0.2854011058807373,8000000
,,hdf,48,read,0.34131360054016113,8000000
,,zarr,48,read,0.299635648727417,8000000
,,hdf,48,read,0.2882387638092041,8000000
,,zarr,48,read,0.336667537689209,8000000
,,hdf,48,read,0.32114529609680176,8000000
,,zarr,48,read,0.27643442153930664,8000000
,,hdf,48,read,0.28163576126098633,8000000
,,zarr,48,read,0.279404878616333,8000000
,,hdf,48,read,0.2935960292816162,8000000
,,zarr,48,read,0.3109405040740967,8000000
,,hdf,48,read,0.29766082763671875,8000000
,,zarr,48,read,0.27126431465148926,8000000
,,hdf,48,read,0.2735450267791748,8000000
,,zarr,48,read,0.28705835342407227,8000000
,,hdf,48,read,0.29756879806518555,8000000
,,zarr,48,read,0.2719533443450928,8000000
,,hdf,48,read,0.29004430770874023,8000000
,,zarr,48,read,0.32981395721435547,8000000
,,hdf,48,read,0.42213869094848633,8000000
,,zarr,48,read,0.38063549995422363,8000000
,,hdf,48,read,0.40755462646484375,8000000
,,zarr,48,read,0.2649376392364502,8000000
,,hdf,48,read,0.34131908416748047,8000000
,,zarr,48,read,0.27868175506591797,8000000
,,hdf,48,read,0.3109729290008545,8000000
,,zarr,48,read,0.28312015533447266,8000000
,,hdf,48,read,0.31452465057373047,8000000
,,zarr,48,read,0.29972195625305176,8000000
,,hdf,48,read,0.3028123378753662,8000000
,,zarr,48,read,0.2809123992919922,8000000
,,hdf,48,read,0.2989983558654785,8000000
,,zarr,48,read,0.2736058235168457,8000000
,,hdf,48,read,0.300276517868042,8000000
,,zarr,48,read,0.2787353992462158,8000000
,,hdf,48,read,0.2968270778656006,8000000
,,zarr,48,read,0.3101620674133301,8000000
,,hdf,48,read,0.2905900478363037,8000000
,,zarr,48,read,0.2590196132659912,8000000
,,hdf,48,read,0.2717301845550537,8000000
,,zarr,48,read,0.292919397354126,8000000
,,hdf,48,read,0.2846872806549072,8000000
,,zarr,48,read,0.2482759952545166,8000000
,,hdf,48,read,0.2701873779296875,8000000
,,zarr,48,read,0.27886462211608887,8000000
,,hdf,48,read,0.3345470428466797,8000000
,,zarr,48,read,0.27266597747802734,8000000
,,hdf,48,read,0.39087629318237305,8000000
,,zarr,48,read,0.29525041580200195,8000000
,,hdf,48,read,0.31041955947875977,8000000
,,zarr,48,read,0.2695152759552002,8000000
,,hdf,48,read,0.2958049774169922,8000000
,,zarr,48,read,0.25336694717407227,8000000
,,hdf,48,read,0.31050825119018555,8000000
,,zarr,48,read,0.33188509941101074,8000000
,,hdf,48,read,0.3070030212402344,8000000
,,zarr,48,read,0.27039194107055664,8000000
,,hdf,48,read,0.2686460018157959,8000000
,,zarr,48,read,0.286130428314209,8000000
,,hdf,48,read,0.2940952777862549,8000000
,,zarr,48,read,0.37500500679016113,8000000
,,hdf,48,read,0.4133145809173584,8000000
,,zarr,48,read,0.37545013427734375,8000000
,,hdf,48,read,0.35032176971435547,8000000
,,zarr,48,read,0.27805376052856445,8000000
,,hdf,48,read,0.3038501739501953,8000000
,,zarr,48,read,0.2942783832550049,8000000
,,hdf,48,read,0.3006138801574707,8000000
,,zarr,48,read,0.2897171974182129,8000000
,,hdf,48,read,0.2852940559387207,8000000
,,zarr,48,read,0.30056142807006836,8000000
,,hdf,48,read,0.3054628372192383,8000000
,,zarr,48,read,0.3129861354827881,8000000
,,hdf,48,read,0.2993953227996826,8000000
,,zarr,48,read,0.27069854736328125,8000000
,,hdf,48,read,0.3024613857269287,8000000
,,zarr,48,read,0.30731773376464844,8000000
,,hdf,48,read,0.3121833801269531,8000000
,,zarr,48,read,0.31511712074279785,8000000
,,hdf,48,read,0.30574965476989746,8000000
,,zarr,48,read,0.263916015625,8000000
,,hdf,48,read,0.2985422611236572,8000000
,,zarr,48,read,0.2405097484588623,8000000
,,hdf,48,read,0.3233926296234131,8000000
,,zarr,48,read,0.27365732192993164,8000000
,,hdf,48,read,0.31421446800231934,8000000
,,zarr,48,read,0.3209261894226074,8000000
,,hdf,48,read,0.3235156536102295,8000000
,,zarr,48,read,0.27130651473999023,8000000
,,hdf,48,read,0.3156285285949707,8000000
,,zarr,48,read,0.2673518657684326,8000000
,,hdf,48,read,0.298250675201416,8000000
,,zarr,48,read,0.2794914245605469,8000000
,,hdf,48,read,0.2951796054840088,8000000
,,zarr,48,read,0.28129029273986816,8000000
,,hdf,48,read,0.2685527801513672,8000000
,,zarr,48,read,0.27155399322509766,8000000
,,hdf,48,read,0.29999756813049316,8000000
,,zarr,48,read,0.2534029483795166,8000000
,,hdf,48,read,0.2624821662902832,8000000
,,zarr,48,read,0.26793384552001953,8000000
,,hdf,48,read,0.2891216278076172,8000000
,,zarr,48,read,0.2667427062988281,8000000
,,hdf,48,read,0.38529419898986816,8000000
,,zarr,48,read,0.3272552490234375,8000000
,,hdf,48,read,0.3762085437774658,8000000
,,zarr,48,read,0.3667874336242676,8000000
,,hdf,48,read,0.3153800964355469,8000000
,,zarr,48,read,0.25347423553466797,8000000
,,hdf,48,read,0.3016664981842041,8000000
