compression,compression_level,format,nprocs,operation,runtime,size_in_bytes
,,zarr,288,write,3.4669418334960938,8000000
,,hdf,288,write,1.9149339199066162,8000000
,,zarr,288,write,3.0319862365722656,8000000
,,hdf,288,write,2.1038501262664795,8000000
,,zarr,288,write,3.987121105194092,8000000
,,hdf,288,write,1.3307244777679443,8000000
,,zarr,288,write,3.463838577270508,8000000
,,hdf,288,write,1.8133881092071533,8000000
,,zarr,288,write,3.577850818634033,8000000
,,hdf,288,write,2.3135507106781006,8000000
,,zarr,288,write,5.280346632003784,8000000
,,hdf,288,write,1.8116073608398438,8000000
,,zarr,288,write,4.607870817184448,8000000
,,hdf,288,write,1.9200294017791748,8000000
,,zarr,288,write,4.399285078048706,8000000
,,hdf,288,write,1.8093206882476807,8000000
,,zarr,288,write,12.185816287994385,8000000
,,hdf,288,write,1.5445950031280518,8000000
,,zarr,288,write,4.115636348724365,8000000
,,hdf,288,write,2.0721004009246826,8000000
,,zarr,288,write,4.166568994522095,8000000
,,hdf,288,write,2.0911638736724854,8000000
,,zarr,288,write,4.1490418910980225,8000000
,,hdf,288,write,1.9616355895996094,8000000
,,zarr,288,write,4.536397933959961,8000000
,,hdf,288,write,1.6143817901611328,8000000
,,zarr,288,write,13.695122718811035,8000000
,,hdf,288,write,2.3660025596618652,8000000
,,zarr,288,write,4.735428094863892,8000000
,,hdf,288,write,1.400153398513794,8000000
,,zarr,288,write,21.332987308502197,8000000
,,hdf,288,write,1.9367353916168213,8000000
,,zarr,288,write,4.719086647033691,8000000
,,hdf,288,write,1.8905394077301025,8000000
,,zarr,288,write,4.531168699264526,8000000
,,hdf,288,write,3.0371532440185547,8000000
,,zarr,288,write,4.808809757232666,8000000
,,hdf,288,write,3.178407669067383,8000000
,,zarr,288,write,4.667357683181763,8000000
,,hdf,288,write,2.6004271507263184,8000000
,,zarr,288,write,4.646032810211182,8000000
,,hdf,288,write,1.1935629844665527,8000000
,,zarr,288,write,3.2853996753692627,8000000
,,hdf,288,write,1.2378625869750977,8000000
,,zarr,288,write,3.6355817317962646,8000000
,,hdf,288,write,2.029369354248047,8000000
,,zarr,288,write,4.1501688957214355,8000000
,,hdf,288,write,1.4237232208251953,8000000
,,zarr,288,write,3.7169723510742188,8000000
,,hdf,288,write,1.9051601886749268,8000000
,,zarr,288,write,4.405864953994751,8000000
,,hdf,288,write,1.4208145141601562,8000000
,,zarr,288,write,12.027794599533081,8000000
,,hdf,288,write,1.6680004596710205,8000000
,,zarr,288,write,5.361608266830444,8000000
,,hdf,288,write,1.383307933807373,8000000
,,zarr,288,write,3.868687868118286,8000000
,,hdf,288,write,1.4115285873413086,8000000
,,zarr,288,write,4.301573038101196,8000000
,,hdf,288,write,1.9458515644073486,8000000
,,zarr,288,write,3.6680634021759033,8000000
,,hdf,288,write,1.1502745151519775,8000000
,,zarr,288,write,4.27140212059021,8000000
,,hdf,288,write,1.9895882606506348,8000000
,,zarr,288,write,4.524765253067017,8000000
,,hdf,288,write,1.3481884002685547,8000000
,,zarr,288,write,13.020497798919678,8000000
,,hdf,288,write,2.4824304580688477,8000000
,,zarr,288,write,4.169476509094238,8000000
,,hdf,288,write,1.3550665378570557,8000000
,,zarr,288,write,3.833836317062378,8000000
,,hdf,288,write,2.0662283897399902,8000000
,,zarr,288,write,4.317566394805908,8000000
,,hdf,288,write,1.8832495212554932,8000000
,,zarr,288,write,4.213513612747192,8000000
,,hdf,288,write,1.4001874923706055,8000000
