compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,4,write,0.010487079620361328,800000,0
,,hdf,4,write,0.0012936592102050781,800000,0
,,zarr,4,write,0.0022974014282226562,800000,1
,,hdf,4,write,0.001081228256225586,800000,1
,,zarr,4,write,0.0016639232635498047,800000,2
,,hdf,4,write,0.0007715225219726562,800000,2
,,zarr,4,write,0.0016162395477294922,800000,3
,,hdf,4,write,0.001104593276977539,800000,3
,,zarr,4,write,0.002058744430541992,800000,4
,,hdf,4,write,0.0010242462158203125,800000,4
,,zarr,4,write,0.0015673637390136719,800000,5
,,hdf,4,write,0.0008909702301025391,800000,5
,,zarr,4,write,0.001584768295288086,800000,6
,,hdf,4,write,0.0010867118835449219,800000,6
,,zarr,4,write,0.0015299320220947266,800000,7
,,hdf,4,write,0.00109100341796875,800000,7
,,zarr,4,write,0.001598358154296875,800000,8
,,hdf,4,write,0.0010771751403808594,800000,8
,,zarr,4,write,0.0016210079193115234,800000,9
,,hdf,4,write,0.0010745525360107422,800000,9
,,zarr,4,write,0.0015985965728759766,800000,10
,,hdf,4,write,0.000705718994140625,800000,10
,,zarr,4,write,0.0015540122985839844,800000,11
,,hdf,4,write,0.0010833740234375,800000,11
,,zarr,4,write,0.0015785694122314453,800000,12
,,hdf,4,write,0.001062631607055664,800000,12
,,zarr,4,write,0.0015573501586914062,800000,13
,,hdf,4,write,0.0009875297546386719,800000,13
,,zarr,4,write,0.0016260147094726562,800000,14
,,hdf,4,write,0.0010747909545898438,800000,14
,,zarr,4,write,0.0015377998352050781,800000,15
,,hdf,4,write,0.0009012222290039062,800000,15
,,zarr,4,write,0.0016214847564697266,800000,16
,,hdf,4,write,0.001079559326171875,800000,16
,,zarr,4,write,0.001547098159790039,800000,17
,,hdf,4,write,0.00109100341796875,800000,17
,,zarr,4,write,0.0015385150909423828,800000,18
,,hdf,4,write,0.0008025169372558594,800000,18
,,zarr,4,write,0.0015997886657714844,800000,19
,,hdf,4,write,0.0010914802551269531,800000,19
,,zarr,4,write,0.0015370845794677734,800000,20
,,hdf,4,write,0.001088857650756836,800000,20
,,zarr,4,write,0.0016107559204101562,800000,21
,,hdf,4,write,0.001085042953491211,800000,21
,,zarr,4,write,0.0015993118286132812,800000,22
,,hdf,4,write,0.0010991096496582031,800000,22
,,zarr,4,write,0.00165557861328125,800000,23
,,hdf,4,write,0.0007846355438232422,800000,23
,,zarr,4,write,0.0024797916412353516,800000,24
,,hdf,4,write,0.0011060237884521484,800000,24
,,zarr,4,write,0.0015685558319091797,800000,25
,,hdf,4,write,0.0010831356048583984,800000,25
,,zarr,4,write,0.0021085739135742188,800000,26
,,hdf,4,write,0.001001119613647461,800000,26
,,zarr,4,write,0.004052400588989258,800000,27
,,hdf,4,write,0.0011813640594482422,800000,27
,,zarr,4,write,0.002117633819580078,800000,28
,,hdf,4,write,0.0010840892791748047,800000,28
,,zarr,4,write,0.0016231536865234375,800000,29
,,hdf,4,write,0.0010743141174316406,800000,29
,,zarr,4,write,0.0018193721771240234,800000,30
,,hdf,4,write,0.0010900497436523438,800000,30
,,zarr,4,write,0.0016357898712158203,800000,31
,,hdf,4,write,0.0007612705230712891,800000,31
,,zarr,4,write,0.0020821094512939453,800000,32
,,hdf,4,write,0.0010609626770019531,800000,32
,,zarr,4,write,0.0016307830810546875,800000,33
,,hdf,4,write,0.0010569095611572266,800000,33
,,zarr,4,write,0.0015914440155029297,800000,34
,,hdf,4,write,0.001005411148071289,800000,34
,,zarr,4,write,0.0015778541564941406,800000,35
,,hdf,4,write,0.0010745525360107422,800000,35
,,zarr,4,write,0.0015995502471923828,800000,36
,,hdf,4,write,0.0008676052093505859,800000,36
,,zarr,4,write,0.0016045570373535156,800000,37
,,hdf,4,write,0.0010607242584228516,800000,37
,,zarr,4,write,0.002246379852294922,800000,38
,,hdf,4,write,0.0010728836059570312,800000,38
,,zarr,4,write,0.001592874526977539,800000,39
,,hdf,4,write,0.0008006095886230469,800000,39
,,zarr,4,write,0.0016248226165771484,800000,40
,,hdf,4,write,0.0010671615600585938,800000,40
,,zarr,4,write,0.0015575885772705078,800000,41
,,hdf,4,write,0.0010406970977783203,800000,41
,,zarr,4,write,0.001613616943359375,800000,42
,,hdf,4,write,0.0010995864868164062,800000,42
,,zarr,4,write,0.0015840530395507812,800000,43
,,hdf,4,write,0.0011065006256103516,800000,43
,,zarr,4,write,0.0015869140625,800000,44
,,hdf,4,write,0.0009210109710693359,800000,44
,,zarr,4,write,0.0016074180603027344,800000,45
,,hdf,4,write,0.00107574462890625,800000,45
,,zarr,4,write,0.0016224384307861328,800000,46
,,hdf,4,write,0.0010809898376464844,800000,46
,,zarr,4,write,0.0015912055969238281,800000,47
,,hdf,4,write,0.0009157657623291016,800000,47
,,zarr,4,write,0.0016117095947265625,800000,48
,,hdf,4,write,0.0010600090026855469,800000,48
,,zarr,4,write,0.001566171646118164,800000,49
,,hdf,4,write,0.0009562969207763672,800000,49
,,zarr,4,write,0.0016031265258789062,800000,50
,,hdf,4,write,0.001071929931640625,800000,50
,,zarr,4,write,0.0015702247619628906,800000,51
,,hdf,4,write,0.00107574462890625,800000,51
,,zarr,4,write,0.001615762710571289,800000,52
,,hdf,4,write,0.0007178783416748047,800000,52
,,zarr,4,write,0.0016317367553710938,800000,53
,,hdf,4,write,0.0010657310485839844,800000,53
,,zarr,4,write,0.001619577407836914,800000,54
,,hdf,4,write,0.0010766983032226562,800000,54
,,zarr,4,write,0.0016016960144042969,800000,55
,,hdf,4,write,0.0010223388671875,800000,55
,,zarr,4,write,0.0016064643859863281,800000,56
,,hdf,4,write,0.001087188720703125,800000,56
,,zarr,4,write,0.0015940666198730469,800000,57
,,hdf,4,write,0.0008463859558105469,800000,57
,,zarr,4,write,0.0015459060668945312,800000,58
,,hdf,4,write,0.0010976791381835938,800000,58
,,zarr,4,write,0.0015981197357177734,800000,59
,,hdf,4,write,0.0010869503021240234,800000,59
,,zarr,4,write,0.0015964508056640625,800000,60
,,hdf,4,write,0.0008344650268554688,800000,60
,,zarr,4,write,0.0016376972198486328,800000,61
,,hdf,4,write,0.0010581016540527344,800000,61
,,zarr,4,write,0.0015873908996582031,800000,62
,,hdf,4,write,0.0010120868682861328,800000,62
,,zarr,4,write,0.001585245132446289,800000,63
,,hdf,4,write,0.0010654926300048828,800000,63
,,zarr,4,write,0.001575469970703125,800000,64
,,hdf,4,write,0.0010747909545898438,800000,64
,,zarr,4,write,0.0016014575958251953,800000,65
,,hdf,4,write,0.0007190704345703125,800000,65
,,zarr,4,write,0.0015537738800048828,800000,66
,,hdf,4,write,0.0010759830474853516,800000,66
,,zarr,4,write,0.0015339851379394531,800000,67
,,hdf,4,write,0.0010881423950195312,800000,67
,,zarr,4,write,0.0015683174133300781,800000,68
,,hdf,4,write,0.0009567737579345703,800000,68
,,zarr,4,write,0.0016448497772216797,800000,69
,,hdf,4,write,0.0010561943054199219,800000,69
,,zarr,4,write,0.0015747547149658203,800000,70
,,hdf,4,write,0.0009124279022216797,800000,70
,,zarr,4,write,0.0016083717346191406,800000,71
,,hdf,4,write,0.0010628700256347656,800000,71
,,zarr,4,write,0.0015735626220703125,800000,72
,,hdf,4,write,0.0010559558868408203,800000,72
,,zarr,4,write,0.0016105175018310547,800000,73
,,hdf,4,write,0.0007519721984863281,800000,73
,,zarr,4,write,0.0015883445739746094,800000,74
,,hdf,4,write,0.0010857582092285156,800000,74
,,zarr,4,write,0.0015904903411865234,800000,75
,,hdf,4,write,0.0010905265808105469,800000,75
,,zarr,4,write,0.0015788078308105469,800000,76
,,hdf,4,write,0.0010585784912109375,800000,76
,,zarr,4,write,0.001645803451538086,800000,77
,,hdf,4,write,0.0010535717010498047,800000,77
,,zarr,4,write,0.0016181468963623047,800000,78
,,hdf,4,write,0.0008018016815185547,800000,78
,,zarr,4,write,0.0015494823455810547,800000,79
,,hdf,4,write,0.0010766983032226562,800000,79
,,zarr,4,write,0.001583099365234375,800000,80
,,hdf,4,write,0.0010750293731689453,800000,80
,,zarr,4,write,0.001560211181640625,800000,81
,,hdf,4,write,0.0008387565612792969,800000,81
,,zarr,4,write,0.0016102790832519531,800000,82
,,hdf,4,write,0.0010728836059570312,800000,82
,,zarr,4,write,0.0016219615936279297,800000,83
,,hdf,4,write,0.0010104179382324219,800000,83
,,zarr,4,write,0.0016326904296875,800000,84
,,hdf,4,write,0.001070261001586914,800000,84
,,zarr,4,write,0.001584768295288086,800000,85
,,hdf,4,write,0.0010445117950439453,800000,85
,,zarr,4,write,0.0015759468078613281,800000,86
,,hdf,4,write,0.0009086132049560547,800000,86
,,zarr,4,write,0.0017588138580322266,800000,87
,,hdf,4,write,0.0010800361633300781,800000,87
,,zarr,4,write,0.0015599727630615234,800000,88
,,hdf,4,write,0.001069784164428711,800000,88
,,zarr,4,write,0.0015797615051269531,800000,89
,,hdf,4,write,0.0009720325469970703,800000,89
,,zarr,4,write,0.0016131401062011719,800000,90
,,hdf,4,write,0.0010623931884765625,800000,90
,,zarr,4,write,0.00160980224609375,800000,91
