compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,9,write,0.03232312202453613,800000,0
,,hdf,9,write,0.0024166107177734375,800000,0
,,zarr,9,write,0.0041005611419677734,800000,1
,,hdf,9,write,0.0018703937530517578,800000,1
,,zarr,9,write,0.004069805145263672,800000,2
,,hdf,9,write,0.0015845298767089844,800000,2
,,zarr,9,write,0.0034782886505126953,800000,3
,,hdf,9,write,0.0013918876647949219,800000,3
,,zarr,9,write,0.0035109519958496094,800000,4
,,hdf,9,write,0.0015263557434082031,800000,4
,,zarr,9,write,0.003505706787109375,800000,5
,,hdf,9,write,0.0018932819366455078,800000,5
,,zarr,9,write,0.003452301025390625,800000,6
,,hdf,9,write,0.0021562576293945312,800000,6
,,zarr,9,write,0.003482341766357422,800000,7
,,hdf,9,write,0.002185821533203125,800000,7
,,zarr,9,write,0.0034601688385009766,800000,8
,,hdf,9,write,0.0018837451934814453,800000,8
,,zarr,9,write,0.003482341766357422,800000,9
,,hdf,9,write,0.0016217231750488281,800000,9
,,zarr,9,write,0.004123687744140625,800000,10
,,hdf,9,write,0.0013191699981689453,800000,10
,,zarr,9,write,0.003510713577270508,800000,11
,,hdf,9,write,0.0015227794647216797,800000,11
,,zarr,9,write,0.0034291744232177734,800000,12
,,hdf,9,write,0.002020597457885742,800000,12
,,zarr,9,write,0.003484487533569336,800000,13
,,hdf,9,write,0.0022106170654296875,800000,13
,,zarr,9,write,0.0034842491149902344,800000,14
,,hdf,9,write,0.0021724700927734375,800000,14
,,zarr,9,write,0.0034797191619873047,800000,15
,,hdf,9,write,0.00189971923828125,800000,15
,,zarr,9,write,0.003463268280029297,800000,16
,,hdf,9,write,0.0016374588012695312,800000,16
,,zarr,9,write,0.003521442413330078,800000,17
,,hdf,9,write,0.0013086795806884766,800000,17
,,zarr,9,write,0.003485441207885742,800000,18
,,hdf,9,write,0.0014977455139160156,800000,18
,,zarr,9,write,0.0034737586975097656,800000,19
,,hdf,9,write,0.001895904541015625,800000,19
,,zarr,9,write,0.0035042762756347656,800000,20
