compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,1,write,0.02428460121154785,16000000,0
,,hdf,1,write,0.005248546600341797,16000000,0
,,zarr,1,write,0.011211633682250977,16000000,1
,,hdf,1,write,0.005133867263793945,16000000,1
,,zarr,1,write,0.009668350219726562,16000000,2
,,hdf,1,write,0.004992246627807617,16000000,2
,,zarr,1,write,0.014912605285644531,16000000,3
,,hdf,1,write,0.004982709884643555,16000000,3
,,zarr,1,write,0.011083602905273438,16000000,4
,,hdf,1,write,0.0051119327545166016,16000000,4
,,zarr,1,write,0.01508784294128418,16000000,5
,,hdf,1,write,0.005107402801513672,16000000,5
,,zarr,1,write,0.01115727424621582,16000000,6
,,hdf,1,write,0.005152225494384766,16000000,6
,,zarr,1,write,0.015183210372924805,16000000,7
,,hdf,1,write,0.0049533843994140625,16000000,7
,,zarr,1,write,0.011566400527954102,16000000,8
,,hdf,1,write,0.0051116943359375,16000000,8
,,zarr,1,write,0.015053987503051758,16000000,9
,,hdf,1,write,0.00509953498840332,16000000,9
,,zarr,1,write,0.011066675186157227,16000000,10
,,hdf,1,write,0.005163431167602539,16000000,10
,,zarr,1,write,0.015036821365356445,16000000,11
,,hdf,1,write,0.004958391189575195,16000000,11
,,zarr,1,write,0.011011362075805664,16000000,12
,,hdf,1,write,0.005151033401489258,16000000,12
,,zarr,1,write,0.015079498291015625,16000000,13
,,hdf,1,write,0.005114078521728516,16000000,13
,,zarr,1,write,0.011022806167602539,16000000,14
,,hdf,1,write,0.0051462650299072266,16000000,14
,,zarr,1,write,0.015154361724853516,16000000,15
,,hdf,1,write,0.004961252212524414,16000000,15
,,zarr,1,write,0.011202812194824219,16000000,16
,,hdf,1,write,0.005104780197143555,16000000,16
,,zarr,1,write,0.015148401260375977,16000000,17
,,hdf,1,write,0.0051119327545166016,16000000,17
,,zarr,1,write,0.01111149787902832,16000000,18
,,hdf,1,write,0.0051422119140625,16000000,18
,,zarr,1,write,0.01510000228881836,16000000,19
,,hdf,1,write,0.004937410354614258,16000000,19
,,zarr,1,write,0.011077880859375,16000000,20
,,hdf,1,write,0.005054950714111328,16000000,20
,,zarr,1,write,0.015109062194824219,16000000,21
