compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,1,write,0.037215232849121094,4000000,0
,,hdf,1,write,0.0015516281127929688,4000000,0
,,zarr,1,write,0.0040435791015625,4000000,1
,,hdf,1,write,0.0013446807861328125,4000000,1
,,zarr,1,write,0.003984689712524414,4000000,2
,,hdf,1,write,0.0013413429260253906,4000000,2
,,zarr,1,write,0.003950595855712891,4000000,3
,,hdf,1,write,0.0013604164123535156,4000000,3
,,zarr,1,write,0.003998279571533203,4000000,4
,,hdf,1,write,0.0013687610626220703,4000000,4
,,zarr,1,write,0.0040035247802734375,4000000,5
,,hdf,1,write,0.0013365745544433594,4000000,5
,,zarr,1,write,0.00398564338684082,4000000,6
,,hdf,1,write,0.0013632774353027344,4000000,6
,,zarr,1,write,0.004045724868774414,4000000,7
,,hdf,1,write,0.0013267993927001953,4000000,7
,,zarr,1,write,0.003972291946411133,4000000,8
,,hdf,1,write,0.001394510269165039,4000000,8
,,zarr,1,write,0.004045248031616211,4000000,9
,,hdf,1,write,0.0013213157653808594,4000000,9
,,zarr,1,write,0.003957509994506836,4000000,10
,,hdf,1,write,0.0013759136199951172,4000000,10
,,zarr,1,write,0.004032611846923828,4000000,11
,,hdf,1,write,0.0013310909271240234,4000000,11
,,zarr,1,write,0.00394439697265625,4000000,12
,,hdf,1,write,0.0013701915740966797,4000000,12
,,zarr,1,write,0.004029512405395508,4000000,13
,,hdf,1,write,0.0013382434844970703,4000000,13
,,zarr,1,write,0.0037696361541748047,4000000,14
,,hdf,1,write,0.0013637542724609375,4000000,14
,,zarr,1,write,0.004030466079711914,4000000,15
,,hdf,1,write,0.0013363361358642578,4000000,15
,,zarr,1,write,0.0039882659912109375,4000000,16
,,hdf,1,write,0.0013527870178222656,4000000,16
,,zarr,1,write,0.003999471664428711,4000000,17
,,hdf,1,write,0.0013201236724853516,4000000,17
,,zarr,1,write,0.0039825439453125,4000000,18
,,hdf,1,write,0.0013132095336914062,4000000,18
,,zarr,1,write,0.004026174545288086,4000000,19
,,hdf,1,write,0.0013740062713623047,4000000,19
,,zarr,1,write,0.003973245620727539,4000000,20
,,hdf,1,write,0.0013461112976074219,4000000,20
,,zarr,1,write,0.004037141799926758,4000000,21
,,hdf,1,write,0.0013608932495117188,4000000,21
,,zarr,1,write,0.0039670467376708984,4000000,22
,,hdf,1,write,0.0013415813446044922,4000000,22
,,zarr,1,write,0.004002571105957031,4000000,23
,,hdf,1,write,0.0013844966888427734,4000000,23
,,zarr,1,write,0.003969907760620117,4000000,24
,,hdf,1,write,0.0013387203216552734,4000000,24
,,zarr,1,write,0.003954410552978516,4000000,25
,,hdf,1,write,0.0013918876647949219,4000000,25
,,zarr,1,write,0.003969907760620117,4000000,26
,,hdf,1,write,0.0013492107391357422,4000000,26
,,zarr,1,write,0.004034996032714844,4000000,27
,,hdf,1,write,0.001402139663696289,4000000,27
,,zarr,1,write,0.003951072692871094,4000000,28
,,hdf,1,write,0.0013339519500732422,4000000,28
,,zarr,1,write,0.004042148590087891,4000000,29
,,hdf,1,write,0.0013611316680908203,4000000,29
,,zarr,1,write,0.004001617431640625,4000000,30
,,hdf,1,write,0.0013380050659179688,4000000,30
,,zarr,1,write,0.004010677337646484,4000000,31
,,hdf,1,write,0.0013461112976074219,4000000,31
,,zarr,1,write,0.0046923160552978516,4000000,32
,,hdf,1,write,0.0013480186462402344,4000000,32
,,zarr,1,write,0.004016399383544922,4000000,33
,,hdf,1,write,0.0013577938079833984,4000000,33
,,zarr,1,write,0.003973484039306641,4000000,34
,,hdf,1,write,0.001323699951171875,4000000,34
,,zarr,1,write,0.004031658172607422,4000000,35
,,hdf,1,write,0.001384735107421875,4000000,35
,,zarr,1,write,0.003943443298339844,4000000,36
,,hdf,1,write,0.0013492107391357422,4000000,36
,,zarr,1,write,0.004014492034912109,4000000,37
,,hdf,1,write,0.001352071762084961,4000000,37
,,zarr,1,write,0.0039670467376708984,4000000,38
,,hdf,1,write,0.0013511180877685547,4000000,38
,,zarr,1,write,0.0040035247802734375,4000000,39
,,hdf,1,write,0.001338958740234375,4000000,39
,,zarr,1,write,0.0039899349212646484,4000000,40
,,hdf,1,write,0.001338958740234375,4000000,40
,,zarr,1,write,0.004034280776977539,4000000,41
,,hdf,1,write,0.0013380050659179688,4000000,41
,,zarr,1,write,0.003977537155151367,4000000,42
,,hdf,1,write,0.0013468265533447266,4000000,42
,,zarr,1,write,0.003943443298339844,4000000,43
,,hdf,1,write,0.0013365745544433594,4000000,43
,,zarr,1,write,0.00399327278137207,4000000,44
,,hdf,1,write,0.0013785362243652344,4000000,44
,,zarr,1,write,0.004007816314697266,4000000,45
,,hdf,1,write,0.0013451576232910156,4000000,45
,,zarr,1,write,0.003983020782470703,4000000,46
,,hdf,1,write,0.0013890266418457031,4000000,46
,,zarr,1,write,0.004023551940917969,4000000,47
,,hdf,1,write,0.0013456344604492188,4000000,47
,,zarr,1,write,0.0044481754302978516,4000000,48
,,hdf,1,write,0.0013778209686279297,4000000,48
,,zarr,1,write,0.004015684127807617,4000000,49
,,hdf,1,write,0.0013442039489746094,4000000,49
,,zarr,1,write,0.003937244415283203,4000000,50
,,hdf,1,write,0.0013396739959716797,4000000,50
,,zarr,1,write,0.003988742828369141,4000000,51
,,hdf,1,write,0.0013113021850585938,4000000,51
,,zarr,1,write,0.003999233245849609,4000000,52
,,hdf,1,write,0.0013017654418945312,4000000,52
,,zarr,1,write,0.004019498825073242,4000000,53
,,hdf,1,write,0.0013399124145507812,4000000,53
,,zarr,1,write,0.003965854644775391,4000000,54
,,hdf,1,write,0.001356363296508789,4000000,54
,,zarr,1,write,0.0040056705474853516,4000000,55
,,hdf,1,write,0.0013277530670166016,4000000,55
,,zarr,1,write,0.003993511199951172,4000000,56
,,hdf,1,write,0.0013544559478759766,4000000,56
,,zarr,1,write,0.004019975662231445,4000000,57
,,hdf,1,write,0.0013239383697509766,4000000,57
,,zarr,1,write,0.00397944450378418,4000000,58
,,hdf,1,write,0.0013661384582519531,4000000,58
,,zarr,1,write,0.004020214080810547,4000000,59
,,hdf,1,write,0.0013267993927001953,4000000,59
,,zarr,1,write,0.003987312316894531,4000000,60
,,hdf,1,write,0.0013566017150878906,4000000,60
,,zarr,1,write,0.003946542739868164,4000000,61
,,hdf,1,write,0.0013461112976074219,4000000,61
,,zarr,1,write,0.003967761993408203,4000000,62
,,hdf,1,write,0.0013604164123535156,4000000,62
,,zarr,1,write,0.004010677337646484,4000000,63
,,hdf,1,write,0.001332998275756836,4000000,63
,,zarr,1,write,0.004004955291748047,4000000,64
,,hdf,1,write,0.0013437271118164062,4000000,64
