compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,9,write,0.03287482261657715,800000,0
,,hdf,9,write,0.002549409866333008,800000,0
,,zarr,9,write,0.004109382629394531,800000,1
,,hdf,9,write,0.0019011497497558594,800000,1
,,zarr,9,write,0.0041027069091796875,800000,2
,,hdf,9,write,0.0016071796417236328,800000,2
,,zarr,9,write,0.003849029541015625,800000,3
,,hdf,9,write,0.0014257431030273438,800000,3
,,zarr,9,write,0.003890514373779297,800000,4
,,hdf,9,write,0.0015583038330078125,800000,4
,,zarr,9,write,0.0036573410034179688,800000,5
,,hdf,9,write,0.0019388198852539062,800000,5
,,zarr,9,write,0.0037620067596435547,800000,6
,,hdf,9,write,0.06368899345397949,800000,6
,,zarr,9,write,0.003644704818725586,800000,7
,,hdf,9,write,0.0022003650665283203,800000,7
,,zarr,9,write,0.0036835670471191406,800000,8
,,hdf,9,write,0.0018579959869384766,800000,8
,,zarr,9,write,0.003709077835083008,800000,9
,,hdf,9,write,0.0015938282012939453,800000,9
,,zarr,9,write,0.004656791687011719,800000,10
,,hdf,9,write,0.0014314651489257812,800000,10
,,zarr,9,write,0.003658771514892578,800000,11
,,hdf,9,write,0.0015590190887451172,800000,11
,,zarr,9,write,0.0036895275115966797,800000,12
,,hdf,9,write,0.0018961429595947266,800000,12
,,zarr,9,write,0.0036182403564453125,800000,13
,,hdf,9,write,0.002201557159423828,800000,13
,,zarr,9,write,0.0037474632263183594,800000,14
,,hdf,9,write,0.0022242069244384766,800000,14
,,zarr,9,write,0.0037584304809570312,800000,15
,,hdf,9,write,0.0019021034240722656,800000,15
,,zarr,9,write,0.0036249160766601562,800000,16
,,hdf,9,write,0.0015933513641357422,800000,16
,,zarr,9,write,0.0036554336547851562,800000,17
,,hdf,9,write,0.0013761520385742188,800000,17
,,zarr,9,write,0.0037436485290527344,800000,18
,,hdf,9,write,0.0015494823455810547,800000,18
,,zarr,9,write,0.0036449432373046875,800000,19
,,hdf,9,write,0.0018129348754882812,800000,19
,,zarr,9,write,0.003624439239501953,800000,20
,,hdf,9,write,0.0022051334381103516,800000,20
,,zarr,9,write,0.003662586212158203,800000,21
,,hdf,9,write,0.002184629440307617,800000,21
,,zarr,9,write,0.0036759376525878906,800000,22
,,hdf,9,write,0.0020208358764648438,800000,22
,,zarr,9,write,0.003574371337890625,800000,23
,,hdf,9,write,0.0015649795532226562,800000,23
,,zarr,9,write,0.0037147998809814453,800000,24
,,hdf,9,write,0.0013606548309326172,800000,24
,,zarr,9,write,0.003622293472290039,800000,25
,,hdf,9,write,0.0015125274658203125,800000,25
,,zarr,9,write,0.0036542415618896484,800000,26
,,hdf,9,write,0.001809835433959961,800000,26
,,zarr,9,write,0.0033049583435058594,800000,27
,,hdf,9,write,0.0021178722381591797,800000,27
,,zarr,9,write,0.002749919891357422,800000,28
,,hdf,9,write,0.0022001266479492188,800000,28
,,zarr,9,write,0.0022687911987304688,800000,29
,,hdf,9,write,0.0019485950469970703,800000,29
,,zarr,9,write,0.0024225711822509766,800000,30
,,hdf,9,write,0.0016772747039794922,800000,30
,,zarr,9,write,0.0022420883178710938,800000,31
,,hdf,9,write,0.0013840198516845703,800000,31
,,zarr,9,write,0.002197265625,800000,32
,,hdf,9,write,0.0014946460723876953,800000,32
,,zarr,9,write,0.0020453929901123047,800000,33
,,hdf,9,write,0.0018148422241210938,800000,33
,,zarr,9,write,0.0020074844360351562,800000,34
,,hdf,9,write,0.002115011215209961,800000,34
,,zarr,9,write,0.003345489501953125,800000,35
,,hdf,9,write,0.002252817153930664,800000,35
,,zarr,9,write,0.002078533172607422,800000,36
,,hdf,9,write,0.0019550323486328125,800000,36
,,zarr,9,write,0.002099752426147461,800000,37
,,hdf,9,write,0.001697540283203125,800000,37
,,zarr,9,write,0.002802133560180664,800000,38
,,hdf,9,write,0.0013589859008789062,800000,38
,,zarr,9,write,0.0020978450775146484,800000,39
,,hdf,9,write,0.0015447139739990234,800000,39
,,zarr,9,write,0.0020198822021484375,800000,40
,,hdf,9,write,0.0017986297607421875,800000,40
,,zarr,9,write,0.0025670528411865234,800000,41
,,hdf,9,write,0.0020875930786132812,800000,41
,,zarr,9,write,0.0021545886993408203,800000,42
,,hdf,9,write,0.0022749900817871094,800000,42
,,zarr,9,write,0.0020301342010498047,800000,43
,,hdf,9,write,0.0019996166229248047,800000,43
,,zarr,9,write,0.002014636993408203,800000,44
,,hdf,9,write,0.001695871353149414,800000,44
,,zarr,9,write,0.0021009445190429688,800000,45
,,hdf,9,write,0.0014026165008544922,800000,45
,,zarr,9,write,0.0020630359649658203,800000,46
,,hdf,9,write,0.0015530586242675781,800000,46
,,zarr,9,write,0.004381418228149414,800000,47
,,hdf,9,write,0.0018153190612792969,800000,47
,,zarr,9,write,0.002088785171508789,800000,48
,,hdf,9,write,0.0020673274993896484,800000,48
,,zarr,9,write,0.0020296573638916016,800000,49
,,hdf,9,write,0.002172708511352539,800000,49
