compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,72,write,2.399541139602661,4000000,0
,,hdf,,72,write,0.09455323219299316,4000000,0
,,zarr,True,72,write,1.1181492805480957,4000000,1
,,hdf,,72,write,0.17113542556762695,4000000,1
,,zarr,True,72,write,1.2446644306182861,4000000,2
,,hdf,,72,write,0.14199447631835938,4000000,2
,,zarr,True,72,write,1.2050538063049316,4000000,3
,,hdf,,72,write,0.1420276165008545,4000000,3
,,zarr,True,72,write,1.1388742923736572,4000000,4
,,hdf,,72,write,0.10923218727111816,4000000,4
,,zarr,True,72,write,1.1712629795074463,4000000,5
,,hdf,,72,write,0.12224483489990234,4000000,5
,,zarr,True,72,write,1.1537022590637207,4000000,6
,,hdf,,72,write,0.08395624160766602,4000000,6
,,zarr,True,72,write,1.1124475002288818,4000000,7
,,hdf,,72,write,0.08081340789794922,4000000,7
,,zarr,True,72,write,1.1438722610473633,4000000,8
,,hdf,,72,write,0.10328984260559082,4000000,8
,,zarr,True,72,write,1.1899261474609375,4000000,9
,,hdf,,72,write,0.06802988052368164,4000000,9
,,zarr,True,72,write,1.1237008571624756,4000000,10
,,hdf,,72,write,0.09458565711975098,4000000,10
,,zarr,True,72,write,1.1352908611297607,4000000,11
,,hdf,,72,write,0.1003103256225586,4000000,11
,,zarr,True,72,write,1.183107614517212,4000000,12
,,hdf,,72,write,0.0610959529876709,4000000,12
,,zarr,True,72,write,1.1293532848358154,4000000,13
,,hdf,,72,write,0.10526347160339355,4000000,13
,,zarr,True,72,write,1.1290934085845947,4000000,14
,,hdf,,72,write,0.10656046867370605,4000000,14
,,zarr,True,72,write,1.1291053295135498,4000000,15
,,hdf,,72,write,0.1232452392578125,4000000,15
,,zarr,True,72,write,1.1246113777160645,4000000,16
,,hdf,,72,write,0.08044290542602539,4000000,16
,,zarr,True,72,write,1.1686122417449951,4000000,17
,,hdf,,72,write,0.07614326477050781,4000000,17
,,zarr,True,72,write,1.1515414714813232,4000000,18
,,hdf,,72,write,0.08365941047668457,4000000,18
,,zarr,True,72,write,1.1349971294403076,4000000,19
,,hdf,,72,write,0.07307076454162598,4000000,19
,,zarr,True,72,write,1.1381783485412598,4000000,20
,,hdf,,72,write,0.0661172866821289,4000000,20
,,zarr,True,72,write,1.0908865928649902,4000000,21
,,hdf,,72,write,0.07127881050109863,4000000,21
,,zarr,True,72,write,1.129885196685791,4000000,22
,,hdf,,72,write,0.07268404960632324,4000000,22
,,zarr,True,72,write,1.1394150257110596,4000000,23
,,hdf,,72,write,0.08197522163391113,4000000,23
,,zarr,True,72,write,1.1321308612823486,4000000,24
,,hdf,,72,write,0.1340627670288086,4000000,24
,,zarr,True,72,write,1.1582722663879395,4000000,25
,,hdf,,72,write,0.07149887084960938,4000000,25
,,zarr,True,72,write,1.1520752906799316,4000000,26
,,hdf,,72,write,0.11108803749084473,4000000,26
,,zarr,True,72,write,1.0854594707489014,4000000,27
,,hdf,,72,write,0.11337041854858398,4000000,27
,,zarr,True,72,write,1.141171932220459,4000000,28
