compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,9,write,0.03623199462890625,4000000,0
,,hdf,,9,write,0.003767728805541992,4000000,0
,,zarr,False,9,write,0.008516550064086914,4000000,1
,,hdf,,9,write,0.0036389827728271484,4000000,1
,,zarr,False,9,write,0.006062746047973633,4000000,2
,,hdf,,9,write,0.0033473968505859375,4000000,2
,,zarr,False,9,write,0.007686614990234375,4000000,3
,,hdf,,9,write,0.0031571388244628906,4000000,3
,,zarr,False,9,write,0.007542848587036133,4000000,4
,,hdf,,9,write,0.004170894622802734,4000000,4
,,zarr,False,9,write,0.0075948238372802734,4000000,5
,,hdf,,9,write,0.003172159194946289,4000000,5
,,zarr,False,9,write,0.007851839065551758,4000000,6
,,hdf,,9,write,0.0032296180725097656,4000000,6
,,zarr,False,9,write,0.007264614105224609,4000000,7
,,hdf,,9,write,0.003331899642944336,4000000,7
,,zarr,False,9,write,0.008192777633666992,4000000,8
,,hdf,,9,write,0.003103971481323242,4000000,8
,,zarr,False,9,write,0.007521867752075195,4000000,9
,,hdf,,9,write,0.004000425338745117,4000000,9
,,zarr,False,9,write,0.007953405380249023,4000000,10
,,hdf,,9,write,0.0032236576080322266,4000000,10
,,zarr,False,9,write,0.0073359012603759766,4000000,11
,,hdf,,9,write,0.0031719207763671875,4000000,11
,,zarr,False,9,write,0.00885319709777832,4000000,12
,,hdf,,9,write,0.003991127014160156,4000000,12
,,zarr,False,9,write,0.007373809814453125,4000000,13
,,hdf,,9,write,0.0032758712768554688,4000000,13
,,zarr,False,9,write,0.007955789566040039,4000000,14
,,hdf,,9,write,0.004177570343017578,4000000,14
,,zarr,False,9,write,0.007712125778198242,4000000,15
,,hdf,,9,write,0.0030982494354248047,4000000,15
,,zarr,False,9,write,0.01483607292175293,4000000,16
,,hdf,,9,write,0.0031995773315429688,4000000,16
,,zarr,False,9,write,0.007776498794555664,4000000,17
,,hdf,,9,write,0.003145456314086914,4000000,17
,,zarr,False,9,write,0.007195472717285156,4000000,18
,,hdf,,9,write,0.0030946731567382812,4000000,18
,,zarr,False,9,write,0.007925271987915039,4000000,19
,,hdf,,9,write,0.003136157989501953,4000000,19
,,zarr,False,9,write,0.007957220077514648,4000000,20
,,hdf,,9,write,0.0031642913818359375,4000000,20
,,zarr,False,9,write,0.007673025131225586,4000000,21
,,hdf,,9,write,0.004186153411865234,4000000,21
,,zarr,False,9,write,0.0077266693115234375,4000000,22
,,hdf,,9,write,0.0032286643981933594,4000000,22
,,zarr,False,9,write,0.007478475570678711,4000000,23
,,hdf,,9,write,0.0031998157501220703,4000000,23
,,zarr,False,9,write,0.00760340690612793,4000000,24
,,hdf,,9,write,0.0031523704528808594,4000000,24
,,zarr,False,9,write,0.007600069046020508,4000000,25
,,hdf,,9,write,0.0031790733337402344,4000000,25
,,zarr,False,9,write,0.007807254791259766,4000000,26
,,hdf,,9,write,0.003155946731567383,4000000,26
,,zarr,False,9,write,0.007792949676513672,4000000,27
,,hdf,,9,write,0.0031728744506835938,4000000,27
,,zarr,False,9,write,0.007855892181396484,4000000,28
,,hdf,,9,write,0.0032100677490234375,4000000,28
,,zarr,False,9,write,0.007900476455688477,4000000,29
,,hdf,,9,write,0.003095865249633789,4000000,29
,,zarr,False,9,write,0.007802009582519531,4000000,30
,,hdf,,9,write,0.003227710723876953,4000000,30
,,zarr,False,9,write,0.007329702377319336,4000000,31
,,hdf,,9,write,0.0032422542572021484,4000000,31
,,zarr,False,9,write,0.018322229385375977,4000000,32
,,hdf,,9,write,0.003190755844116211,4000000,32
,,zarr,False,9,write,0.007405281066894531,4000000,33
,,hdf,,9,write,0.0030655860900878906,4000000,33
,,zarr,False,9,write,0.007831573486328125,4000000,34
,,hdf,,9,write,0.003172159194946289,4000000,34
,,zarr,False,9,write,0.0074269771575927734,4000000,35
,,hdf,,9,write,0.003167390823364258,4000000,35
,,zarr,False,9,write,0.007560253143310547,4000000,36
,,hdf,,9,write,0.0030829906463623047,4000000,36
,,zarr,False,9,write,0.007658720016479492,4000000,37
,,hdf,,9,write,0.0031290054321289062,4000000,37
,,zarr,False,9,write,0.008153200149536133,4000000,38
,,hdf,,9,write,0.0032949447631835938,4000000,38
,,zarr,False,9,write,0.007493495941162109,4000000,39
,,hdf,,9,write,0.0031785964965820312,4000000,39
,,zarr,False,9,write,0.007886409759521484,4000000,40
,,hdf,,9,write,0.0031571388244628906,4000000,40
,,zarr,False,9,write,0.007594585418701172,4000000,41
,,hdf,,9,write,0.0031135082244873047,4000000,41
,,zarr,False,9,write,0.007817506790161133,4000000,42
,,hdf,,9,write,0.0031380653381347656,4000000,42
,,zarr,False,9,write,0.00738978385925293,4000000,43
,,hdf,,9,write,0.0030672550201416016,4000000,43
,,zarr,False,9,write,0.007516384124755859,4000000,44
,,hdf,,9,write,0.0032148361206054688,4000000,44
,,zarr,False,9,write,0.007702827453613281,4000000,45
,,hdf,,9,write,0.004119396209716797,4000000,45
,,zarr,False,9,write,0.008804559707641602,4000000,46
,,hdf,,9,write,0.0032002925872802734,4000000,46
,,zarr,False,9,write,0.0074846744537353516,4000000,47
,,hdf,,9,write,0.0032248497009277344,4000000,47
,,zarr,False,9,write,0.007266044616699219,4000000,48
,,hdf,,9,write,0.0040204524993896484,4000000,48
,,zarr,False,9,write,0.007410764694213867,4000000,49
,,hdf,,9,write,0.0031290054321289062,4000000,49
,,zarr,False,9,write,0.007611513137817383,4000000,50
,,hdf,,9,write,0.003132343292236328,4000000,50
,,zarr,False,9,write,0.00731658935546875,4000000,51
,,hdf,,9,write,0.003056049346923828,4000000,51
,,zarr,False,9,write,0.007547140121459961,4000000,52
,,hdf,,9,write,0.0042874813079833984,4000000,52
,,zarr,False,9,write,0.00732421875,4000000,53
,,hdf,,9,write,0.003184080123901367,4000000,53
,,zarr,False,9,write,0.007516384124755859,4000000,54
,,hdf,,9,write,0.0032067298889160156,4000000,54
,,zarr,False,9,write,0.0071179866790771484,4000000,55
,,hdf,,9,write,0.0032837390899658203,4000000,55
,,zarr,False,9,write,0.007309913635253906,4000000,56
,,hdf,,9,write,0.0030851364135742188,4000000,56
,,zarr,False,9,write,0.007344722747802734,4000000,57
,,hdf,,9,write,0.00406956672668457,4000000,57
,,zarr,False,9,write,0.007311344146728516,4000000,58
,,hdf,,9,write,0.0038666725158691406,4000000,58
,,zarr,False,9,write,0.007223606109619141,4000000,59
,,hdf,,9,write,0.003733396530151367,4000000,59
,,zarr,False,9,write,0.007290840148925781,4000000,60
,,hdf,,9,write,0.007436275482177734,4000000,60
,,zarr,False,9,write,0.007178068161010742,4000000,61
,,hdf,,9,write,0.003562450408935547,4000000,61
,,zarr,False,9,write,0.0071451663970947266,4000000,62
,,hdf,,9,write,0.00857853889465332,4000000,62
,,zarr,False,9,write,0.00692296028137207,4000000,63
,,hdf,,9,write,0.003433704376220703,4000000,63
,,zarr,False,9,write,0.007387638092041016,4000000,64
,,hdf,,9,write,0.0039730072021484375,4000000,64
,,zarr,False,9,write,0.008730173110961914,4000000,65
,,hdf,,9,write,0.0032889842987060547,4000000,65
,,zarr,False,9,write,0.007093191146850586,4000000,66
,,hdf,,9,write,0.0034978389739990234,4000000,66
,,zarr,False,9,write,0.011241912841796875,4000000,67
,,hdf,,9,write,0.003209352493286133,4000000,67
,,zarr,False,9,write,0.007170200347900391,4000000,68
,,hdf,,9,write,0.003267526626586914,4000000,68
,,zarr,False,9,write,0.007219552993774414,4000000,69
,,hdf,,9,write,0.0032057762145996094,4000000,69
,,zarr,False,9,write,0.06202077865600586,4000000,70
,,hdf,,9,write,0.0032737255096435547,4000000,70
,,zarr,False,9,write,0.006980180740356445,4000000,71
,,hdf,,9,write,0.0035490989685058594,4000000,71
,,zarr,False,9,write,0.010905265808105469,4000000,72
,,hdf,,9,write,0.004042625427246094,4000000,72
,,zarr,False,9,write,0.01017618179321289,4000000,73
