compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,36,write,2.0556135177612305,4000000,0
,,hdf,,36,write,0.03537726402282715,4000000,0
,,zarr,False,36,write,0.979219913482666,4000000,1
,,hdf,,36,write,0.061173439025878906,4000000,1
,,zarr,False,36,write,1.1193337440490723,4000000,2
,,hdf,,36,write,0.08910083770751953,4000000,2
,,zarr,False,36,write,1.015986680984497,4000000,3
,,hdf,,36,write,0.08268857002258301,4000000,3
,,zarr,False,36,write,1.0336194038391113,4000000,4
,,hdf,,36,write,0.04073786735534668,4000000,4
,,zarr,False,36,write,1.0102384090423584,4000000,5
,,hdf,,36,write,0.12569928169250488,4000000,5
,,zarr,False,36,write,1.0250630378723145,4000000,6
,,hdf,,36,write,0.26943159103393555,4000000,6
,,zarr,False,36,write,1.051008701324463,4000000,7
,,hdf,,36,write,0.06990456581115723,4000000,7
,,zarr,False,36,write,0.9940919876098633,4000000,8
,,hdf,,36,write,0.07342982292175293,4000000,8
,,zarr,False,36,write,1.1121013164520264,4000000,9
,,hdf,,36,write,0.036658525466918945,4000000,9
,,zarr,False,36,write,1.0119946002960205,4000000,10
,,hdf,,36,write,0.07285428047180176,4000000,10
,,zarr,False,36,write,1.0490097999572754,4000000,11
,,hdf,,36,write,0.0869901180267334,4000000,11
,,zarr,False,36,write,1.0072124004364014,4000000,12
,,hdf,,36,write,0.07090497016906738,4000000,12
,,zarr,False,36,write,1.0445051193237305,4000000,13
,,hdf,,36,write,0.13592100143432617,4000000,13
,,zarr,False,36,write,1.0065891742706299,4000000,14
,,hdf,,36,write,0.12770700454711914,4000000,14
,,zarr,False,36,write,0.9767968654632568,4000000,15
,,hdf,,36,write,0.11965632438659668,4000000,15
,,zarr,False,36,write,0.949390172958374,4000000,16
,,hdf,,36,write,0.12150096893310547,4000000,16
,,zarr,False,36,write,1.0005035400390625,4000000,17
,,hdf,,36,write,0.042885780334472656,4000000,17
,,zarr,False,36,write,1.0554020404815674,4000000,18
,,hdf,,36,write,0.06105327606201172,4000000,18
,,zarr,False,36,write,1.0193862915039062,4000000,19
,,hdf,,36,write,0.06218886375427246,4000000,19
,,zarr,False,36,write,1.0274152755737305,4000000,20
,,hdf,,36,write,0.07142996788024902,4000000,20
,,zarr,False,36,write,0.9956412315368652,4000000,21
,,hdf,,36,write,0.11148571968078613,4000000,21
,,zarr,False,36,write,0.9781291484832764,4000000,22
,,hdf,,36,write,0.07170557975769043,4000000,22
,,zarr,False,36,write,1.0124952793121338,4000000,23
,,hdf,,36,write,0.05036211013793945,4000000,23
,,zarr,False,36,write,1.0410239696502686,4000000,24
,,hdf,,36,write,0.07286334037780762,4000000,24
,,zarr,False,36,write,0.9612712860107422,4000000,25
,,hdf,,36,write,0.07644939422607422,4000000,25
,,zarr,False,36,write,0.9295997619628906,4000000,26
,,hdf,,36,write,0.0599064826965332,4000000,26
,,zarr,False,36,write,0.9585812091827393,4000000,27
,,hdf,,36,write,0.11536955833435059,4000000,27
,,zarr,False,36,write,1.0116462707519531,4000000,28
,,hdf,,36,write,0.16524910926818848,4000000,28
,,zarr,False,36,write,1.1047825813293457,4000000,29
,,hdf,,36,write,0.0763700008392334,4000000,29
,,zarr,False,36,write,1.0049736499786377,4000000,30
,,hdf,,36,write,0.10729765892028809,4000000,30
,,zarr,False,36,write,1.0259063243865967,4000000,31
,,hdf,,36,write,0.07884526252746582,4000000,31
,,zarr,False,36,write,0.9959859848022461,4000000,32
,,hdf,,36,write,0.12278604507446289,4000000,32
,,zarr,False,36,write,0.9826385974884033,4000000,33
,,hdf,,36,write,0.1445467472076416,4000000,33
,,zarr,False,36,write,1.005615234375,4000000,34
,,hdf,,36,write,0.05566549301147461,4000000,34
,,zarr,False,36,write,1.0747244358062744,4000000,35
,,hdf,,36,write,0.09857058525085449,4000000,35
,,zarr,False,36,write,1.0036156177520752,4000000,36
,,hdf,,36,write,0.09574604034423828,4000000,36
,,zarr,False,36,write,1.0132102966308594,4000000,37
,,hdf,,36,write,0.0644831657409668,4000000,37
,,zarr,False,36,write,1.0304605960845947,4000000,38
,,hdf,,36,write,0.07965946197509766,4000000,38
,,zarr,False,36,write,1.0824322700500488,4000000,39
,,hdf,,36,write,0.0944206714630127,4000000,39
,,zarr,False,36,write,0.9883100986480713,4000000,40
,,hdf,,36,write,0.11753296852111816,4000000,40
,,zarr,False,36,write,1.0396580696105957,4000000,41
,,hdf,,36,write,0.14944100379943848,4000000,41
,,zarr,False,36,write,1.0059759616851807,4000000,42
,,hdf,,36,write,0.08413910865783691,4000000,42
,,zarr,False,36,write,1.077958106994629,4000000,43
,,hdf,,36,write,0.09787845611572266,4000000,43
,,zarr,False,36,write,1.0149242877960205,4000000,44
,,hdf,,36,write,0.08278775215148926,4000000,44
,,zarr,False,36,write,1.0058064460754395,4000000,45
,,hdf,,36,write,0.07845187187194824,4000000,45
,,zarr,False,36,write,0.9652965068817139,4000000,46
,,hdf,,36,write,0.07674360275268555,4000000,46
,,zarr,False,36,write,0.9959802627563477,4000000,47
,,hdf,,36,write,0.05867314338684082,4000000,47
,,zarr,False,36,write,1.0405702590942383,4000000,48
,,hdf,,36,write,0.05899930000305176,4000000,48
,,zarr,False,36,write,1.0235779285430908,4000000,49
,,hdf,,36,write,0.07622551918029785,4000000,49
,,zarr,False,36,write,1.0852866172790527,4000000,50
,,hdf,,36,write,0.0590672492980957,4000000,50
,,zarr,False,36,write,1.0491282939910889,4000000,51
,,hdf,,36,write,0.07608151435852051,4000000,51
,,zarr,False,36,write,1.0078966617584229,4000000,52
,,hdf,,36,write,0.09070777893066406,4000000,52
,,zarr,False,36,write,0.9810764789581299,4000000,53
,,hdf,,36,write,0.0357668399810791,4000000,53
,,zarr,False,36,write,1.0103459358215332,4000000,54
,,hdf,,36,write,0.13001632690429688,4000000,54
,,zarr,False,36,write,1.0066897869110107,4000000,55
,,hdf,,36,write,0.08272886276245117,4000000,55
,,zarr,False,36,write,1.0084238052368164,4000000,56
,,hdf,,36,write,0.1166682243347168,4000000,56
,,zarr,False,36,write,1.0702393054962158,4000000,57
,,hdf,,36,write,0.10260868072509766,4000000,57
,,zarr,False,36,write,1.036973237991333,4000000,58
,,hdf,,36,write,0.08011388778686523,4000000,58
,,zarr,False,36,write,1.05950927734375,4000000,59
,,hdf,,36,write,0.09737062454223633,4000000,59
,,zarr,False,36,write,0.9943132400512695,4000000,60
,,hdf,,36,write,0.137953519821167,4000000,60
,,zarr,False,36,write,1.01413893699646,4000000,61
