compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,9,write,0.07245087623596191,4000000,0
,,hdf,,9,write,0.0040547847747802734,4000000,0
,,zarr,False,9,write,0.018303632736206055,4000000,1
,,hdf,,9,write,0.003757476806640625,4000000,1
,,zarr,False,9,write,0.01736164093017578,4000000,2
,,hdf,,9,write,0.0029754638671875,4000000,2
,,zarr,False,9,write,0.01101374626159668,4000000,3
,,hdf,,9,write,0.0031328201293945312,4000000,3
,,zarr,False,9,write,0.007853984832763672,4000000,4
,,hdf,,9,write,0.004127025604248047,4000000,4
,,zarr,False,9,write,0.007835865020751953,4000000,5
,,hdf,,9,write,0.0031795501708984375,4000000,5
,,zarr,False,9,write,0.007397174835205078,4000000,6
,,hdf,,9,write,0.003119945526123047,4000000,6
,,zarr,False,9,write,0.007740020751953125,4000000,7
,,hdf,,9,write,0.003155946731567383,4000000,7
,,zarr,False,9,write,0.007380962371826172,4000000,8
,,hdf,,9,write,0.0030672550201416016,4000000,8
,,zarr,False,9,write,0.013344526290893555,4000000,9
,,hdf,,9,write,0.0030765533447265625,4000000,9
,,zarr,False,9,write,0.00835418701171875,4000000,10
,,hdf,,9,write,0.003152132034301758,4000000,10
,,zarr,False,9,write,0.007339000701904297,4000000,11
,,hdf,,9,write,0.0031778812408447266,4000000,11
,,zarr,False,9,write,0.007639884948730469,4000000,12
,,hdf,,9,write,0.003112316131591797,4000000,12
,,zarr,False,9,write,0.012272357940673828,4000000,13
,,hdf,,9,write,0.003184795379638672,4000000,13
,,zarr,False,9,write,0.007611751556396484,4000000,14
,,hdf,,9,write,0.0030612945556640625,4000000,14
,,zarr,False,9,write,0.010044336318969727,4000000,15
,,hdf,,9,write,0.0032210350036621094,4000000,15
,,zarr,False,9,write,0.00781559944152832,4000000,16
,,hdf,,9,write,0.003154277801513672,4000000,16
,,zarr,False,9,write,0.007573843002319336,4000000,17
,,hdf,,9,write,0.003126859664916992,4000000,17
,,zarr,False,9,write,0.007834434509277344,4000000,18
,,hdf,,9,write,0.0030961036682128906,4000000,18
,,zarr,False,9,write,0.007651329040527344,4000000,19
,,hdf,,9,write,0.003266572952270508,4000000,19
,,zarr,False,9,write,0.008572578430175781,4000000,20
,,hdf,,9,write,0.003191709518432617,4000000,20
,,zarr,False,9,write,0.007820844650268555,4000000,21
,,hdf,,9,write,0.0031676292419433594,4000000,21
,,zarr,False,9,write,0.18411517143249512,4000000,22
,,hdf,,9,write,0.003206968307495117,4000000,22
,,zarr,False,9,write,0.008416891098022461,4000000,23
,,hdf,,9,write,0.0031976699829101562,4000000,23
,,zarr,False,9,write,0.0076427459716796875,4000000,24
,,hdf,,9,write,0.0032377243041992188,4000000,24
,,zarr,False,9,write,0.007802486419677734,4000000,25
,,hdf,,9,write,0.003149271011352539,4000000,25
,,zarr,False,9,write,0.0074536800384521484,4000000,26
,,hdf,,9,write,0.003193378448486328,4000000,26
,,zarr,False,9,write,0.00787210464477539,4000000,27
,,hdf,,9,write,0.003215312957763672,4000000,27
,,zarr,False,9,write,0.007539510726928711,4000000,28
,,hdf,,9,write,0.003320455551147461,4000000,28
,,zarr,False,9,write,0.007687807083129883,4000000,29
,,hdf,,9,write,0.003215789794921875,4000000,29
,,zarr,False,9,write,0.007807493209838867,4000000,30
,,hdf,,9,write,0.003090381622314453,4000000,30
,,zarr,False,9,write,0.007979631423950195,4000000,31
,,hdf,,9,write,0.0033299922943115234,4000000,31
,,zarr,False,9,write,0.0075223445892333984,4000000,32
,,hdf,,9,write,0.003100872039794922,4000000,32
,,zarr,False,9,write,0.007486104965209961,4000000,33
,,hdf,,9,write,0.0038442611694335938,4000000,33
,,zarr,False,9,write,0.007436037063598633,4000000,34
,,hdf,,9,write,0.0031964778900146484,4000000,34
,,zarr,False,9,write,0.007857322692871094,4000000,35
,,hdf,,9,write,0.0030701160430908203,4000000,35
,,zarr,False,9,write,0.007860422134399414,4000000,36
,,hdf,,9,write,0.0031998157501220703,4000000,36
,,zarr,False,9,write,0.008346080780029297,4000000,37
,,hdf,,9,write,0.003086566925048828,4000000,37
,,zarr,False,9,write,0.007894754409790039,4000000,38
,,hdf,,9,write,0.0032448768615722656,4000000,38
,,zarr,False,9,write,0.007799386978149414,4000000,39
,,hdf,,9,write,0.003139495849609375,4000000,39
,,zarr,False,9,write,0.00749659538269043,4000000,40
,,hdf,,9,write,0.003223896026611328,4000000,40
,,zarr,False,9,write,0.007601022720336914,4000000,41
,,hdf,,9,write,0.003191709518432617,4000000,41
,,zarr,False,9,write,0.008153915405273438,4000000,42
,,hdf,,9,write,0.0031151771545410156,4000000,42
,,zarr,False,9,write,0.00773167610168457,4000000,43
,,hdf,,9,write,0.003220796585083008,4000000,43
,,zarr,False,9,write,0.007829904556274414,4000000,44
,,hdf,,9,write,0.00308990478515625,4000000,44
,,zarr,False,9,write,0.009165048599243164,4000000,45
,,hdf,,9,write,0.003153562545776367,4000000,45
,,zarr,False,9,write,0.0076847076416015625,4000000,46
,,hdf,,9,write,0.003114938735961914,4000000,46
,,zarr,False,9,write,0.007600069046020508,4000000,47
,,hdf,,9,write,0.003171682357788086,4000000,47
,,zarr,False,9,write,0.006979227066040039,4000000,48
,,hdf,,9,write,0.00323486328125,4000000,48
,,zarr,False,9,write,0.007347583770751953,4000000,49
,,hdf,,9,write,0.003131866455078125,4000000,49
,,zarr,False,9,write,0.007597446441650391,4000000,50
