compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,18,write,2.5021321773529053,4000000,0
,,hdf,,18,write,0.04476141929626465,4000000,0
,,zarr,True,18,write,0.8831326961517334,4000000,1
,,hdf,,18,write,0.032763004302978516,4000000,1
,,zarr,True,18,write,0.9634871482849121,4000000,2
,,hdf,,18,write,0.012582778930664062,4000000,2
,,zarr,True,18,write,0.8818111419677734,4000000,3
,,hdf,,18,write,0.058347463607788086,4000000,3
,,zarr,True,18,write,0.8507575988769531,4000000,4
,,hdf,,18,write,0.013440608978271484,4000000,4
,,zarr,True,18,write,0.8901216983795166,4000000,5
,,hdf,,18,write,0.008774995803833008,4000000,5
,,zarr,True,18,write,0.9933648109436035,4000000,6
,,hdf,,18,write,0.036287546157836914,4000000,6
,,zarr,True,18,write,0.8655540943145752,4000000,7
,,hdf,,18,write,0.028398990631103516,4000000,7
,,zarr,True,18,write,0.9457850456237793,4000000,8
,,hdf,,18,write,0.028934001922607422,4000000,8
,,zarr,True,18,write,0.924980878829956,4000000,9
,,hdf,,18,write,0.024911165237426758,4000000,9
,,zarr,True,18,write,0.9331393241882324,4000000,10
,,hdf,,18,write,0.03041839599609375,4000000,10
,,zarr,True,18,write,0.9423506259918213,4000000,11
,,hdf,,18,write,0.035851478576660156,4000000,11
,,zarr,True,18,write,0.8354654312133789,4000000,12
,,hdf,,18,write,0.03653359413146973,4000000,12
,,zarr,True,18,write,0.8727848529815674,4000000,13
,,hdf,,18,write,0.061139822006225586,4000000,13
,,zarr,True,18,write,0.9247574806213379,4000000,14
,,hdf,,18,write,0.05803036689758301,4000000,14
,,zarr,True,18,write,0.9358048439025879,4000000,15
,,hdf,,18,write,0.05517435073852539,4000000,15
,,zarr,True,18,write,0.8907232284545898,4000000,16
,,hdf,,18,write,0.055405378341674805,4000000,16
,,zarr,True,18,write,0.8997728824615479,4000000,17
,,hdf,,18,write,0.017297029495239258,4000000,17
,,zarr,True,18,write,0.8684449195861816,4000000,18
,,hdf,,18,write,0.07786059379577637,4000000,18
,,zarr,True,18,write,0.8720006942749023,4000000,19
,,hdf,,18,write,0.05093097686767578,4000000,19
,,zarr,True,18,write,0.9073143005371094,4000000,20
,,hdf,,18,write,0.02910017967224121,4000000,20
,,zarr,True,18,write,0.9557437896728516,4000000,21
,,hdf,,18,write,0.01822829246520996,4000000,21
,,zarr,True,18,write,0.9323067665100098,4000000,22
,,hdf,,18,write,0.05549788475036621,4000000,22
,,zarr,True,18,write,0.889768123626709,4000000,23
,,hdf,,18,write,0.09436345100402832,4000000,23
,,zarr,True,18,write,0.8862893581390381,4000000,24
,,hdf,,18,write,0.07404470443725586,4000000,24
,,zarr,True,18,write,0.8514397144317627,4000000,25
,,hdf,,18,write,0.20905709266662598,4000000,25
,,zarr,True,18,write,0.8781290054321289,4000000,26
,,hdf,,18,write,0.010199546813964844,4000000,26
,,zarr,True,18,write,0.925154447555542,4000000,27
,,hdf,,18,write,0.061441898345947266,4000000,27
,,zarr,True,18,write,0.9352993965148926,4000000,28
,,hdf,,18,write,0.0418851375579834,4000000,28
