compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,18,write,1.0058648586273193,4000000,0
,,hdf,,18,write,0.029915809631347656,4000000,0
,,zarr,True,18,write,0.9756348133087158,4000000,1
,,hdf,,18,write,0.03409004211425781,4000000,1
,,zarr,True,18,write,0.996760368347168,4000000,2
,,hdf,,18,write,0.052660465240478516,4000000,2
,,zarr,True,18,write,1.0093450546264648,4000000,3
,,hdf,,18,write,0.04438447952270508,4000000,3
,,zarr,True,18,write,0.9547789096832275,4000000,4
,,hdf,,18,write,0.03544187545776367,4000000,4
,,zarr,True,18,write,0.9770922660827637,4000000,5
,,hdf,,18,write,0.026298999786376953,4000000,5
,,zarr,True,18,write,1.008085012435913,4000000,6
,,hdf,,18,write,0.07335495948791504,4000000,6
,,zarr,True,18,write,0.9620833396911621,4000000,7
,,hdf,,18,write,0.03477954864501953,4000000,7
,,zarr,True,18,write,1.0570380687713623,4000000,8
,,hdf,,18,write,0.05025506019592285,4000000,8
,,zarr,True,18,write,0.9334197044372559,4000000,9
,,hdf,,18,write,0.04544472694396973,4000000,9
,,zarr,True,18,write,0.9151418209075928,4000000,10
,,hdf,,18,write,0.04486489295959473,4000000,10
,,zarr,True,18,write,0.970660924911499,4000000,11
,,hdf,,18,write,0.0583951473236084,4000000,11
,,zarr,True,18,write,0.8790380954742432,4000000,12
,,hdf,,18,write,0.04194355010986328,4000000,12
,,zarr,True,18,write,0.9210786819458008,4000000,13
,,hdf,,18,write,0.051619768142700195,4000000,13
,,zarr,True,18,write,1.0471441745758057,4000000,14
,,hdf,,18,write,0.03588223457336426,4000000,14
,,zarr,True,18,write,1.0110068321228027,4000000,15
,,hdf,,18,write,0.06703376770019531,4000000,15
,,zarr,True,18,write,1.0129156112670898,4000000,16
,,hdf,,18,write,0.034380435943603516,4000000,16
,,zarr,True,18,write,0.9342825412750244,4000000,17
,,hdf,,18,write,0.04673480987548828,4000000,17
,,zarr,True,18,write,0.9985518455505371,4000000,18
,,hdf,,18,write,0.08089542388916016,4000000,18
,,zarr,True,18,write,0.977592945098877,4000000,19
,,hdf,,18,write,0.03334784507751465,4000000,19
,,zarr,True,18,write,1.0241672992706299,4000000,20
,,hdf,,18,write,0.026102066040039062,4000000,20
,,zarr,True,18,write,1.0072717666625977,4000000,21
,,hdf,,18,write,0.04889178276062012,4000000,21
,,zarr,True,18,write,0.9381084442138672,4000000,22
,,hdf,,18,write,0.059024810791015625,4000000,22
,,zarr,True,18,write,0.9565033912658691,4000000,23
,,hdf,,18,write,0.03963065147399902,4000000,23
,,zarr,True,18,write,0.9474513530731201,4000000,24
,,hdf,,18,write,0.02657341957092285,4000000,24
,,zarr,True,18,write,0.9007291793823242,4000000,25
,,hdf,,18,write,0.03919076919555664,4000000,25
,,zarr,True,18,write,0.9335203170776367,4000000,26
,,hdf,,18,write,0.03921699523925781,4000000,26
,,zarr,True,18,write,0.9654524326324463,4000000,27
,,hdf,,18,write,0.09638619422912598,4000000,27
,,zarr,True,18,write,0.9119563102722168,4000000,28
,,hdf,,18,write,0.05944967269897461,4000000,28
,,zarr,True,18,write,0.9426586627960205,4000000,29
,,hdf,,18,write,0.02643561363220215,4000000,29
,,zarr,True,18,write,1.026181936264038,4000000,30
,,hdf,,18,write,0.23074603080749512,4000000,30
,,zarr,True,18,write,1.0594196319580078,4000000,31
,,hdf,,18,write,0.059877872467041016,4000000,31
,,zarr,True,18,write,0.9648504257202148,4000000,32
,,hdf,,18,write,0.03254437446594238,4000000,32
,,zarr,True,18,write,1.0091290473937988,4000000,33
,,hdf,,18,write,0.04962348937988281,4000000,33
,,zarr,True,18,write,0.9631597995758057,4000000,34
,,hdf,,18,write,0.06019735336303711,4000000,34
,,zarr,True,18,write,0.8829894065856934,4000000,35
,,hdf,,18,write,0.035759687423706055,4000000,35
,,zarr,True,18,write,0.8930714130401611,4000000,36
,,hdf,,18,write,0.044164419174194336,4000000,36
,,zarr,True,18,write,0.8975393772125244,4000000,37
,,hdf,,18,write,0.05947685241699219,4000000,37
,,zarr,True,18,write,1.0294115543365479,4000000,38
,,hdf,,18,write,0.061591148376464844,4000000,38
,,zarr,True,18,write,1.0551950931549072,4000000,39
,,hdf,,18,write,0.03141045570373535,4000000,39
,,zarr,True,18,write,1.0613539218902588,4000000,40
,,hdf,,18,write,0.0485081672668457,4000000,40
,,zarr,True,18,write,0.9906120300292969,4000000,41
,,hdf,,18,write,0.04545116424560547,4000000,41
,,zarr,True,18,write,1.0021376609802246,4000000,42
,,hdf,,18,write,0.028531551361083984,4000000,42
,,zarr,True,18,write,0.9705080986022949,4000000,43
,,hdf,,18,write,0.025698423385620117,4000000,43
,,zarr,True,18,write,1.0439770221710205,4000000,44
,,hdf,,18,write,0.04409432411193848,4000000,44
,,zarr,True,18,write,0.9848685264587402,4000000,45
,,hdf,,18,write,0.027942895889282227,4000000,45
,,zarr,True,18,write,0.9430735111236572,4000000,46
,,hdf,,18,write,0.0545964241027832,4000000,46
,,zarr,True,18,write,0.9971833229064941,4000000,47
,,hdf,,18,write,0.045247554779052734,4000000,47
,,zarr,True,18,write,0.9513561725616455,4000000,48
,,hdf,,18,write,0.036774635314941406,4000000,48
,,zarr,True,18,write,0.9482614994049072,4000000,49
,,hdf,,18,write,0.025014162063598633,4000000,49
,,zarr,True,18,write,0.9688334465026855,4000000,50
,,hdf,,18,write,0.0654745101928711,4000000,50
,,zarr,True,18,write,0.9412729740142822,4000000,51
,,hdf,,18,write,0.04955554008483887,4000000,51
,,zarr,True,18,write,1.0744788646697998,4000000,52
,,hdf,,18,write,0.06607604026794434,4000000,52
,,zarr,True,18,write,0.9301478862762451,4000000,53
,,hdf,,18,write,0.04063081741333008,4000000,53
,,zarr,True,18,write,0.8426151275634766,4000000,54
,,hdf,,18,write,0.0475921630859375,4000000,54
,,zarr,True,18,write,0.926804780960083,4000000,55
,,hdf,,18,write,0.027111053466796875,4000000,55
,,zarr,True,18,write,0.923647403717041,4000000,56
,,hdf,,18,write,0.04259991645812988,4000000,56
,,zarr,True,18,write,1.065993309020996,4000000,57
,,hdf,,18,write,0.03998398780822754,4000000,57
,,zarr,True,18,write,1.011868953704834,4000000,58
,,hdf,,18,write,0.06389713287353516,4000000,58
,,zarr,True,18,write,1.0065925121307373,4000000,59
,,hdf,,18,write,0.059356689453125,4000000,59
,,zarr,True,18,write,0.9230868816375732,4000000,60
,,hdf,,18,write,0.07862973213195801,4000000,60
,,zarr,True,18,write,0.8860666751861572,4000000,61
,,hdf,,18,write,0.022029638290405273,4000000,61
,,zarr,True,18,write,0.9665396213531494,4000000,62
,,hdf,,18,write,0.03556489944458008,4000000,62
,,zarr,True,18,write,0.9590098857879639,4000000,63
,,hdf,,18,write,0.0819697380065918,4000000,63
,,zarr,True,18,write,0.9948587417602539,4000000,64
,,hdf,,18,write,0.06016707420349121,4000000,64
,,zarr,True,18,write,0.9333827495574951,4000000,65
,,hdf,,18,write,0.03879046440124512,4000000,65
,,zarr,True,18,write,0.9712433815002441,4000000,66
,,hdf,,18,write,0.04145669937133789,4000000,66
,,zarr,True,18,write,1.0250327587127686,4000000,67
,,hdf,,18,write,0.028740406036376953,4000000,67
,,zarr,True,18,write,0.8674347400665283,4000000,68
,,hdf,,18,write,0.030357837677001953,4000000,68
,,zarr,True,18,write,0.94431471824646,4000000,69
,,hdf,,18,write,0.03384280204772949,4000000,69
,,zarr,True,18,write,0.9521656036376953,4000000,70
,,hdf,,18,write,0.050763607025146484,4000000,70
,,zarr,True,18,write,0.9704983234405518,4000000,71
