compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,18,write,0.9848871231079102,4000000,0
,,hdf,,18,write,0.03362917900085449,4000000,0
,,zarr,False,18,write,0.9685928821563721,4000000,1
,,hdf,,18,write,0.012916088104248047,4000000,1
,,zarr,False,18,write,0.9237678050994873,4000000,2
,,hdf,,18,write,0.0824735164642334,4000000,2
,,zarr,False,18,write,1.0126869678497314,4000000,3
,,hdf,,18,write,0.06999611854553223,4000000,3
,,zarr,False,18,write,0.941713809967041,4000000,4
,,hdf,,18,write,0.025887250900268555,4000000,4
,,zarr,False,18,write,0.9374661445617676,4000000,5
,,hdf,,18,write,0.027614831924438477,4000000,5
,,zarr,False,18,write,0.9597644805908203,4000000,6
,,hdf,,18,write,0.07202720642089844,4000000,6
,,zarr,False,18,write,1.0305852890014648,4000000,7
,,hdf,,18,write,0.023256540298461914,4000000,7
,,zarr,False,18,write,0.9766511917114258,4000000,8
,,hdf,,18,write,0.039327144622802734,4000000,8
,,zarr,False,18,write,0.91428542137146,4000000,9
,,hdf,,18,write,0.041112422943115234,4000000,9
,,zarr,False,18,write,0.8889267444610596,4000000,10
,,hdf,,18,write,0.017261028289794922,4000000,10
,,zarr,False,18,write,0.8871016502380371,4000000,11
,,hdf,,18,write,0.01800537109375,4000000,11
,,zarr,False,18,write,1.0045392513275146,4000000,12
,,hdf,,18,write,0.11828780174255371,4000000,12
,,zarr,False,18,write,1.0478720664978027,4000000,13
,,hdf,,18,write,0.026023387908935547,4000000,13
,,zarr,False,18,write,0.9875774383544922,4000000,14
,,hdf,,18,write,0.04646444320678711,4000000,14
,,zarr,False,18,write,0.911674976348877,4000000,15
,,hdf,,18,write,0.05818915367126465,4000000,15
,,zarr,False,18,write,1.0358526706695557,4000000,16
,,hdf,,18,write,0.0507967472076416,4000000,16
,,zarr,False,18,write,0.9812891483306885,4000000,17
,,hdf,,18,write,0.024164915084838867,4000000,17
,,zarr,False,18,write,0.95560622215271,4000000,18
,,hdf,,18,write,0.04567861557006836,4000000,18
,,zarr,False,18,write,0.9226248264312744,4000000,19
,,hdf,,18,write,0.019436359405517578,4000000,19
,,zarr,False,18,write,0.8964159488677979,4000000,20
,,hdf,,18,write,0.055654048919677734,4000000,20
,,zarr,False,18,write,0.8946149349212646,4000000,21
,,hdf,,18,write,0.04421567916870117,4000000,21
,,zarr,False,18,write,0.8936624526977539,4000000,22
,,hdf,,18,write,0.03834676742553711,4000000,22
,,zarr,False,18,write,0.9521133899688721,4000000,23
,,hdf,,18,write,0.06398534774780273,4000000,23
