compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,9,write,0.00449681282043457,800000,0
,,hdf,9,write,0.002476215362548828,800000,0
,,zarr,9,write,0.002239704132080078,800000,1
,,hdf,9,write,0.0019497871398925781,800000,1
,,zarr,9,write,0.0023488998413085938,800000,2
,,hdf,9,write,0.0016317367553710938,800000,2
,,zarr,9,write,0.0020809173583984375,800000,3
,,hdf,9,write,0.001443624496459961,800000,3
,,zarr,9,write,0.0020182132720947266,800000,4
,,hdf,9,write,0.0015740394592285156,800000,4
,,zarr,9,write,0.0020897388458251953,800000,5
,,hdf,9,write,0.0019314289093017578,800000,5
,,zarr,9,write,0.0026793479919433594,800000,6
,,hdf,9,write,0.0022215843200683594,800000,6
,,zarr,9,write,0.002077341079711914,800000,7
,,hdf,9,write,0.002157926559448242,800000,7
,,zarr,9,write,0.002051115036010742,800000,8
,,hdf,9,write,0.0019598007202148438,800000,8
,,zarr,9,write,0.002073049545288086,800000,9
,,hdf,9,write,0.0015926361083984375,800000,9
,,zarr,9,write,0.003630399703979492,800000,10
,,hdf,9,write,0.001260519027709961,800000,10
,,zarr,9,write,0.0020575523376464844,800000,11
,,hdf,9,write,0.0015141963958740234,800000,11
,,zarr,9,write,0.001964569091796875,800000,12
,,hdf,9,write,0.0018715858459472656,800000,12
,,zarr,9,write,0.0019855499267578125,800000,13
,,hdf,9,write,0.002153158187866211,800000,13
,,zarr,9,write,0.0020303726196289062,800000,14
,,hdf,9,write,0.0022246837615966797,800000,14
,,zarr,9,write,0.0025522708892822266,800000,15
,,hdf,9,write,0.0019316673278808594,800000,15
,,zarr,9,write,0.0028951168060302734,800000,16
,,hdf,9,write,0.0015995502471923828,800000,16
,,zarr,9,write,0.0020172595977783203,800000,17
,,hdf,9,write,0.0013244152069091797,800000,17
,,zarr,9,write,0.0019681453704833984,800000,18
,,hdf,9,write,0.0015728473663330078,800000,18
,,zarr,9,write,0.002470254898071289,800000,19
,,hdf,9,write,0.0018863677978515625,800000,19
,,zarr,9,write,0.0020313262939453125,800000,20
,,hdf,9,write,0.0022230148315429688,800000,20
,,zarr,9,write,0.0020422935485839844,800000,21
,,hdf,9,write,0.0022373199462890625,800000,21
,,zarr,9,write,0.001955747604370117,800000,22
,,hdf,9,write,0.001909494400024414,800000,22
,,zarr,9,write,0.001985788345336914,800000,23
,,hdf,9,write,0.001566171646118164,800000,23
,,zarr,9,write,0.002784252166748047,800000,24
,,hdf,9,write,0.0013086795806884766,800000,24
,,zarr,9,write,0.0019321441650390625,800000,25
,,hdf,9,write,0.0015120506286621094,800000,25
,,zarr,9,write,0.001958131790161133,800000,26
,,hdf,9,write,0.001951456069946289,800000,26
,,zarr,9,write,0.0019838809967041016,800000,27
,,hdf,9,write,0.0021882057189941406,800000,27
,,zarr,9,write,0.003445863723754883,800000,28
,,hdf,9,write,0.0022542476654052734,800000,28
,,zarr,9,write,0.002011537551879883,800000,29
,,hdf,9,write,0.0019373893737792969,800000,29
,,zarr,9,write,0.002053976058959961,800000,30
,,hdf,9,write,0.0016083717346191406,800000,30
,,zarr,9,write,0.0020143985748291016,800000,31
,,hdf,9,write,0.001386404037475586,800000,31
,,zarr,9,write,0.002287626266479492,800000,32
,,hdf,9,write,0.0015053749084472656,800000,32
,,zarr,9,write,0.0024805068969726562,800000,33
,,hdf,9,write,0.0018210411071777344,800000,33
,,zarr,9,write,0.0019931793212890625,800000,34
,,hdf,9,write,0.0021162033081054688,800000,34
,,zarr,9,write,0.002027273178100586,800000,35
,,hdf,9,write,0.002181529998779297,800000,35
,,zarr,9,write,0.0020296573638916016,800000,36
,,hdf,9,write,0.0019953250885009766,800000,36
,,zarr,9,write,0.002807140350341797,800000,37
,,hdf,9,write,0.0016677379608154297,800000,37
,,zarr,9,write,0.002724170684814453,800000,38
,,hdf,9,write,0.0013697147369384766,800000,38
,,zarr,9,write,0.0020470619201660156,800000,39
,,hdf,9,write,0.0015933513641357422,800000,39
,,zarr,9,write,0.0020627975463867188,800000,40
,,hdf,9,write,0.0017795562744140625,800000,40
,,zarr,9,write,0.0025992393493652344,800000,41
,,hdf,9,write,0.0021677017211914062,800000,41
,,zarr,9,write,0.00199127197265625,800000,42
,,hdf,9,write,0.002172708511352539,800000,42
,,zarr,9,write,0.001954793930053711,800000,43
,,hdf,9,write,0.001986265182495117,800000,43
,,zarr,9,write,0.002031087875366211,800000,44
,,hdf,9,write,0.0017046928405761719,800000,44
,,zarr,9,write,0.0019125938415527344,800000,45
,,hdf,9,write,0.0013544559478759766,800000,45
,,zarr,9,write,0.002659320831298828,800000,46
,,hdf,9,write,0.0015430450439453125,800000,46
,,zarr,9,write,0.00436711311340332,800000,47
,,hdf,9,write,0.0018105506896972656,800000,47
,,zarr,9,write,0.0020270347595214844,800000,48
,,hdf,9,write,0.00205230712890625,800000,48
,,zarr,9,write,0.0020737648010253906,800000,49
