compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,9,write,0.015282630920410156,4000000,0
,,hdf,,9,write,0.0036585330963134766,4000000,0
,,zarr,False,9,write,0.007926225662231445,4000000,1
,,hdf,,9,write,0.003440380096435547,4000000,1
,,zarr,False,9,write,0.0090484619140625,4000000,2
,,hdf,,9,write,0.003561735153198242,4000000,2
,,zarr,False,9,write,0.006646633148193359,4000000,3
,,hdf,,9,write,0.003342866897583008,4000000,3
,,zarr,False,9,write,0.00771021842956543,4000000,4
,,hdf,,9,write,0.0032739639282226562,4000000,4
,,zarr,False,9,write,0.008486270904541016,4000000,5
,,hdf,,9,write,0.0031921863555908203,4000000,5
,,zarr,False,9,write,0.00800323486328125,4000000,6
,,hdf,,9,write,0.0031311511993408203,4000000,6
,,zarr,False,9,write,0.008693695068359375,4000000,7
,,hdf,,9,write,0.003149271011352539,4000000,7
,,zarr,False,9,write,0.00905752182006836,4000000,8
,,hdf,,9,write,0.0031099319458007812,4000000,8
,,zarr,False,9,write,0.008121967315673828,4000000,9
,,hdf,,9,write,0.003847360610961914,4000000,9
,,zarr,False,9,write,0.008030891418457031,4000000,10
,,hdf,,9,write,0.0031621456146240234,4000000,10
,,zarr,False,9,write,0.008374691009521484,4000000,11
,,hdf,,9,write,0.003156900405883789,4000000,11
,,zarr,False,9,write,0.008561849594116211,4000000,12
,,hdf,,9,write,0.0030975341796875,4000000,12
,,zarr,False,9,write,0.008496522903442383,4000000,13
,,hdf,,9,write,0.0031557083129882812,4000000,13
,,zarr,False,9,write,0.008229255676269531,4000000,14
,,hdf,,9,write,0.003156423568725586,4000000,14
,,zarr,False,9,write,0.008622407913208008,4000000,15
,,hdf,,9,write,0.003104686737060547,4000000,15
,,zarr,False,9,write,0.008594989776611328,4000000,16
,,hdf,,9,write,0.003114938735961914,4000000,16
,,zarr,False,9,write,0.008757591247558594,4000000,17
,,hdf,,9,write,0.0031447410583496094,4000000,17
,,zarr,False,9,write,0.008793354034423828,4000000,18
,,hdf,,9,write,0.0031893253326416016,4000000,18
,,zarr,False,9,write,0.008638143539428711,4000000,19
,,hdf,,9,write,0.0030803680419921875,4000000,19
,,zarr,False,9,write,0.008694648742675781,4000000,20
,,hdf,,9,write,0.003140687942504883,4000000,20
,,zarr,False,9,write,0.008242130279541016,4000000,21
,,hdf,,9,write,0.0031952857971191406,4000000,21
,,zarr,False,9,write,0.0085296630859375,4000000,22
,,hdf,,9,write,0.003071308135986328,4000000,22
,,zarr,False,9,write,0.008983135223388672,4000000,23
,,hdf,,9,write,0.003101348876953125,4000000,23
,,zarr,False,9,write,0.009447097778320312,4000000,24
,,hdf,,9,write,0.00325775146484375,4000000,24
,,zarr,False,9,write,0.008231401443481445,4000000,25
,,hdf,,9,write,0.0031151771545410156,4000000,25
,,zarr,False,9,write,0.008455991744995117,4000000,26
,,hdf,,9,write,0.0030736923217773438,4000000,26
,,zarr,False,9,write,0.009280681610107422,4000000,27
,,hdf,,9,write,0.003137826919555664,4000000,27
,,zarr,False,9,write,0.008903741836547852,4000000,28
,,hdf,,9,write,0.003293275833129883,4000000,28
,,zarr,False,9,write,0.008528470993041992,4000000,29
,,hdf,,9,write,0.0031707286834716797,4000000,29
,,zarr,False,9,write,0.010552406311035156,4000000,30
,,hdf,,9,write,0.0031404495239257812,4000000,30
,,zarr,False,9,write,0.008579254150390625,4000000,31
,,hdf,,9,write,0.003126859664916992,4000000,31
,,zarr,False,9,write,0.008494853973388672,4000000,32
,,hdf,,9,write,0.003072500228881836,4000000,32
,,zarr,False,9,write,0.008489608764648438,4000000,33
,,hdf,,9,write,0.003140687942504883,4000000,33
,,zarr,False,9,write,0.008204460144042969,4000000,34
,,hdf,,9,write,0.00324249267578125,4000000,34
,,zarr,False,9,write,0.009009838104248047,4000000,35
,,hdf,,9,write,0.003056764602661133,4000000,35
,,zarr,False,9,write,0.008693695068359375,4000000,36
,,hdf,,9,write,0.003146648406982422,4000000,36
,,zarr,False,9,write,0.008824348449707031,4000000,37
,,hdf,,9,write,0.0031151771545410156,4000000,37
,,zarr,False,9,write,0.008638143539428711,4000000,38
,,hdf,,9,write,0.0032851696014404297,4000000,38
,,zarr,False,9,write,0.008226156234741211,4000000,39
,,hdf,,9,write,0.003178834915161133,4000000,39
,,zarr,False,9,write,0.007928609848022461,4000000,40
,,hdf,,9,write,0.003120899200439453,4000000,40
,,zarr,False,9,write,0.009054422378540039,4000000,41
,,hdf,,9,write,0.0032892227172851562,4000000,41
,,zarr,False,9,write,0.008047819137573242,4000000,42
,,hdf,,9,write,0.003105640411376953,4000000,42
,,zarr,False,9,write,0.008006095886230469,4000000,43
,,hdf,,9,write,0.004108905792236328,4000000,43
,,zarr,False,9,write,0.008057594299316406,4000000,44
,,hdf,,9,write,0.0032851696014404297,4000000,44
,,zarr,False,9,write,0.008412599563598633,4000000,45
,,hdf,,9,write,0.005692481994628906,4000000,45
,,zarr,False,9,write,0.007951736450195312,4000000,46
,,hdf,,9,write,0.004583597183227539,4000000,46
,,zarr,False,9,write,0.009973287582397461,4000000,47
,,hdf,,9,write,0.003247976303100586,4000000,47
,,zarr,False,9,write,0.00830388069152832,4000000,48
,,hdf,,9,write,0.0041391849517822266,4000000,48
,,zarr,False,9,write,0.008298873901367188,4000000,49
,,hdf,,9,write,0.003188610076904297,4000000,49
,,zarr,False,9,write,0.008287906646728516,4000000,50
,,hdf,,9,write,0.003182649612426758,4000000,50
,,zarr,False,9,write,0.007390499114990234,4000000,51
,,hdf,,9,write,0.0032935142517089844,4000000,51
,,zarr,False,9,write,0.008385658264160156,4000000,52
,,hdf,,9,write,0.003242969512939453,4000000,52
,,zarr,False,9,write,0.008025646209716797,4000000,53
,,hdf,,9,write,0.003133058547973633,4000000,53
,,zarr,False,9,write,0.00857400894165039,4000000,54
,,hdf,,9,write,0.0031380653381347656,4000000,54
,,zarr,False,9,write,0.007630825042724609,4000000,55
,,hdf,,9,write,0.004128932952880859,4000000,55
,,zarr,False,9,write,0.00893545150756836,4000000,56
,,hdf,,9,write,0.0032358169555664062,4000000,56
,,zarr,False,9,write,0.008451461791992188,4000000,57
,,hdf,,9,write,0.004262208938598633,4000000,57
,,zarr,False,9,write,0.008374452590942383,4000000,58
,,hdf,,9,write,0.004139423370361328,4000000,58
,,zarr,False,9,write,0.0075724124908447266,4000000,59
,,hdf,,9,write,0.004929304122924805,4000000,59
,,zarr,False,9,write,0.007721900939941406,4000000,60
,,hdf,,9,write,0.006300210952758789,4000000,60
,,zarr,False,9,write,0.00792241096496582,4000000,61
,,hdf,,9,write,0.007164955139160156,4000000,61
,,zarr,False,9,write,0.009015798568725586,4000000,62
,,hdf,,9,write,0.024245023727416992,4000000,62
,,zarr,False,9,write,0.008959293365478516,4000000,63
,,hdf,,9,write,0.008499383926391602,4000000,63
,,zarr,False,9,write,0.008188724517822266,4000000,64
,,hdf,,9,write,0.003439188003540039,4000000,64
,,zarr,False,9,write,0.010026931762695312,4000000,65
,,hdf,,9,write,0.0032176971435546875,4000000,65
,,zarr,False,9,write,0.012207984924316406,4000000,66
,,hdf,,9,write,0.0031728744506835938,4000000,66
,,zarr,False,9,write,0.011804342269897461,4000000,67
,,hdf,,9,write,0.0032024383544921875,4000000,67
,,zarr,False,9,write,0.008050203323364258,4000000,68
,,hdf,,9,write,0.0032677650451660156,4000000,68
,,zarr,False,9,write,0.013857364654541016,4000000,69
,,hdf,,9,write,0.003203153610229492,4000000,69
,,zarr,False,9,write,0.03891873359680176,4000000,70
,,hdf,,9,write,0.0034079551696777344,4000000,70
