compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,9,write,0.0670464038848877,4000000,0
,,hdf,,9,write,0.004075527191162109,4000000,0
,,zarr,True,9,write,0.016680240631103516,4000000,1
,,hdf,,9,write,0.0036842823028564453,4000000,1
,,zarr,True,9,write,0.01805424690246582,4000000,2
,,hdf,,9,write,0.0035696029663085938,4000000,2
,,zarr,True,9,write,0.015702009201049805,4000000,3
,,hdf,,9,write,0.003678560256958008,4000000,3
,,zarr,True,9,write,0.01641106605529785,4000000,4
,,hdf,,9,write,0.0034837722778320312,4000000,4
,,zarr,True,9,write,0.01584935188293457,4000000,5
,,hdf,,9,write,0.0034902095794677734,4000000,5
,,zarr,True,9,write,0.016070127487182617,4000000,6
,,hdf,,9,write,0.0033152103424072266,4000000,6
,,zarr,True,9,write,0.016191959381103516,4000000,7
,,hdf,,9,write,0.0037081241607666016,4000000,7
,,zarr,True,9,write,0.008207321166992188,4000000,8
,,hdf,,9,write,0.003206014633178711,4000000,8
,,zarr,True,9,write,0.007891654968261719,4000000,9
,,hdf,,9,write,0.0032410621643066406,4000000,9
,,zarr,True,9,write,0.007483482360839844,4000000,10
,,hdf,,9,write,0.003229379653930664,4000000,10
,,zarr,True,9,write,0.007657051086425781,4000000,11
,,hdf,,9,write,0.0030989646911621094,4000000,11
,,zarr,True,9,write,0.007871866226196289,4000000,12
,,hdf,,9,write,0.003145933151245117,4000000,12
,,zarr,True,9,write,0.007609844207763672,4000000,13
,,hdf,,9,write,0.003127574920654297,4000000,13
,,zarr,True,9,write,0.008063316345214844,4000000,14
,,hdf,,9,write,0.004146099090576172,4000000,14
,,zarr,True,9,write,0.007529258728027344,4000000,15
,,hdf,,9,write,0.0032057762145996094,4000000,15
,,zarr,True,9,write,0.008087396621704102,4000000,16
,,hdf,,9,write,0.003200054168701172,4000000,16
,,zarr,True,9,write,0.007876396179199219,4000000,17
,,hdf,,9,write,0.003194570541381836,4000000,17
,,zarr,True,9,write,0.00784444808959961,4000000,18
,,hdf,,9,write,0.0031621456146240234,4000000,18
,,zarr,True,9,write,0.007747650146484375,4000000,19
,,hdf,,9,write,0.0039463043212890625,4000000,19
,,zarr,True,9,write,0.008243560791015625,4000000,20
,,hdf,,9,write,0.0031228065490722656,4000000,20
,,zarr,True,9,write,0.008146286010742188,4000000,21
,,hdf,,9,write,0.003121614456176758,4000000,21
,,zarr,True,9,write,0.008277654647827148,4000000,22
,,hdf,,9,write,0.0031328201293945312,4000000,22
,,zarr,True,9,write,0.007980108261108398,4000000,23
,,hdf,,9,write,0.0030989646911621094,4000000,23
,,zarr,True,9,write,0.007695198059082031,4000000,24
,,hdf,,9,write,0.003153562545776367,4000000,24
,,zarr,True,9,write,0.007868528366088867,4000000,25
,,hdf,,9,write,0.0031347274780273438,4000000,25
,,zarr,True,9,write,0.008235454559326172,4000000,26
,,hdf,,9,write,0.003146648406982422,4000000,26
,,zarr,True,9,write,0.0074193477630615234,4000000,27
,,hdf,,9,write,0.003231525421142578,4000000,27
