compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,9,write,0.01736760139465332,4000000,0
,,hdf,,9,write,0.003932476043701172,4000000,0
,,zarr,True,9,write,0.008636951446533203,4000000,1
,,hdf,,9,write,0.0032351016998291016,4000000,1
,,zarr,True,9,write,0.01021432876586914,4000000,2
,,hdf,,9,write,0.0036008358001708984,4000000,2
,,zarr,True,9,write,0.012649774551391602,4000000,3
,,hdf,,9,write,0.00327301025390625,4000000,3
,,zarr,True,9,write,0.008304834365844727,4000000,4
,,hdf,,9,write,0.0031311511993408203,4000000,4
,,zarr,True,9,write,0.008020639419555664,4000000,5
,,hdf,,9,write,0.0030901432037353516,4000000,5
,,zarr,True,9,write,0.007849693298339844,4000000,6
,,hdf,,9,write,0.0032660961151123047,4000000,6
,,zarr,True,9,write,0.007979154586791992,4000000,7
,,hdf,,9,write,0.004065513610839844,4000000,7
,,zarr,True,9,write,0.00809621810913086,4000000,8
,,hdf,,9,write,0.003098726272583008,4000000,8
,,zarr,True,9,write,0.008061885833740234,4000000,9
,,hdf,,9,write,0.003969430923461914,4000000,9
,,zarr,True,9,write,0.007714033126831055,4000000,10
,,hdf,,9,write,0.003228902816772461,4000000,10
,,zarr,True,9,write,0.007951974868774414,4000000,11
,,hdf,,9,write,0.0032358169555664062,4000000,11
,,zarr,True,9,write,0.00819849967956543,4000000,12
,,hdf,,9,write,0.00311279296875,4000000,12
,,zarr,True,9,write,0.008391857147216797,4000000,13
,,hdf,,9,write,0.0032138824462890625,4000000,13
,,zarr,True,9,write,0.0078029632568359375,4000000,14
,,hdf,,9,write,0.0040056705474853516,4000000,14
,,zarr,True,9,write,0.007745265960693359,4000000,15
,,hdf,,9,write,0.0031054019927978516,4000000,15
,,zarr,True,9,write,0.008994579315185547,4000000,16
,,hdf,,9,write,0.0031728744506835938,4000000,16
,,zarr,True,9,write,0.007786750793457031,4000000,17
,,hdf,,9,write,0.0032002925872802734,4000000,17
,,zarr,True,9,write,0.008619308471679688,4000000,18
,,hdf,,9,write,0.0032067298889160156,4000000,18
,,zarr,True,9,write,0.00770115852355957,4000000,19
,,hdf,,9,write,0.0031363964080810547,4000000,19
,,zarr,True,9,write,0.008627891540527344,4000000,20
,,hdf,,9,write,0.003143787384033203,4000000,20
,,zarr,True,9,write,0.00787043571472168,4000000,21
,,hdf,,9,write,0.0041103363037109375,4000000,21
,,zarr,True,9,write,0.008256673812866211,4000000,22
,,hdf,,9,write,0.0032417774200439453,4000000,22
,,zarr,True,9,write,0.008045196533203125,4000000,23
,,hdf,,9,write,0.003139019012451172,4000000,23
,,zarr,True,9,write,0.008266210556030273,4000000,24
,,hdf,,9,write,0.004206180572509766,4000000,24
,,zarr,True,9,write,0.008803129196166992,4000000,25
,,hdf,,9,write,0.0030999183654785156,4000000,25
,,zarr,True,9,write,0.007816314697265625,4000000,26
,,hdf,,9,write,0.003115415573120117,4000000,26
,,zarr,True,9,write,0.008053779602050781,4000000,27
,,hdf,,9,write,0.0032262802124023438,4000000,27
,,zarr,True,9,write,0.008283615112304688,4000000,28
,,hdf,,9,write,0.0032951831817626953,4000000,28
,,zarr,True,9,write,0.008128881454467773,4000000,29
,,hdf,,9,write,0.003113269805908203,4000000,29
,,zarr,True,9,write,0.007832527160644531,4000000,30
,,hdf,,9,write,0.003091096878051758,4000000,30
,,zarr,True,9,write,0.00806427001953125,4000000,31
,,hdf,,9,write,0.0032896995544433594,4000000,31
,,zarr,True,9,write,0.007491350173950195,4000000,32
,,hdf,,9,write,0.003186464309692383,4000000,32
,,zarr,True,9,write,0.007861852645874023,4000000,33
,,hdf,,9,write,0.0032334327697753906,4000000,33
,,zarr,True,9,write,0.007675647735595703,4000000,34
,,hdf,,9,write,0.0031800270080566406,4000000,34
,,zarr,True,9,write,0.008486747741699219,4000000,35
,,hdf,,9,write,0.003145933151245117,4000000,35
,,zarr,True,9,write,0.007921934127807617,4000000,36
,,hdf,,9,write,0.0032002925872802734,4000000,36
,,zarr,True,9,write,0.007706642150878906,4000000,37
,,hdf,,9,write,0.0032138824462890625,4000000,37
,,zarr,True,9,write,0.007696390151977539,4000000,38
,,hdf,,9,write,0.0031995773315429688,4000000,38
,,zarr,True,9,write,0.007780790328979492,4000000,39
,,hdf,,9,write,0.003146648406982422,4000000,39
,,zarr,True,9,write,0.008459329605102539,4000000,40
,,hdf,,9,write,0.003338336944580078,4000000,40
,,zarr,True,9,write,0.00828862190246582,4000000,41
,,hdf,,9,write,0.0035448074340820312,4000000,41
,,zarr,True,9,write,0.011630773544311523,4000000,42
,,hdf,,9,write,0.0032837390899658203,4000000,42
,,zarr,True,9,write,0.007704257965087891,4000000,43
,,hdf,,9,write,0.0031659603118896484,4000000,43
,,zarr,True,9,write,0.007636070251464844,4000000,44
,,hdf,,9,write,0.003234386444091797,4000000,44
,,zarr,True,9,write,0.007503986358642578,4000000,45
,,hdf,,9,write,0.0031278133392333984,4000000,45
,,zarr,True,9,write,0.007396697998046875,4000000,46
,,hdf,,9,write,0.003220081329345703,4000000,46
,,zarr,True,9,write,0.007476091384887695,4000000,47
,,hdf,,9,write,0.0031614303588867188,4000000,47
,,zarr,True,9,write,0.008253812789916992,4000000,48
,,hdf,,9,write,0.0035016536712646484,4000000,48
,,zarr,True,9,write,0.00776362419128418,4000000,49
,,hdf,,9,write,0.003065824508666992,4000000,49
,,zarr,True,9,write,0.007649421691894531,4000000,50
,,hdf,,9,write,0.0039005279541015625,4000000,50
,,zarr,True,9,write,0.007451534271240234,4000000,51
,,hdf,,9,write,0.003171682357788086,4000000,51
,,zarr,True,9,write,0.007540225982666016,4000000,52
,,hdf,,9,write,0.0031909942626953125,4000000,52
,,zarr,True,9,write,0.013380765914916992,4000000,53
,,hdf,,9,write,0.0031728744506835938,4000000,53
,,zarr,True,9,write,0.007290363311767578,4000000,54
,,hdf,,9,write,0.0031785964965820312,4000000,54
,,zarr,True,9,write,0.007346630096435547,4000000,55
,,hdf,,9,write,0.004148721694946289,4000000,55
,,zarr,True,9,write,0.00742030143737793,4000000,56
,,hdf,,9,write,0.0032181739807128906,4000000,56
,,zarr,True,9,write,0.0077114105224609375,4000000,57
,,hdf,,9,write,0.0038483142852783203,4000000,57
,,zarr,True,9,write,0.0074918270111083984,4000000,58
,,hdf,,9,write,0.0038013458251953125,4000000,58
,,zarr,True,9,write,0.007688999176025391,4000000,59
,,hdf,,9,write,0.0036880970001220703,4000000,59
,,zarr,True,9,write,0.007784128189086914,4000000,60
,,hdf,,9,write,0.005216360092163086,4000000,60
,,zarr,True,9,write,0.009695053100585938,4000000,61
,,hdf,,9,write,0.003654003143310547,4000000,61
,,zarr,True,9,write,0.007757425308227539,4000000,62
,,hdf,,9,write,0.0052564144134521484,4000000,62
,,zarr,True,9,write,0.010264396667480469,4000000,63
,,hdf,,9,write,0.0044765472412109375,4000000,63
,,zarr,True,9,write,0.010154485702514648,4000000,64
,,hdf,,9,write,0.0033676624298095703,4000000,64
,,zarr,True,9,write,0.011627912521362305,4000000,65
,,hdf,,9,write,0.003151416778564453,4000000,65
,,zarr,True,9,write,0.011295795440673828,4000000,66
,,hdf,,9,write,0.0031168460845947266,4000000,66
,,zarr,True,9,write,0.009588241577148438,4000000,67
,,hdf,,9,write,0.0032129287719726562,4000000,67
,,zarr,True,9,write,0.010782957077026367,4000000,68
,,hdf,,9,write,0.0032749176025390625,4000000,68
,,zarr,True,9,write,0.00974583625793457,4000000,69
,,hdf,,9,write,0.004208087921142578,4000000,69
,,zarr,True,9,write,0.011876106262207031,4000000,70
,,hdf,,9,write,0.003891468048095703,4000000,70
,,zarr,True,9,write,0.011968612670898438,4000000,71
,,hdf,,9,write,0.005441188812255859,4000000,71
,,zarr,True,9,write,0.0073053836822509766,4000000,72
,,hdf,,9,write,0.00510096549987793,4000000,72
,,zarr,True,9,write,0.009667396545410156,4000000,73
,,hdf,,9,write,0.007607698440551758,4000000,73
,,zarr,True,9,write,0.009008169174194336,4000000,74
,,hdf,,9,write,0.02952122688293457,4000000,74
,,zarr,True,9,write,0.007978439331054688,4000000,75
,,hdf,,9,write,0.003454923629760742,4000000,75
,,zarr,True,9,write,0.010619878768920898,4000000,76
,,hdf,,9,write,0.006654500961303711,4000000,76
,,zarr,True,9,write,0.007671356201171875,4000000,77
,,hdf,,9,write,0.0034072399139404297,4000000,77
,,zarr,True,9,write,0.010617256164550781,4000000,78
,,hdf,,9,write,0.00316619873046875,4000000,78
,,zarr,True,9,write,0.010157346725463867,4000000,79
,,hdf,,9,write,0.003168344497680664,4000000,79
,,zarr,True,9,write,0.011773347854614258,4000000,80
,,hdf,,9,write,0.0031490325927734375,4000000,80
,,zarr,True,9,write,0.01005697250366211,4000000,81
,,hdf,,9,write,0.004004001617431641,4000000,81
,,zarr,True,9,write,0.012036323547363281,4000000,82
,,hdf,,9,write,0.0031893253326416016,4000000,82
,,zarr,True,9,write,0.013492107391357422,4000000,83
,,hdf,,9,write,0.003454923629760742,4000000,83
,,zarr,True,9,write,0.011834383010864258,4000000,84
,,hdf,,9,write,0.0034241676330566406,4000000,84
,,zarr,True,9,write,0.010723352432250977,4000000,85
,,hdf,,9,write,0.0035920143127441406,4000000,85
,,zarr,True,9,write,0.009829521179199219,4000000,86
,,hdf,,9,write,0.004465579986572266,4000000,86
,,zarr,True,9,write,0.01018381118774414,4000000,87
,,hdf,,9,write,0.003493070602416992,4000000,87
,,zarr,True,9,write,0.009223699569702148,4000000,88
,,hdf,,9,write,0.003626108169555664,4000000,88
,,zarr,True,9,write,0.00967550277709961,4000000,89
,,hdf,,9,write,0.003676176071166992,4000000,89
,,zarr,True,9,write,0.007690906524658203,4000000,90
