compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,9,write,0.06818842887878418,4000000,0
,,hdf,,9,write,0.003874540328979492,4000000,0
,,zarr,True,9,write,0.016777515411376953,4000000,1
,,hdf,,9,write,0.003869771957397461,4000000,1
,,zarr,True,9,write,0.01777338981628418,4000000,2
,,hdf,,9,write,0.003420591354370117,4000000,2
,,zarr,True,9,write,0.015937328338623047,4000000,3
,,hdf,,9,write,0.003817319869995117,4000000,3
,,zarr,True,9,write,0.01612091064453125,4000000,4
,,hdf,,9,write,0.003618955612182617,4000000,4
,,zarr,True,9,write,0.00868844985961914,4000000,5
,,hdf,,9,write,0.0032079219818115234,4000000,5
,,zarr,True,9,write,0.00807809829711914,4000000,6
,,hdf,,9,write,0.003201723098754883,4000000,6
,,zarr,True,9,write,0.008248090744018555,4000000,7
,,hdf,,9,write,0.003194093704223633,4000000,7
,,zarr,True,9,write,0.008246660232543945,4000000,8
,,hdf,,9,write,0.0030531883239746094,4000000,8
,,zarr,True,9,write,0.008354902267456055,4000000,9
,,hdf,,9,write,0.0031211376190185547,4000000,9
,,zarr,True,9,write,0.008127212524414062,4000000,10
,,hdf,,9,write,0.0031735897064208984,4000000,10
,,zarr,True,9,write,0.007995367050170898,4000000,11
,,hdf,,9,write,0.003113269805908203,4000000,11
,,zarr,True,9,write,0.008137941360473633,4000000,12
,,hdf,,9,write,0.0031762123107910156,4000000,12
,,zarr,True,9,write,0.0076634883880615234,4000000,13
,,hdf,,9,write,0.0030989646911621094,4000000,13
,,zarr,True,9,write,0.007903337478637695,4000000,14
,,hdf,,9,write,0.0031523704528808594,4000000,14
,,zarr,True,9,write,0.008257150650024414,4000000,15
,,hdf,,9,write,0.0031185150146484375,4000000,15
,,zarr,True,9,write,0.007898330688476562,4000000,16
,,hdf,,9,write,0.003160238265991211,4000000,16
,,zarr,True,9,write,0.008324861526489258,4000000,17
,,hdf,,9,write,0.0030982494354248047,4000000,17
,,zarr,True,9,write,0.007768392562866211,4000000,18
,,hdf,,9,write,0.0031120777130126953,4000000,18
,,zarr,True,9,write,0.008554458618164062,4000000,19
,,hdf,,9,write,0.003139019012451172,4000000,19
,,zarr,True,9,write,0.008056402206420898,4000000,20
,,hdf,,9,write,0.0031392574310302734,4000000,20
,,zarr,True,9,write,0.008173227310180664,4000000,21
,,hdf,,9,write,0.0033240318298339844,4000000,21
,,zarr,True,9,write,0.009001731872558594,4000000,22
,,hdf,,9,write,0.003152132034301758,4000000,22
,,zarr,True,9,write,0.007653474807739258,4000000,23
,,hdf,,9,write,0.0032563209533691406,4000000,23
,,zarr,True,9,write,0.008600473403930664,4000000,24
,,hdf,,9,write,0.003240346908569336,4000000,24
,,zarr,True,9,write,0.007996559143066406,4000000,25
,,hdf,,9,write,0.0030908584594726562,4000000,25
,,zarr,True,9,write,0.008316755294799805,4000000,26
,,hdf,,9,write,0.0032172203063964844,4000000,26
,,zarr,True,9,write,0.007977008819580078,4000000,27
,,hdf,,9,write,0.003160715103149414,4000000,27
,,zarr,True,9,write,0.009375333786010742,4000000,28
,,hdf,,9,write,0.003190755844116211,4000000,28
,,zarr,True,9,write,0.007776498794555664,4000000,29
,,hdf,,9,write,0.003187417984008789,4000000,29
,,zarr,True,9,write,0.008873224258422852,4000000,30
,,hdf,,9,write,0.0035789012908935547,4000000,30
,,zarr,True,9,write,0.008051156997680664,4000000,31
,,hdf,,9,write,0.0033555030822753906,4000000,31
,,zarr,True,9,write,0.008133172988891602,4000000,32
,,hdf,,9,write,0.0031392574310302734,4000000,32
,,zarr,True,9,write,0.007820606231689453,4000000,33
,,hdf,,9,write,0.003893136978149414,4000000,33
,,zarr,True,9,write,0.008089780807495117,4000000,34
,,hdf,,9,write,0.0031876564025878906,4000000,34
,,zarr,True,9,write,0.00838923454284668,4000000,35
,,hdf,,9,write,0.0031926631927490234,4000000,35
,,zarr,True,9,write,0.007832765579223633,4000000,36
,,hdf,,9,write,0.0031991004943847656,4000000,36
,,zarr,True,9,write,0.00822591781616211,4000000,37
,,hdf,,9,write,0.0031843185424804688,4000000,37
,,zarr,True,9,write,0.008181095123291016,4000000,38
,,hdf,,9,write,0.003053426742553711,4000000,38
,,zarr,True,9,write,0.007864713668823242,4000000,39
,,hdf,,9,write,0.0030984878540039062,4000000,39
,,zarr,True,9,write,0.007807254791259766,4000000,40
,,hdf,,9,write,0.0031898021697998047,4000000,40
,,zarr,True,9,write,0.008170843124389648,4000000,41
,,hdf,,9,write,0.003103494644165039,4000000,41
,,zarr,True,9,write,0.007977485656738281,4000000,42
,,hdf,,9,write,0.003112316131591797,4000000,42
,,zarr,True,9,write,0.007954120635986328,4000000,43
,,hdf,,9,write,0.003151416778564453,4000000,43
,,zarr,True,9,write,0.008122444152832031,4000000,44
,,hdf,,9,write,0.0031616687774658203,4000000,44
,,zarr,True,9,write,0.007781267166137695,4000000,45
,,hdf,,9,write,0.003121614456176758,4000000,45
,,zarr,True,9,write,0.007427692413330078,4000000,46
,,hdf,,9,write,0.0031108856201171875,4000000,46
,,zarr,True,9,write,0.007677793502807617,4000000,47
,,hdf,,9,write,0.003142833709716797,4000000,47
,,zarr,True,9,write,0.007742643356323242,4000000,48
,,hdf,,9,write,0.0030961036682128906,4000000,48
,,zarr,True,9,write,0.007533550262451172,4000000,49
,,hdf,,9,write,0.003064870834350586,4000000,49
,,zarr,True,9,write,0.007889509201049805,4000000,50
,,hdf,,9,write,0.003222227096557617,4000000,50
,,zarr,True,9,write,0.007486104965209961,4000000,51
,,hdf,,9,write,0.0030868053436279297,4000000,51
,,zarr,True,9,write,0.008070707321166992,4000000,52
,,hdf,,9,write,0.003211498260498047,4000000,52
,,zarr,True,9,write,0.007588386535644531,4000000,53
,,hdf,,9,write,0.003141641616821289,4000000,53
,,zarr,True,9,write,0.00733637809753418,4000000,54
,,hdf,,9,write,0.003058910369873047,4000000,54
,,zarr,True,9,write,0.007407665252685547,4000000,55
,,hdf,,9,write,0.0031571388244628906,4000000,55
,,zarr,True,9,write,0.007599830627441406,4000000,56
,,hdf,,9,write,0.003079652786254883,4000000,56
,,zarr,True,9,write,0.007763862609863281,4000000,57
,,hdf,,9,write,0.00413966178894043,4000000,57
,,zarr,True,9,write,0.0076677799224853516,4000000,58
,,hdf,,9,write,0.0038666725158691406,4000000,58
,,zarr,True,9,write,0.007317543029785156,4000000,59
,,hdf,,9,write,0.003718137741088867,4000000,59
,,zarr,True,9,write,0.010735750198364258,4000000,60
,,hdf,,9,write,0.004115104675292969,4000000,60
,,zarr,True,9,write,0.007856130599975586,4000000,61
,,hdf,,9,write,0.006033658981323242,4000000,61
,,zarr,True,9,write,0.007468461990356445,4000000,62
,,hdf,,9,write,0.005417346954345703,4000000,62
,,zarr,True,9,write,0.007455348968505859,4000000,63
,,hdf,,9,write,0.0037050247192382812,4000000,63
,,zarr,True,9,write,0.0074596405029296875,4000000,64
,,hdf,,9,write,0.003583192825317383,4000000,64
,,zarr,True,9,write,0.007445335388183594,4000000,65
,,hdf,,9,write,0.003436565399169922,4000000,65
,,zarr,True,9,write,0.0073850154876708984,4000000,66
,,hdf,,9,write,0.003333568572998047,4000000,66
,,zarr,True,9,write,0.009213924407958984,4000000,67
,,hdf,,9,write,0.004010915756225586,4000000,67
,,zarr,True,9,write,0.010372638702392578,4000000,68
,,hdf,,9,write,0.003192424774169922,4000000,68
,,zarr,True,9,write,0.010290145874023438,4000000,69
,,hdf,,9,write,0.0031735897064208984,4000000,69
,,zarr,True,9,write,0.010901451110839844,4000000,70
,,hdf,,9,write,0.00322723388671875,4000000,70
,,zarr,True,9,write,0.009956598281860352,4000000,71
,,hdf,,9,write,0.0037877559661865234,4000000,71
,,zarr,True,9,write,0.009993553161621094,4000000,72
,,hdf,,9,write,0.004320621490478516,4000000,72
,,zarr,True,9,write,0.010938882827758789,4000000,73
,,hdf,,9,write,0.006455183029174805,4000000,73
,,zarr,True,9,write,0.009160995483398438,4000000,74
,,hdf,,9,write,0.0038352012634277344,4000000,74
,,zarr,True,9,write,0.008594274520874023,4000000,75
,,hdf,,9,write,0.005352973937988281,4000000,75
,,zarr,True,9,write,0.00917506217956543,4000000,76
,,hdf,,9,write,0.006094217300415039,4000000,76
,,zarr,True,9,write,0.007268667221069336,4000000,77
,,hdf,,9,write,0.003716707229614258,4000000,77
,,zarr,True,9,write,0.009708404541015625,4000000,78
,,hdf,,9,write,0.0031113624572753906,4000000,78
,,zarr,True,9,write,0.012780427932739258,4000000,79
,,hdf,,9,write,0.003207683563232422,4000000,79
,,zarr,True,9,write,0.007405519485473633,4000000,80
