compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,18,write,1.1307415962219238,800000,0
,,hdf,18,write,0.0481715202331543,800000,0
,,zarr,18,write,0.25829005241394043,800000,1
,,hdf,18,write,0.021903514862060547,800000,1
,,zarr,18,write,0.25379085540771484,800000,2
,,hdf,18,write,0.06635046005249023,800000,2
,,zarr,18,write,0.2682337760925293,800000,3
,,hdf,18,write,0.020062685012817383,800000,3
,,zarr,18,write,0.2614481449127197,800000,4
,,hdf,18,write,0.01965498924255371,800000,4
,,zarr,18,write,0.2698252201080322,800000,5
,,hdf,18,write,0.01349496841430664,800000,5
,,zarr,18,write,0.2604653835296631,800000,6
,,hdf,18,write,0.04596829414367676,800000,6
,,zarr,18,write,0.2553882598876953,800000,7
,,hdf,18,write,0.01651287078857422,800000,7
,,zarr,18,write,0.25757408142089844,800000,8
,,hdf,18,write,0.024440765380859375,800000,8
,,zarr,18,write,0.2589836120605469,800000,9
,,hdf,18,write,0.03551435470581055,800000,9
,,zarr,18,write,0.2611367702484131,800000,10
,,hdf,18,write,0.03403067588806152,800000,10
,,zarr,18,write,0.2574315071105957,800000,11
,,hdf,18,write,0.029192447662353516,800000,11
,,zarr,18,write,0.2730748653411865,800000,12
,,hdf,18,write,0.022937536239624023,800000,12
,,zarr,18,write,0.23749637603759766,800000,13
,,hdf,18,write,0.020581483840942383,800000,13
,,zarr,18,write,0.27820658683776855,800000,14
,,hdf,18,write,0.013895034790039062,800000,14
,,zarr,18,write,0.24873828887939453,800000,15
,,hdf,18,write,0.05969691276550293,800000,15
,,zarr,18,write,0.24106454849243164,800000,16
,,hdf,18,write,0.041898488998413086,800000,16
,,zarr,18,write,0.25350475311279297,800000,17
,,hdf,18,write,0.03491353988647461,800000,17
,,zarr,18,write,0.271350622177124,800000,18
,,hdf,18,write,0.027691125869750977,800000,18
,,zarr,18,write,0.2407684326171875,800000,19
,,hdf,18,write,0.042951107025146484,800000,19
,,zarr,18,write,0.2528390884399414,800000,20
,,hdf,18,write,0.030488014221191406,800000,20
,,zarr,18,write,0.2938077449798584,800000,21
,,hdf,18,write,0.010967254638671875,800000,21
,,zarr,18,write,0.28592491149902344,800000,22
,,hdf,18,write,0.03917670249938965,800000,22
,,zarr,18,write,0.23444271087646484,800000,23
,,hdf,18,write,0.03200078010559082,800000,23
,,zarr,18,write,0.27366018295288086,800000,24
,,hdf,18,write,0.023717880249023438,800000,24
,,zarr,18,write,0.24209380149841309,800000,25
,,hdf,18,write,0.08276486396789551,800000,25
,,zarr,18,write,0.2890803813934326,800000,26
,,hdf,18,write,0.012259721755981445,800000,26
,,zarr,18,write,0.251483678817749,800000,27
,,hdf,18,write,0.028847455978393555,800000,27
,,zarr,18,write,0.2610785961151123,800000,28
,,hdf,18,write,0.054636478424072266,800000,28
,,zarr,18,write,0.24629783630371094,800000,29
,,hdf,18,write,0.0207061767578125,800000,29
,,zarr,18,write,0.32257938385009766,800000,30
,,hdf,18,write,0.049983978271484375,800000,30
,,zarr,18,write,0.26812028884887695,800000,31
,,hdf,18,write,0.038979291915893555,800000,31
,,zarr,18,write,0.25136351585388184,800000,32
,,hdf,18,write,0.02595973014831543,800000,32
,,zarr,18,write,0.2624990940093994,800000,33
,,hdf,18,write,0.03248786926269531,800000,33
,,zarr,18,write,0.2662785053253174,800000,34
,,hdf,18,write,0.12317752838134766,800000,34
,,zarr,18,write,0.24721074104309082,800000,35
,,hdf,18,write,0.04368710517883301,800000,35
,,zarr,18,write,0.26701807975769043,800000,36
,,hdf,18,write,0.04016709327697754,800000,36
,,zarr,18,write,0.2533755302429199,800000,37
,,hdf,18,write,0.028021574020385742,800000,37
,,zarr,18,write,0.3014662265777588,800000,38
,,hdf,18,write,0.0171358585357666,800000,38
,,zarr,18,write,0.23743462562561035,800000,39
,,hdf,18,write,0.02448892593383789,800000,39
,,zarr,18,write,0.264812707901001,800000,40
,,hdf,18,write,0.059738874435424805,800000,40
,,zarr,18,write,0.22973346710205078,800000,41
,,hdf,18,write,0.025224924087524414,800000,41
,,zarr,18,write,0.2621190547943115,800000,42
,,hdf,18,write,0.030904054641723633,800000,42
,,zarr,18,write,0.2633669376373291,800000,43
,,hdf,18,write,0.025521278381347656,800000,43
,,zarr,18,write,0.2779214382171631,800000,44
,,hdf,18,write,0.044371843338012695,800000,44
,,zarr,18,write,0.24671506881713867,800000,45
,,hdf,18,write,0.022531509399414062,800000,45
,,zarr,18,write,0.2607707977294922,800000,46
,,hdf,18,write,0.008360147476196289,800000,46
,,zarr,18,write,0.25395894050598145,800000,47
,,hdf,18,write,0.05945992469787598,800000,47
,,zarr,18,write,0.30110979080200195,800000,48
,,hdf,18,write,0.013073444366455078,800000,48
,,zarr,18,write,0.2661862373352051,800000,49
,,hdf,18,write,0.007195711135864258,800000,49
,,zarr,18,write,0.2660067081451416,800000,50
,,hdf,18,write,0.026128292083740234,800000,50
,,zarr,18,write,0.25394296646118164,800000,51
,,hdf,18,write,0.021879196166992188,800000,51
,,zarr,18,write,0.26865553855895996,800000,52
,,hdf,18,write,0.021733999252319336,800000,52
,,zarr,18,write,0.2533376216888428,800000,53
,,hdf,18,write,0.03229522705078125,800000,53
,,zarr,18,write,0.24972105026245117,800000,54
,,hdf,18,write,0.02862405776977539,800000,54
,,zarr,18,write,0.26610445976257324,800000,55
,,hdf,18,write,0.03700566291809082,800000,55
,,zarr,18,write,0.2780303955078125,800000,56
,,hdf,18,write,0.034532785415649414,800000,56
,,zarr,18,write,0.2618138790130615,800000,57
,,hdf,18,write,0.03669381141662598,800000,57
,,zarr,18,write,0.24666380882263184,800000,58
,,hdf,18,write,0.030989646911621094,800000,58
,,zarr,18,write,0.22706365585327148,800000,59
,,hdf,18,write,0.03601837158203125,800000,59
,,zarr,18,write,0.2687044143676758,800000,60
,,hdf,18,write,0.02645134925842285,800000,60
,,zarr,18,write,0.25072693824768066,800000,61
,,hdf,18,write,0.04112601280212402,800000,61
,,zarr,18,write,0.27912354469299316,800000,62
,,hdf,18,write,0.042990684509277344,800000,62
,,zarr,18,write,0.30648183822631836,800000,63
,,hdf,18,write,0.0158541202545166,800000,63
,,zarr,18,write,0.2763516902923584,800000,64
,,hdf,18,write,0.03362083435058594,800000,64
,,zarr,18,write,0.27877092361450195,800000,65
,,hdf,18,write,0.014978408813476562,800000,65
,,zarr,18,write,0.24977684020996094,800000,66
,,hdf,18,write,0.0337374210357666,800000,66
,,zarr,18,write,0.24311423301696777,800000,67
,,hdf,18,write,0.030896425247192383,800000,67
,,zarr,18,write,0.24857544898986816,800000,68
,,hdf,18,write,0.03504180908203125,800000,68
