compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,18,write,1.1982219219207764,800000,0
,,hdf,18,write,0.02861809730529785,800000,0
,,zarr,18,write,0.2507176399230957,800000,1
,,hdf,18,write,0.03467726707458496,800000,1
,,zarr,18,write,0.2583460807800293,800000,2
,,hdf,18,write,0.03261280059814453,800000,2
,,zarr,18,write,0.2715013027191162,800000,3
,,hdf,18,write,0.02201080322265625,800000,3
,,zarr,18,write,0.2747175693511963,800000,4
,,hdf,18,write,0.02399730682373047,800000,4
,,zarr,18,write,0.25811290740966797,800000,5
,,hdf,18,write,0.039999961853027344,800000,5
,,zarr,18,write,0.2753560543060303,800000,6
,,hdf,18,write,0.07178163528442383,800000,6
,,zarr,18,write,0.26763105392456055,800000,7
,,hdf,18,write,0.013647317886352539,800000,7
,,zarr,18,write,0.26171016693115234,800000,8
,,hdf,18,write,0.018048763275146484,800000,8
,,zarr,18,write,0.2841463088989258,800000,9
,,hdf,18,write,0.0387721061706543,800000,9
,,zarr,18,write,0.26648449897766113,800000,10
,,hdf,18,write,0.04111504554748535,800000,10
,,zarr,18,write,0.26152801513671875,800000,11
,,hdf,18,write,0.03503775596618652,800000,11
,,zarr,18,write,0.25927257537841797,800000,12
,,hdf,18,write,0.04669499397277832,800000,12
,,zarr,18,write,0.26578497886657715,800000,13
,,hdf,18,write,0.02159857749938965,800000,13
,,zarr,18,write,0.2812168598175049,800000,14
,,hdf,18,write,0.04126286506652832,800000,14
,,zarr,18,write,0.277632474899292,800000,15
,,hdf,18,write,0.0324862003326416,800000,15
,,zarr,18,write,0.2570617198944092,800000,16
,,hdf,18,write,0.049813032150268555,800000,16
,,zarr,18,write,0.2627389430999756,800000,17
,,hdf,18,write,0.023807525634765625,800000,17
,,zarr,18,write,0.2800717353820801,800000,18
,,hdf,18,write,0.029358386993408203,800000,18
,,zarr,18,write,0.2730143070220947,800000,19
,,hdf,18,write,0.024568557739257812,800000,19
,,zarr,18,write,0.2520923614501953,800000,20
,,hdf,18,write,0.04562258720397949,800000,20
,,zarr,18,write,0.24396562576293945,800000,21
,,hdf,18,write,0.05606842041015625,800000,21
,,zarr,18,write,0.32264184951782227,800000,22
,,hdf,18,write,0.026122093200683594,800000,22
,,zarr,18,write,0.2732536792755127,800000,23
,,hdf,18,write,0.024248123168945312,800000,23
,,zarr,18,write,0.2965378761291504,800000,24
,,hdf,18,write,0.02518486976623535,800000,24
,,zarr,18,write,0.264784574508667,800000,25
,,hdf,18,write,0.02930736541748047,800000,25
,,zarr,18,write,0.2779572010040283,800000,26
,,hdf,18,write,0.03954935073852539,800000,26
,,zarr,18,write,0.23416614532470703,800000,27
,,hdf,18,write,0.04268646240234375,800000,27
,,zarr,18,write,0.2804741859436035,800000,28
,,hdf,18,write,0.04152631759643555,800000,28
,,zarr,18,write,0.25332045555114746,800000,29
,,hdf,18,write,0.029175996780395508,800000,29
,,zarr,18,write,0.27930426597595215,800000,30
,,hdf,18,write,0.023873090744018555,800000,30
,,zarr,18,write,0.24198365211486816,800000,31
,,hdf,18,write,0.04257822036743164,800000,31
,,zarr,18,write,0.2587456703186035,800000,32
,,hdf,18,write,0.031345367431640625,800000,32
,,zarr,18,write,0.2738344669342041,800000,33
,,hdf,18,write,0.03539562225341797,800000,33
,,zarr,18,write,0.25913286209106445,800000,34
,,hdf,18,write,0.06218552589416504,800000,34
,,zarr,18,write,0.23704123497009277,800000,35
,,hdf,18,write,0.035859107971191406,800000,35
,,zarr,18,write,0.2605133056640625,800000,36
,,hdf,18,write,0.03499889373779297,800000,36
,,zarr,18,write,0.3283548355102539,800000,37
,,hdf,18,write,0.07653427124023438,800000,37
,,zarr,18,write,0.27276015281677246,800000,38
,,hdf,18,write,0.034605979919433594,800000,38
,,zarr,18,write,0.2587597370147705,800000,39
,,hdf,18,write,0.021341323852539062,800000,39
,,zarr,18,write,0.23842239379882812,800000,40
,,hdf,18,write,0.050946712493896484,800000,40
,,zarr,18,write,0.2789578437805176,800000,41
,,hdf,18,write,0.026693105697631836,800000,41
,,zarr,18,write,0.2788834571838379,800000,42
,,hdf,18,write,0.051207780838012695,800000,42
,,zarr,18,write,0.25420165061950684,800000,43
,,hdf,18,write,0.029125452041625977,800000,43
,,zarr,18,write,0.2968635559082031,800000,44
,,hdf,18,write,0.028237581253051758,800000,44
,,zarr,18,write,0.28983306884765625,800000,45
,,hdf,18,write,0.03977155685424805,800000,45
,,zarr,18,write,0.2750835418701172,800000,46
,,hdf,18,write,0.010987997055053711,800000,46
,,zarr,18,write,0.2905449867248535,800000,47
,,hdf,18,write,0.01928234100341797,800000,47
,,zarr,18,write,0.2520420551300049,800000,48
,,hdf,18,write,0.016685009002685547,800000,48
,,zarr,18,write,0.25119733810424805,800000,49
,,hdf,18,write,0.021871566772460938,800000,49
,,zarr,18,write,0.32588887214660645,800000,50
,,hdf,18,write,0.025516510009765625,800000,50
,,zarr,18,write,0.2549452781677246,800000,51
,,hdf,18,write,0.026117801666259766,800000,51
,,zarr,18,write,0.2659263610839844,800000,52
,,hdf,18,write,0.02475452423095703,800000,52
,,zarr,18,write,0.25171804428100586,800000,53
,,hdf,18,write,0.03712201118469238,800000,53
,,zarr,18,write,0.24921154975891113,800000,54
,,hdf,18,write,0.028720378875732422,800000,54
,,zarr,18,write,0.2699918746948242,800000,55
,,hdf,18,write,0.03103923797607422,800000,55
,,zarr,18,write,0.3002171516418457,800000,56
,,hdf,18,write,0.020825862884521484,800000,56
,,zarr,18,write,0.27184557914733887,800000,57
,,hdf,18,write,0.020762920379638672,800000,57
,,zarr,18,write,0.25605130195617676,800000,58
,,hdf,18,write,0.03316140174865723,800000,58
,,zarr,18,write,0.29752230644226074,800000,59
,,hdf,18,write,0.028322458267211914,800000,59
,,zarr,18,write,0.2811317443847656,800000,60
,,hdf,18,write,0.02697610855102539,800000,60
,,zarr,18,write,0.2603001594543457,800000,61
,,hdf,18,write,0.02696537971496582,800000,61
,,zarr,18,write,0.2939157485961914,800000,62
,,hdf,18,write,0.012635946273803711,800000,62
,,zarr,18,write,0.24136710166931152,800000,63
,,hdf,18,write,0.040198564529418945,800000,63
,,zarr,18,write,0.28705430030822754,800000,64
,,hdf,18,write,0.021387577056884766,800000,64
,,zarr,18,write,0.27893662452697754,800000,65
,,hdf,18,write,0.02942681312561035,800000,65
,,zarr,18,write,0.283811092376709,800000,66
