compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,18,write,2.1049208641052246,4000000,0
,,hdf,,18,write,0.03337669372558594,4000000,0
,,zarr,True,18,write,1.005096435546875,4000000,1
,,hdf,,18,write,0.05138683319091797,4000000,1
,,zarr,True,18,write,0.9710838794708252,4000000,2
,,hdf,,18,write,0.05531191825866699,4000000,2
,,zarr,True,18,write,0.908217191696167,4000000,3
,,hdf,,18,write,0.05580568313598633,4000000,3
,,zarr,True,18,write,1.0205700397491455,4000000,4
,,hdf,,18,write,0.023572444915771484,4000000,4
,,zarr,True,18,write,0.9357895851135254,4000000,5
,,hdf,,18,write,0.08079290390014648,4000000,5
,,zarr,True,18,write,0.9279308319091797,4000000,6
,,hdf,,18,write,0.08632469177246094,4000000,6
,,zarr,True,18,write,1.0021252632141113,4000000,7
,,hdf,,18,write,0.034894704818725586,4000000,7
,,zarr,True,18,write,0.8804028034210205,4000000,8
,,hdf,,18,write,0.05471324920654297,4000000,8
,,zarr,True,18,write,0.9429211616516113,4000000,9
,,hdf,,18,write,0.04912543296813965,4000000,9
,,zarr,True,18,write,0.9511322975158691,4000000,10
,,hdf,,18,write,0.03570961952209473,4000000,10
,,zarr,True,18,write,0.9435617923736572,4000000,11
,,hdf,,18,write,0.034081220626831055,4000000,11
,,zarr,True,18,write,0.9544000625610352,4000000,12
,,hdf,,18,write,0.0650022029876709,4000000,12
,,zarr,True,18,write,0.970883846282959,4000000,13
,,hdf,,18,write,0.053098201751708984,4000000,13
,,zarr,True,18,write,0.9511361122131348,4000000,14
,,hdf,,18,write,0.0467226505279541,4000000,14
,,zarr,True,18,write,0.9179425239562988,4000000,15
,,hdf,,18,write,0.07458066940307617,4000000,15
,,zarr,True,18,write,0.9129431247711182,4000000,16
,,hdf,,18,write,0.057566165924072266,4000000,16
,,zarr,True,18,write,0.9123566150665283,4000000,17
,,hdf,,18,write,0.03762698173522949,4000000,17
,,zarr,True,18,write,1.0195720195770264,4000000,18
,,hdf,,18,write,0.06945919990539551,4000000,18
,,zarr,True,18,write,0.9148657321929932,4000000,19
,,hdf,,18,write,0.13402009010314941,4000000,19
,,zarr,True,18,write,1.0155835151672363,4000000,20
,,hdf,,18,write,0.045952558517456055,4000000,20
,,zarr,True,18,write,0.957787275314331,4000000,21
,,hdf,,18,write,0.08669042587280273,4000000,21
,,zarr,True,18,write,0.9934952259063721,4000000,22
,,hdf,,18,write,0.04719829559326172,4000000,22
,,zarr,True,18,write,0.9459993839263916,4000000,23
