compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,36,write,1.2706079483032227,800000,0
,,hdf,36,write,0.02633953094482422,800000,0
,,zarr,36,write,0.33112597465515137,800000,1
,,hdf,36,write,0.02362799644470215,800000,1
,,zarr,36,write,0.3379173278808594,800000,2
,,hdf,36,write,0.020580291748046875,800000,2
,,zarr,36,write,0.3474733829498291,800000,3
,,hdf,36,write,0.021553754806518555,800000,3
,,zarr,36,write,0.3441145420074463,800000,4
,,hdf,36,write,0.13875699043273926,800000,4
,,zarr,36,write,0.3379933834075928,800000,5
,,hdf,36,write,0.22934722900390625,800000,5
,,zarr,36,write,0.33920836448669434,800000,6
,,hdf,36,write,0.11991357803344727,800000,6
,,zarr,36,write,0.34438562393188477,800000,7
,,hdf,36,write,0.010982751846313477,800000,7
,,zarr,36,write,0.400287389755249,800000,8
,,hdf,36,write,0.0801842212677002,800000,8
,,zarr,36,write,0.33748555183410645,800000,9
,,hdf,36,write,0.032999277114868164,800000,9
,,zarr,36,write,0.4040944576263428,800000,10
,,hdf,36,write,0.045130252838134766,800000,10
,,zarr,36,write,0.3438737392425537,800000,11
,,hdf,36,write,0.020161151885986328,800000,11
,,zarr,36,write,0.34592294692993164,800000,12
,,hdf,36,write,0.016784191131591797,800000,12
,,zarr,36,write,0.3484528064727783,800000,13
,,hdf,36,write,0.02863788604736328,800000,13
,,zarr,36,write,0.35018253326416016,800000,14
,,hdf,36,write,0.06545162200927734,800000,14
,,zarr,36,write,0.35338425636291504,800000,15
,,hdf,36,write,0.031658172607421875,800000,15
,,zarr,36,write,0.3737313747406006,800000,16
,,hdf,36,write,0.050485849380493164,800000,16
,,zarr,36,write,0.4037442207336426,800000,17
,,hdf,36,write,0.04447054862976074,800000,17
,,zarr,36,write,0.3633534908294678,800000,18
,,hdf,36,write,0.030478954315185547,800000,18
,,zarr,36,write,0.35858631134033203,800000,19
,,hdf,36,write,0.021671533584594727,800000,19
,,zarr,36,write,0.3636760711669922,800000,20
,,hdf,36,write,0.01416921615600586,800000,20
,,zarr,36,write,0.3547995090484619,800000,21
,,hdf,36,write,0.01883864402770996,800000,21
,,zarr,36,write,0.3625373840332031,800000,22
,,hdf,36,write,0.02552318572998047,800000,22
,,zarr,36,write,0.3193957805633545,800000,23
,,hdf,36,write,0.018671274185180664,800000,23
,,zarr,36,write,0.34104323387145996,800000,24
,,hdf,36,write,0.03514504432678223,800000,24
,,zarr,36,write,0.4064900875091553,800000,25
,,hdf,36,write,0.09971737861633301,800000,25
,,zarr,36,write,0.350846529006958,800000,26
,,hdf,36,write,0.02772378921508789,800000,26
,,zarr,36,write,0.37230658531188965,800000,27
,,hdf,36,write,0.031350135803222656,800000,27
,,zarr,36,write,0.3766002655029297,800000,28
,,hdf,36,write,0.014364242553710938,800000,28
,,zarr,36,write,0.39354467391967773,800000,29
,,hdf,36,write,0.03324389457702637,800000,29
,,zarr,36,write,0.3507692813873291,800000,30
,,hdf,36,write,0.018813371658325195,800000,30
,,zarr,36,write,0.3514688014984131,800000,31
,,hdf,36,write,0.040551185607910156,800000,31
,,zarr,36,write,0.34142327308654785,800000,32
,,hdf,36,write,0.05063962936401367,800000,32
,,zarr,36,write,0.3897411823272705,800000,33
,,hdf,36,write,0.017071247100830078,800000,33
,,zarr,36,write,0.372485876083374,800000,34
,,hdf,36,write,0.03705596923828125,800000,34
,,zarr,36,write,0.34125781059265137,800000,35
,,hdf,36,write,0.07592487335205078,800000,35
,,zarr,36,write,0.37893223762512207,800000,36
,,hdf,36,write,0.027073383331298828,800000,36
,,zarr,36,write,0.4049966335296631,800000,37
,,hdf,36,write,0.042279958724975586,800000,37
,,zarr,36,write,0.3827173709869385,800000,38
,,hdf,36,write,0.014811992645263672,800000,38
,,zarr,36,write,0.3410019874572754,800000,39
,,hdf,36,write,0.027844667434692383,800000,39
,,zarr,36,write,0.35885047912597656,800000,40
,,hdf,36,write,0.015885353088378906,800000,40
,,zarr,36,write,0.37570905685424805,800000,41
,,hdf,36,write,0.04045844078063965,800000,41
,,zarr,36,write,0.35080933570861816,800000,42
,,hdf,36,write,0.0310819149017334,800000,42
,,zarr,36,write,0.35033655166625977,800000,43
,,hdf,36,write,0.028957366943359375,800000,43
,,zarr,36,write,0.34892725944519043,800000,44
,,hdf,36,write,0.04500436782836914,800000,44
,,zarr,36,write,0.34345531463623047,800000,45
,,hdf,36,write,0.016854286193847656,800000,45
,,zarr,36,write,0.40573883056640625,800000,46
,,hdf,36,write,0.06399965286254883,800000,46
,,zarr,36,write,0.3651115894317627,800000,47
,,hdf,36,write,0.022678613662719727,800000,47
,,zarr,36,write,0.3724677562713623,800000,48
,,hdf,36,write,0.0157320499420166,800000,48
,,zarr,36,write,0.34880733489990234,800000,49
,,hdf,36,write,0.017122507095336914,800000,49
,,zarr,36,write,0.4231588840484619,800000,50
,,hdf,36,write,0.015268325805664062,800000,50
,,zarr,36,write,0.33719921112060547,800000,51
,,hdf,36,write,0.011775493621826172,800000,51
,,zarr,36,write,0.40133237838745117,800000,52
,,hdf,36,write,0.03821682929992676,800000,52
,,zarr,36,write,0.4180593490600586,800000,53
,,hdf,36,write,0.02199101448059082,800000,53
,,zarr,36,write,0.3731513023376465,800000,54
,,hdf,36,write,0.16302728652954102,800000,54
,,zarr,36,write,0.4006354808807373,800000,55
,,hdf,36,write,0.040579795837402344,800000,55
,,zarr,36,write,0.40407705307006836,800000,56
,,hdf,36,write,0.035980224609375,800000,56
,,zarr,36,write,0.4123709201812744,800000,57
,,hdf,36,write,0.013767242431640625,800000,57
,,zarr,36,write,0.3596363067626953,800000,58
,,hdf,36,write,0.02313971519470215,800000,58
,,zarr,36,write,0.37245774269104004,800000,59
,,hdf,36,write,0.10267853736877441,800000,59
,,zarr,36,write,0.39499759674072266,800000,60
,,hdf,36,write,0.019628286361694336,800000,60
,,zarr,36,write,0.45110273361206055,800000,61
,,hdf,36,write,0.08932757377624512,800000,61
,,zarr,36,write,0.4062659740447998,800000,62
,,hdf,36,write,0.06651639938354492,800000,62
,,zarr,36,write,0.3796558380126953,800000,63
,,hdf,36,write,0.0691225528717041,800000,63
,,zarr,36,write,0.3811633586883545,800000,64
,,hdf,36,write,0.03137564659118652,800000,64
,,zarr,36,write,0.3954918384552002,800000,65
,,hdf,36,write,0.0323030948638916,800000,65
,,zarr,36,write,0.3710472583770752,800000,66
,,hdf,36,write,0.03479957580566406,800000,66
,,zarr,36,write,0.39491963386535645,800000,67
,,hdf,36,write,0.03928852081298828,800000,67
,,zarr,36,write,0.367175817489624,800000,68
,,hdf,36,write,0.05636239051818848,800000,68
,,zarr,36,write,0.3740677833557129,800000,69
,,hdf,36,write,0.07385110855102539,800000,69
,,zarr,36,write,0.37071657180786133,800000,70
,,hdf,36,write,0.10838484764099121,800000,70
,,zarr,36,write,0.35626649856567383,800000,71
,,hdf,36,write,0.015212774276733398,800000,71
,,zarr,36,write,0.3790907859802246,800000,72
,,hdf,36,write,0.012768268585205078,800000,72
,,zarr,36,write,0.3920297622680664,800000,73
,,hdf,36,write,0.026059865951538086,800000,73
,,zarr,36,write,0.36188173294067383,800000,74
,,hdf,36,write,0.0389866828918457,800000,74
,,zarr,36,write,0.3828585147857666,800000,75
,,hdf,36,write,0.03363299369812012,800000,75
,,zarr,36,write,0.38022899627685547,800000,76
,,hdf,36,write,0.14746356010437012,800000,76
,,zarr,36,write,0.36641454696655273,800000,77
,,hdf,36,write,0.012785673141479492,800000,77
,,zarr,36,write,0.35204410552978516,800000,78
,,hdf,36,write,0.026562929153442383,800000,78
,,zarr,36,write,0.349245548248291,800000,79
,,hdf,36,write,0.03795623779296875,800000,79
,,zarr,36,write,0.3863224983215332,800000,80
,,hdf,36,write,0.025979995727539062,800000,80
,,zarr,36,write,0.39318394660949707,800000,81
,,hdf,36,write,0.019728660583496094,800000,81
,,zarr,36,write,0.37664294242858887,800000,82
,,hdf,36,write,0.03443765640258789,800000,82
,,zarr,36,write,0.41228318214416504,800000,83
,,hdf,36,write,0.017620325088500977,800000,83
,,zarr,36,write,0.44031643867492676,800000,84
,,hdf,36,write,0.17151737213134766,800000,84
,,zarr,36,write,0.3993980884552002,800000,85
,,hdf,36,write,0.02511143684387207,800000,85
,,zarr,36,write,0.3896360397338867,800000,86
,,hdf,36,write,0.030585289001464844,800000,86
,,zarr,36,write,0.38307809829711914,800000,87
,,hdf,36,write,0.08617401123046875,800000,87
,,zarr,36,write,0.3657712936401367,800000,88
,,hdf,36,write,0.015464544296264648,800000,88
,,zarr,36,write,0.369035005569458,800000,89
,,hdf,36,write,0.07010912895202637,800000,89
,,zarr,36,write,0.37105607986450195,800000,90
,,hdf,36,write,0.0750417709350586,800000,90
,,zarr,36,write,0.38321542739868164,800000,91
,,hdf,36,write,0.012937784194946289,800000,91
,,zarr,36,write,0.3726954460144043,800000,92
,,hdf,36,write,0.10579895973205566,800000,92
,,zarr,36,write,0.43097376823425293,800000,93
,,hdf,36,write,0.034291982650756836,800000,93
,,zarr,36,write,0.4208261966705322,800000,94
,,hdf,36,write,0.0168304443359375,800000,94
,,zarr,36,write,0.411346435546875,800000,95
,,hdf,36,write,0.08652853965759277,800000,95
,,zarr,36,write,0.38973522186279297,800000,96
,,hdf,36,write,0.02660655975341797,800000,96
,,zarr,36,write,0.428952693939209,800000,97
,,hdf,36,write,0.01563239097595215,800000,97
,,zarr,36,write,0.37721824645996094,800000,98
,,hdf,36,write,0.037491559982299805,800000,98
,,zarr,36,write,0.38796114921569824,800000,99
,,hdf,36,write,0.011043787002563477,800000,99
,,zarr,36,read,0.04381752014160156,800000,0
,,hdf,36,read,0.09091019630432129,800000,0
,,zarr,36,read,0.04990124702453613,800000,1
,,hdf,36,read,0.0388338565826416,800000,1
,,zarr,36,read,0.0314946174621582,800000,2
,,hdf,36,read,0.003996610641479492,800000,2
,,zarr,36,read,0.04107236862182617,800000,3
,,hdf,36,read,0.006706953048706055,800000,3
,,zarr,36,read,0.029973268508911133,800000,4
,,hdf,36,read,0.005680561065673828,800000,4
,,zarr,36,read,0.028867244720458984,800000,5
,,hdf,36,read,0.008933544158935547,800000,5
,,zarr,36,read,0.05138444900512695,800000,6
,,hdf,36,read,0.008042335510253906,800000,6
,,zarr,36,read,0.01416015625,800000,7
,,hdf,36,read,0.0038290023803710938,800000,7
,,zarr,36,read,0.042830467224121094,800000,8
,,hdf,36,read,0.008188724517822266,800000,8
,,zarr,36,read,0.18777966499328613,800000,9
,,hdf,36,read,0.02883148193359375,800000,9
,,zarr,36,read,0.03136420249938965,800000,10
,,hdf,36,read,0.006350278854370117,800000,10
,,zarr,36,read,0.020898818969726562,800000,11
,,hdf,36,read,0.006477832794189453,800000,11
,,zarr,36,read,0.03152036666870117,800000,12
,,hdf,36,read,0.004737138748168945,800000,12
,,zarr,36,read,0.024201631546020508,800000,13
,,hdf,36,read,0.005068302154541016,800000,13
,,zarr,36,read,0.02549886703491211,800000,14
,,hdf,36,read,0.03999805450439453,800000,14
,,zarr,36,read,0.014656543731689453,800000,15
,,hdf,36,read,0.09909868240356445,800000,15
,,zarr,36,read,0.023110151290893555,800000,16
,,hdf,36,read,0.028149127960205078,800000,16
,,zarr,36,read,0.06132316589355469,800000,17
,,hdf,36,read,0.006044149398803711,800000,17
,,zarr,36,read,0.0011105537414550781,800000,18
,,hdf,36,read,0.06807971000671387,800000,18
,,zarr,36,read,0.02384161949157715,800000,19
,,hdf,36,read,0.0060253143310546875,800000,19
,,zarr,36,read,0.021486282348632812,800000,20
,,hdf,36,read,0.0055408477783203125,800000,20
,,zarr,36,read,0.0009706020355224609,800000,21
,,hdf,36,read,0.024239301681518555,800000,21
,,zarr,36,read,0.02218341827392578,800000,22
,,hdf,36,read,0.007550239562988281,800000,22
,,zarr,36,read,0.03797197341918945,800000,23
,,hdf,36,read,0.0047342777252197266,800000,23
,,zarr,36,read,0.03471946716308594,800000,24
,,hdf,36,read,0.005618095397949219,800000,24
,,zarr,36,read,0.0011098384857177734,800000,25
,,hdf,36,read,0.07223343849182129,800000,25
,,zarr,36,read,0.028456687927246094,800000,26
,,hdf,36,read,0.0036678314208984375,800000,26
,,zarr,36,read,0.01368856430053711,800000,27
,,hdf,36,read,0.006003379821777344,800000,27
,,zarr,36,read,0.04258322715759277,800000,28
,,hdf,36,read,0.006013631820678711,800000,28
,,zarr,36,read,0.024461746215820312,800000,29
,,hdf,36,read,0.0037946701049804688,800000,29
,,zarr,36,read,0.03395533561706543,800000,30
,,hdf,36,read,0.007166147232055664,800000,30
,,zarr,36,read,0.020140886306762695,800000,31
,,hdf,36,read,0.0038254261016845703,800000,31
,,zarr,36,read,0.022732973098754883,800000,32
,,hdf,36,read,0.007377147674560547,800000,32
,,zarr,36,read,0.014201879501342773,800000,33
,,hdf,36,read,0.07665038108825684,800000,33
,,zarr,36,read,0.10624980926513672,800000,34
,,hdf,36,read,0.04636549949645996,800000,34
,,zarr,36,read,0.018682003021240234,800000,35
,,hdf,36,read,0.0059092044830322266,800000,35
,,zarr,36,read,0.016632556915283203,800000,36
,,hdf,36,read,0.0072383880615234375,800000,36
,,zarr,36,read,0.019334793090820312,800000,37
,,hdf,36,read,0.018318891525268555,800000,37
,,zarr,36,read,0.021576881408691406,800000,38
,,hdf,36,read,0.0070803165435791016,800000,38
,,zarr,36,read,0.02156853675842285,800000,39
,,hdf,36,read,0.005616188049316406,800000,39
,,zarr,36,read,0.023020029067993164,800000,40
,,hdf,36,read,0.004873752593994141,800000,40
,,zarr,36,read,0.03721976280212402,800000,41
,,hdf,36,read,0.007151365280151367,800000,41
,,zarr,36,read,0.0030426979064941406,800000,42
,,hdf,36,read,0.02299332618713379,800000,42
,,zarr,36,read,0.02474522590637207,800000,43
,,hdf,36,read,0.1082918643951416,800000,43
,,zarr,36,read,0.021590232849121094,800000,44
,,hdf,36,read,0.04473614692687988,800000,44
,,zarr,36,read,0.03460860252380371,800000,45
,,hdf,36,read,0.005242109298706055,800000,45
,,zarr,36,read,0.018777132034301758,800000,46
,,hdf,36,read,0.00665736198425293,800000,46
,,zarr,36,read,0.019057035446166992,800000,47
,,hdf,36,read,0.003998517990112305,800000,47
,,zarr,36,read,0.03549933433532715,800000,48
,,hdf,36,read,0.005271434783935547,800000,48
