compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,False,9,write,0.06926870346069336,4000000,0
,,hdf,,9,write,0.0034515857696533203,4000000,0
,,zarr,False,9,write,0.015717744827270508,4000000,1
,,hdf,,9,write,0.0036911964416503906,4000000,1
,,zarr,False,9,write,0.01723623275756836,4000000,2
,,hdf,,9,write,0.0034863948822021484,4000000,2
,,zarr,False,9,write,0.007057666778564453,4000000,3
,,hdf,,9,write,0.0031747817993164062,4000000,3
,,zarr,False,9,write,0.007614850997924805,4000000,4
,,hdf,,9,write,0.004040718078613281,4000000,4
,,zarr,False,9,write,0.007180452346801758,4000000,5
,,hdf,,9,write,0.0031256675720214844,4000000,5
,,zarr,False,9,write,0.007424116134643555,4000000,6
,,hdf,,9,write,0.0031969547271728516,4000000,6
,,zarr,False,9,write,0.0074536800384521484,4000000,7
,,hdf,,9,write,0.004105806350708008,4000000,7
,,zarr,False,9,write,0.0072286128997802734,4000000,8
,,hdf,,9,write,0.003180980682373047,4000000,8
,,zarr,False,9,write,0.00742340087890625,4000000,9
,,hdf,,9,write,0.0031027793884277344,4000000,9
,,zarr,False,9,write,0.008044719696044922,4000000,10
,,hdf,,9,write,0.0031647682189941406,4000000,10
,,zarr,False,9,write,0.007151365280151367,4000000,11
,,hdf,,9,write,0.003193378448486328,4000000,11
,,zarr,False,9,write,0.007200717926025391,4000000,12
,,hdf,,9,write,0.0032422542572021484,4000000,12
,,zarr,False,9,write,0.00732421875,4000000,13
,,hdf,,9,write,0.0031371116638183594,4000000,13
,,zarr,False,9,write,0.008251428604125977,4000000,14
,,hdf,,9,write,0.0033316612243652344,4000000,14
,,zarr,False,9,write,0.007799625396728516,4000000,15
,,hdf,,9,write,0.0030379295349121094,4000000,15
,,zarr,False,9,write,0.007627010345458984,4000000,16
,,hdf,,9,write,0.003134489059448242,4000000,16
,,zarr,False,9,write,0.007540464401245117,4000000,17
,,hdf,,9,write,0.0031867027282714844,4000000,17
,,zarr,False,9,write,0.007777690887451172,4000000,18
,,hdf,,9,write,0.0031557083129882812,4000000,18
,,zarr,False,9,write,0.007817506790161133,4000000,19
,,hdf,,9,write,0.003901958465576172,4000000,19
,,zarr,False,9,write,0.007282257080078125,4000000,20
,,hdf,,9,write,0.0031790733337402344,4000000,20
,,zarr,False,9,write,0.0075418949127197266,4000000,21
,,hdf,,9,write,0.0032987594604492188,4000000,21
,,zarr,False,9,write,0.008037328720092773,4000000,22
,,hdf,,9,write,0.003196239471435547,4000000,22
,,zarr,False,9,write,0.008060455322265625,4000000,23
,,hdf,,9,write,0.0031385421752929688,4000000,23
,,zarr,False,9,write,0.007429838180541992,4000000,24
,,hdf,,9,write,0.0033774375915527344,4000000,24
,,zarr,False,9,write,0.007456302642822266,4000000,25
,,hdf,,9,write,0.0031349658966064453,4000000,25
,,zarr,False,9,write,0.007686138153076172,4000000,26
,,hdf,,9,write,0.0032091140747070312,4000000,26
,,zarr,False,9,write,0.007349491119384766,4000000,27
,,hdf,,9,write,0.003183126449584961,4000000,27
,,zarr,False,9,write,0.00803995132446289,4000000,28
,,hdf,,9,write,0.0040721893310546875,4000000,28
,,zarr,False,9,write,0.00794672966003418,4000000,29
,,hdf,,9,write,0.0031270980834960938,4000000,29
,,zarr,False,9,write,0.007639884948730469,4000000,30
,,hdf,,9,write,0.003099679946899414,4000000,30
,,zarr,False,9,write,0.007564067840576172,4000000,31
,,hdf,,9,write,0.0032553672790527344,4000000,31
,,zarr,False,9,write,0.007749319076538086,4000000,32
,,hdf,,9,write,0.003117084503173828,4000000,32
,,zarr,False,9,write,0.007350444793701172,4000000,33
,,hdf,,9,write,0.003060579299926758,4000000,33
,,zarr,False,9,write,0.007338047027587891,4000000,34
,,hdf,,9,write,0.0031838417053222656,4000000,34
,,zarr,False,9,write,0.007856369018554688,4000000,35
,,hdf,,9,write,0.0032198429107666016,4000000,35
,,zarr,False,9,write,0.007691383361816406,4000000,36
,,hdf,,9,write,0.003240823745727539,4000000,36
,,zarr,False,9,write,0.008273839950561523,4000000,37
,,hdf,,9,write,0.003195047378540039,4000000,37
,,zarr,False,9,write,0.0074880123138427734,4000000,38
,,hdf,,9,write,0.003355264663696289,4000000,38
,,zarr,False,9,write,0.0070858001708984375,4000000,39
,,hdf,,9,write,0.003119945526123047,4000000,39
,,zarr,False,9,write,0.0074694156646728516,4000000,40
,,hdf,,9,write,0.003289461135864258,4000000,40
,,zarr,False,9,write,0.007679939270019531,4000000,41
,,hdf,,9,write,0.0032122135162353516,4000000,41
,,zarr,False,9,write,0.007292270660400391,4000000,42
,,hdf,,9,write,0.0031647682189941406,4000000,42
,,zarr,False,9,write,0.00715184211730957,4000000,43
,,hdf,,9,write,0.003223896026611328,4000000,43
,,zarr,False,9,write,0.0076580047607421875,4000000,44
,,hdf,,9,write,0.003144502639770508,4000000,44
,,zarr,False,9,write,0.007421255111694336,4000000,45
,,hdf,,9,write,0.004128932952880859,4000000,45
,,zarr,False,9,write,0.008590221405029297,4000000,46
,,hdf,,9,write,0.003197908401489258,4000000,46
,,zarr,False,9,write,0.007391691207885742,4000000,47
,,hdf,,9,write,0.0033006668090820312,4000000,47
,,zarr,False,9,write,0.0075969696044921875,4000000,48
,,hdf,,9,write,0.0033435821533203125,4000000,48
,,zarr,False,9,write,0.007182598114013672,4000000,49
,,hdf,,9,write,0.0032312870025634766,4000000,49
,,zarr,False,9,write,0.007345438003540039,4000000,50
,,hdf,,9,write,0.003175973892211914,4000000,50
,,zarr,False,9,write,0.007491350173950195,4000000,51
,,hdf,,9,write,0.003202676773071289,4000000,51
,,zarr,False,9,write,0.007127285003662109,4000000,52
,,hdf,,9,write,0.0031473636627197266,4000000,52
,,zarr,False,9,write,0.00732421875,4000000,53
,,hdf,,9,write,0.0032434463500976562,4000000,53
,,zarr,False,9,write,0.007433891296386719,4000000,54
,,hdf,,9,write,0.0032243728637695312,4000000,54
,,zarr,False,9,write,0.007315874099731445,4000000,55
,,hdf,,9,write,0.004276275634765625,4000000,55
,,zarr,False,9,write,0.007571697235107422,4000000,56
,,hdf,,9,write,0.0032417774200439453,4000000,56
,,zarr,False,9,write,0.007525205612182617,4000000,57
,,hdf,,9,write,0.003971099853515625,4000000,57
,,zarr,False,9,write,0.007848024368286133,4000000,58
,,hdf,,9,write,0.0038547515869140625,4000000,58
,,zarr,False,9,write,0.012101173400878906,4000000,59
,,hdf,,9,write,0.003866910934448242,4000000,59
,,zarr,False,9,write,0.007516622543334961,4000000,60
,,hdf,,9,write,0.004775047302246094,4000000,60
,,zarr,False,9,write,0.011219501495361328,4000000,61
,,hdf,,9,write,0.003486156463623047,4000000,61
,,zarr,False,9,write,0.007538557052612305,4000000,62
,,hdf,,9,write,0.04451608657836914,4000000,62
,,zarr,False,9,write,0.0070307254791259766,4000000,63
,,hdf,,9,write,0.006796836853027344,4000000,63
,,zarr,False,9,write,0.006994962692260742,4000000,64
,,hdf,,9,write,0.0033109188079833984,4000000,64
,,zarr,False,9,write,0.009144067764282227,4000000,65
,,hdf,,9,write,0.003322124481201172,4000000,65
,,zarr,False,9,write,0.009467601776123047,4000000,66
,,hdf,,9,write,0.0031452178955078125,4000000,66
,,zarr,False,9,write,0.006903171539306641,4000000,67
,,hdf,,9,write,0.003178119659423828,4000000,67
,,zarr,False,9,write,0.007081270217895508,4000000,68
,,hdf,,9,write,0.0031118392944335938,4000000,68
,,zarr,False,9,write,0.007100582122802734,4000000,69
,,hdf,,9,write,0.0031158924102783203,4000000,69
,,zarr,False,9,write,0.008949995040893555,4000000,70
,,hdf,,9,write,0.0054721832275390625,4000000,70
,,zarr,False,9,write,0.007148027420043945,4000000,71
,,hdf,,9,write,0.0039017200469970703,4000000,71
,,zarr,False,9,write,0.008638381958007812,4000000,72
,,hdf,,9,write,0.017859697341918945,4000000,72
,,zarr,False,9,write,0.008362770080566406,4000000,73
,,hdf,,9,write,0.028399229049682617,4000000,73
,,zarr,False,9,write,0.007193088531494141,4000000,74
,,hdf,,9,write,0.005627632141113281,4000000,74
,,zarr,False,9,write,0.009641170501708984,4000000,75
,,hdf,,9,write,0.007089853286743164,4000000,75
,,zarr,False,9,write,0.009134292602539062,4000000,76
,,hdf,,9,write,0.003897428512573242,4000000,76
,,zarr,False,9,write,0.009415864944458008,4000000,77
,,hdf,,9,write,0.003422975540161133,4000000,77
,,zarr,False,9,write,0.010119438171386719,4000000,78
,,hdf,,9,write,0.0031728744506835938,4000000,78
,,zarr,False,9,write,0.011166095733642578,4000000,79
,,hdf,,9,write,0.0032830238342285156,4000000,79
,,zarr,False,9,write,0.010746240615844727,4000000,80
,,hdf,,9,write,0.003161907196044922,4000000,80
,,zarr,False,9,write,0.008764266967773438,4000000,81
,,hdf,,9,write,0.003971099853515625,4000000,81
,,zarr,False,9,write,0.00986337661743164,4000000,82
,,hdf,,9,write,0.003126859664916992,4000000,82
,,zarr,False,9,write,0.009751319885253906,4000000,83
,,hdf,,9,write,0.0033740997314453125,4000000,83
,,zarr,False,9,write,0.009338855743408203,4000000,84
,,hdf,,9,write,0.0035631656646728516,4000000,84
,,zarr,False,9,write,0.010375738143920898,4000000,85
,,hdf,,9,write,0.0038373470306396484,4000000,85
,,zarr,False,9,write,0.0072972774505615234,4000000,86
,,hdf,,9,write,0.003644704818725586,4000000,86
,,zarr,False,9,write,0.010886669158935547,4000000,87
,,hdf,,9,write,0.0045545101165771484,4000000,87
,,zarr,False,9,write,0.009751558303833008,4000000,88
,,hdf,,9,write,0.007776498794555664,4000000,88
,,zarr,False,9,write,0.009893655776977539,4000000,89
,,hdf,,9,write,0.003881692886352539,4000000,89
,,zarr,False,9,write,0.007127523422241211,4000000,90
,,hdf,,9,write,0.003738880157470703,4000000,90
,,zarr,False,9,write,0.010367631912231445,4000000,91
,,hdf,,9,write,0.0033419132232666016,4000000,91
,,zarr,False,9,write,0.007701873779296875,4000000,92
,,hdf,,9,write,0.0034613609313964844,4000000,92
,,zarr,False,9,write,0.007430076599121094,4000000,93
,,hdf,,9,write,0.004970073699951172,4000000,93
,,zarr,False,9,write,0.011069774627685547,4000000,94
,,hdf,,9,write,0.003245830535888672,4000000,94
,,zarr,False,9,write,0.009002208709716797,4000000,95
,,hdf,,9,write,0.003319263458251953,4000000,95
,,zarr,False,9,write,0.027880430221557617,4000000,96
,,hdf,,9,write,0.017768383026123047,4000000,96
,,zarr,False,9,write,0.009194135665893555,4000000,97
,,hdf,,9,write,0.017919540405273438,4000000,97
,,zarr,False,9,write,0.010954618453979492,4000000,98
,,hdf,,9,write,0.00648951530456543,4000000,98
,,zarr,False,9,write,0.010890007019042969,4000000,99
,,hdf,,9,write,0.0032057762145996094,4000000,99
,,zarr,False,9,read,0.00492405891418457,4000000,0
,,hdf,,9,read,0.003317117691040039,4000000,0
,,zarr,False,9,read,0.00471186637878418,4000000,1
,,hdf,,9,read,0.0022215843200683594,4000000,1
,,zarr,False,9,read,0.004127979278564453,4000000,2
,,hdf,,9,read,0.003831624984741211,4000000,2
,,zarr,False,9,read,0.00424504280090332,4000000,3
,,hdf,,9,read,0.002874135971069336,4000000,3
,,zarr,False,9,read,0.004209280014038086,4000000,4
,,hdf,,9,read,0.003742218017578125,4000000,4
,,zarr,False,9,read,0.003472566604614258,4000000,5
,,hdf,,9,read,0.0029153823852539062,4000000,5
,,zarr,False,9,read,0.004053354263305664,4000000,6
,,hdf,,9,read,0.0037450790405273438,4000000,6
,,zarr,False,9,read,0.0037322044372558594,4000000,7
,,hdf,,9,read,0.0028231143951416016,4000000,7
,,zarr,False,9,read,0.00446629524230957,4000000,8
,,hdf,,9,read,0.0037920475006103516,4000000,8
,,zarr,False,9,read,0.004182338714599609,4000000,9
,,hdf,,9,read,0.0028192996978759766,4000000,9
,,zarr,False,9,read,0.00420069694519043,4000000,10
,,hdf,,9,read,0.0038559436798095703,4000000,10
,,zarr,False,9,read,0.0041656494140625,4000000,11
,,hdf,,9,read,0.02034735679626465,4000000,11
,,zarr,False,9,read,0.004808187484741211,4000000,12
,,hdf,,9,read,0.007421970367431641,4000000,12
,,zarr,False,9,read,0.00405430793762207,4000000,13
,,hdf,,9,read,0.007628679275512695,4000000,13
,,zarr,False,9,read,0.004419088363647461,4000000,14
,,hdf,,9,read,0.03646230697631836,4000000,14
,,zarr,False,9,read,0.004229545593261719,4000000,15
,,hdf,,9,read,0.0056841373443603516,4000000,15
,,zarr,False,9,read,0.003869295120239258,4000000,16
,,hdf,,9,read,0.004722118377685547,4000000,16
,,zarr,False,9,read,0.0037620067596435547,4000000,17
,,hdf,,9,read,0.002860546112060547,4000000,17
,,zarr,False,9,read,0.004715681076049805,4000000,18
,,hdf,,9,read,0.003989219665527344,4000000,18
,,zarr,False,9,read,0.0041046142578125,4000000,19
,,hdf,,9,read,0.0031325817108154297,4000000,19
,,zarr,False,9,read,0.004450321197509766,4000000,20
,,hdf,,9,read,0.0038690567016601562,4000000,20
,,zarr,False,9,read,0.00411534309387207,4000000,21
,,hdf,,9,read,0.002918720245361328,4000000,21
,,zarr,False,9,read,0.004740715026855469,4000000,22
,,hdf,,9,read,0.0038940906524658203,4000000,22
,,zarr,False,9,read,0.00389862060546875,4000000,23
,,hdf,,9,read,0.0029234886169433594,4000000,23
,,zarr,False,9,read,0.004315376281738281,4000000,24
,,hdf,,9,read,0.006417512893676758,4000000,24
,,zarr,False,9,read,0.003662586212158203,4000000,25
,,hdf,,9,read,0.0031785964965820312,4000000,25
,,zarr,False,9,read,0.00480341911315918,4000000,26
,,hdf,,9,read,0.004484653472900391,4000000,26
,,zarr,False,9,read,0.0032913684844970703,4000000,27
,,hdf,,9,read,0.0028951168060302734,4000000,27
,,zarr,False,9,read,0.004125118255615234,4000000,28
,,hdf,,9,read,0.0034978389739990234,4000000,28
,,zarr,False,9,read,0.003875255584716797,4000000,29
,,hdf,,9,read,0.002852201461791992,4000000,29
,,zarr,False,9,read,0.0047473907470703125,4000000,30
,,hdf,,9,read,0.003631591796875,4000000,30
,,zarr,False,9,read,0.003936767578125,4000000,31
,,hdf,,9,read,0.002864360809326172,4000000,31
,,zarr,False,9,read,0.004426717758178711,4000000,32
,,hdf,,9,read,0.0036873817443847656,4000000,32
,,zarr,False,9,read,0.004636049270629883,4000000,33
,,hdf,,9,read,0.0027818679809570312,4000000,33
,,zarr,False,9,read,0.004840373992919922,4000000,34
,,hdf,,9,read,0.003975629806518555,4000000,34
,,zarr,False,9,read,0.004058122634887695,4000000,35
,,hdf,,9,read,0.0028913021087646484,4000000,35
,,zarr,False,9,read,0.004244565963745117,4000000,36
,,hdf,,9,read,0.0037403106689453125,4000000,36
,,zarr,False,9,read,0.004291534423828125,4000000,37
,,hdf,,9,read,0.0028693675994873047,4000000,37
,,zarr,False,9,read,0.004087209701538086,4000000,38
,,hdf,,9,read,0.0039043426513671875,4000000,38
,,zarr,False,9,read,0.003709554672241211,4000000,39
,,hdf,,9,read,0.002944469451904297,4000000,39
,,zarr,False,9,read,0.0039825439453125,4000000,40
,,hdf,,9,read,0.00393223762512207,4000000,40
,,zarr,False,9,read,0.003912448883056641,4000000,41
,,hdf,,9,read,0.00545954704284668,4000000,41
,,zarr,False,9,read,0.004212141036987305,4000000,42
,,hdf,,9,read,0.003930807113647461,4000000,42
,,zarr,False,9,read,0.011403322219848633,4000000,43
,,hdf,,9,read,0.0037994384765625,4000000,43
,,zarr,False,9,read,0.014343976974487305,4000000,44
,,hdf,,9,read,0.0039010047912597656,4000000,44
,,zarr,False,9,read,0.012435436248779297,4000000,45
,,hdf,,9,read,0.005441904067993164,4000000,45
,,zarr,False,9,read,0.003966093063354492,4000000,46
,,hdf,,9,read,0.004012107849121094,4000000,46
,,zarr,False,9,read,0.0035691261291503906,4000000,47
,,hdf,,9,read,0.006102561950683594,4000000,47
,,zarr,False,9,read,0.003987312316894531,4000000,48
,,hdf,,9,read,0.0038077831268310547,4000000,48
,,zarr,False,9,read,0.003895998001098633,4000000,49
,,hdf,,9,read,0.0031151771545410156,4000000,49
,,zarr,False,9,read,0.004008054733276367,4000000,50
,,hdf,,9,read,0.00395655632019043,4000000,50
,,zarr,False,9,read,0.003557443618774414,4000000,51
,,hdf,,9,read,0.003148794174194336,4000000,51
,,zarr,False,9,read,0.003709077835083008,4000000,52
,,hdf,,9,read,0.0038480758666992188,4000000,52
,,zarr,False,9,read,0.002961397171020508,4000000,53
,,hdf,,9,read,0.003085613250732422,4000000,53
,,zarr,False,9,read,0.00410771369934082,4000000,54
,,hdf,,9,read,0.003985404968261719,4000000,54
,,zarr,False,9,read,0.003335237503051758,4000000,55
,,hdf,,9,read,0.003805398941040039,4000000,55
,,zarr,False,9,read,0.0032491683959960938,4000000,56
,,hdf,,9,read,0.013759136199951172,4000000,56
,,zarr,False,9,read,0.0034084320068359375,4000000,57
,,hdf,,9,read,0.003242015838623047,4000000,57
,,zarr,False,9,read,0.0030579566955566406,4000000,58
,,hdf,,9,read,0.0036809444427490234,4000000,58
,,zarr,False,9,read,0.002132415771484375,4000000,59
,,hdf,,9,read,0.0029261112213134766,4000000,59
,,zarr,False,9,read,0.0029277801513671875,4000000,60
,,hdf,,9,read,0.004334688186645508,4000000,60
,,zarr,False,9,read,0.002170562744140625,4000000,61
,,hdf,,9,read,0.005455970764160156,4000000,61
,,zarr,False,9,read,0.0032896995544433594,4000000,62
,,hdf,,9,read,0.007368326187133789,4000000,62
,,zarr,False,9,read,0.0033431053161621094,4000000,63
,,hdf,,9,read,0.0044705867767333984,4000000,63
,,zarr,False,9,read,0.002996206283569336,4000000,64
,,hdf,,9,read,0.003758668899536133,4000000,64
,,zarr,False,9,read,0.0022666454315185547,4000000,65
,,hdf,,9,read,0.002988100051879883,4000000,65
,,zarr,False,9,read,0.0030372142791748047,4000000,66
,,hdf,,9,read,0.003838777542114258,4000000,66
,,zarr,False,9,read,0.002165079116821289,4000000,67
,,hdf,,9,read,0.002979278564453125,4000000,67
,,zarr,False,9,read,0.0029222965240478516,4000000,68
,,hdf,,9,read,0.003832101821899414,4000000,68
,,zarr,False,9,read,0.0020294189453125,4000000,69
,,hdf,,9,read,0.0029206275939941406,4000000,69
,,zarr,False,9,read,0.0030922889709472656,4000000,70
,,hdf,,9,read,0.0036003589630126953,4000000,70
,,zarr,False,9,read,0.002130746841430664,4000000,71
,,hdf,,9,read,0.0029616355895996094,4000000,71
,,zarr,False,9,read,0.0029935836791992188,4000000,72
,,hdf,,9,read,0.0034584999084472656,4000000,72
,,zarr,False,9,read,0.0020966529846191406,4000000,73
,,hdf,,9,read,0.0038716793060302734,4000000,73
,,zarr,False,9,read,0.003309011459350586,4000000,74
,,hdf,,9,read,0.0064697265625,4000000,74
,,zarr,False,9,read,0.002166748046875,4000000,75
,,hdf,,9,read,0.031899213790893555,4000000,75
,,zarr,False,9,read,0.0030012130737304688,4000000,76
,,hdf,,9,read,0.0039844512939453125,4000000,76
,,zarr,False,9,read,0.0022411346435546875,4000000,77
,,hdf,,9,read,0.0029544830322265625,4000000,77
,,zarr,False,9,read,0.002801656723022461,4000000,78
,,hdf,,9,read,0.0039865970611572266,4000000,78
,,zarr,False,9,read,0.0021588802337646484,4000000,79
,,hdf,,9,read,0.0029642581939697266,4000000,79
,,zarr,False,9,read,0.0028791427612304688,4000000,80
,,hdf,,9,read,0.003883838653564453,4000000,80
,,zarr,False,9,read,0.0021321773529052734,4000000,81
,,hdf,,9,read,0.002914905548095703,4000000,81
