compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,9,write,0.03985953330993652,800000,0
,,hdf,9,write,0.0024352073669433594,800000,0
,,zarr,9,write,0.003793954849243164,800000,1
,,hdf,9,write,0.0018734931945800781,800000,1
,,zarr,9,write,0.0040781497955322266,800000,2
,,hdf,9,write,0.0015685558319091797,800000,2
,,zarr,9,write,0.003821134567260742,800000,3
,,hdf,9,write,0.0013051033020019531,800000,3
,,zarr,9,write,0.003821849822998047,800000,4
,,hdf,9,write,0.0015521049499511719,800000,4
,,zarr,9,write,0.0037734508514404297,800000,5
,,hdf,9,write,0.0019006729125976562,800000,5
,,zarr,9,write,0.003773212432861328,800000,6
,,hdf,9,write,0.0021550655364990234,800000,6
,,zarr,9,write,0.003754854202270508,800000,7
,,hdf,9,write,0.0022034645080566406,800000,7
,,zarr,9,write,0.003756284713745117,800000,8
,,hdf,9,write,0.0018947124481201172,800000,8
,,zarr,9,write,0.003855466842651367,800000,9
,,hdf,9,write,0.0015671253204345703,800000,9
,,zarr,9,write,0.005148649215698242,800000,10
,,hdf,9,write,0.001287698745727539,800000,10
,,zarr,9,write,0.0038297176361083984,800000,11
,,hdf,9,write,0.0015330314636230469,800000,11
,,zarr,9,write,0.0037338733673095703,800000,12
,,hdf,9,write,0.0018360614776611328,800000,12
,,zarr,9,write,0.003825664520263672,800000,13
,,hdf,9,write,0.0021185874938964844,800000,13
,,zarr,9,write,0.003937482833862305,800000,14
,,hdf,9,write,0.0021932125091552734,800000,14
,,zarr,9,write,0.003716707229614258,800000,15
,,hdf,9,write,0.0019109249114990234,800000,15
,,zarr,9,write,0.003610372543334961,800000,16
,,hdf,9,write,0.0015501976013183594,800000,16
,,zarr,9,write,0.00211334228515625,800000,17
,,hdf,9,write,0.0012824535369873047,800000,17
,,zarr,9,write,0.0020711421966552734,800000,18
,,hdf,9,write,0.001470804214477539,800000,18
,,zarr,9,write,0.0024399757385253906,800000,19
,,hdf,9,write,0.0018045902252197266,800000,19
,,zarr,9,write,0.002079486846923828,800000,20
,,hdf,9,write,0.002107381820678711,800000,20
,,zarr,9,write,0.0019903182983398438,800000,21
,,hdf,9,write,0.0021386146545410156,800000,21
,,zarr,9,write,0.0020112991333007812,800000,22
,,hdf,9,write,0.0018737316131591797,800000,22
,,zarr,9,write,0.0021886825561523438,800000,23
,,hdf,9,write,0.001562356948852539,800000,23
,,zarr,9,write,0.005447864532470703,800000,24
,,hdf,9,write,0.0012943744659423828,800000,24
,,zarr,9,write,0.0020439624786376953,800000,25
,,hdf,9,write,0.0014579296112060547,800000,25
,,zarr,9,write,0.0021200180053710938,800000,26
,,hdf,9,write,0.0017838478088378906,800000,26
,,zarr,9,write,0.0020303726196289062,800000,27
,,hdf,9,write,0.0020983219146728516,800000,27
,,zarr,9,write,0.0033812522888183594,800000,28
,,hdf,9,write,0.0021524429321289062,800000,28
,,zarr,9,write,0.002050638198852539,800000,29
,,hdf,9,write,0.0019102096557617188,800000,29
,,zarr,9,write,0.0019915103912353516,800000,30
,,hdf,9,write,0.0016074180603027344,800000,30
,,zarr,9,write,0.002004861831665039,800000,31
,,hdf,9,write,0.0013129711151123047,800000,31
,,zarr,9,write,0.0023851394653320312,800000,32
,,hdf,9,write,0.0014371871948242188,800000,32
,,zarr,9,write,0.0025496482849121094,800000,33
,,hdf,9,write,0.0018215179443359375,800000,33
,,zarr,9,write,0.001983165740966797,800000,34
,,hdf,9,write,0.0020821094512939453,800000,34
,,zarr,9,write,0.002084016799926758,800000,35
,,hdf,9,write,0.0021581649780273438,800000,35
,,zarr,9,write,0.002033233642578125,800000,36
