compression,compression_level,format,nprocs,operation,runtime,size_in_bytes,step
,,zarr,36,write,1.286165714263916,800000,0
,,hdf,36,write,0.02451944351196289,800000,0
,,zarr,36,write,0.341217041015625,800000,1
,,hdf,36,write,0.018532514572143555,800000,1
,,zarr,36,write,0.33881473541259766,800000,2
,,hdf,36,write,0.03493976593017578,800000,2
,,zarr,36,write,0.36278653144836426,800000,3
,,hdf,36,write,0.015272855758666992,800000,3
,,zarr,36,write,0.34467029571533203,800000,4
,,hdf,36,write,0.21882843971252441,800000,4
,,zarr,36,write,0.33878135681152344,800000,5
,,hdf,36,write,0.19161176681518555,800000,5
,,zarr,36,write,0.3355064392089844,800000,6
,,hdf,36,write,0.127974271774292,800000,6
,,zarr,36,write,0.3183729648590088,800000,7
,,hdf,36,write,0.021867036819458008,800000,7
,,zarr,36,write,0.3516578674316406,800000,8
,,hdf,36,write,0.022277116775512695,800000,8
,,zarr,36,write,0.34587883949279785,800000,9
,,hdf,36,write,0.013496637344360352,800000,9
,,zarr,36,write,0.34830594062805176,800000,10
,,hdf,36,write,0.0175478458404541,800000,10
,,zarr,36,write,0.34808969497680664,800000,11
,,hdf,36,write,0.0203704833984375,800000,11
,,zarr,36,write,0.3773512840270996,800000,12
,,hdf,36,write,0.015734195709228516,800000,12
,,zarr,36,write,0.3788340091705322,800000,13
,,hdf,36,write,0.02422928810119629,800000,13
,,zarr,36,write,0.3761897087097168,800000,14
,,hdf,36,write,0.025002717971801758,800000,14
,,zarr,36,write,0.3602893352508545,800000,15
,,hdf,36,write,0.014693737030029297,800000,15
,,zarr,36,write,0.34678030014038086,800000,16
,,hdf,36,write,0.03363633155822754,800000,16
,,zarr,36,write,0.3446071147918701,800000,17
,,hdf,36,write,0.021073579788208008,800000,17
,,zarr,36,write,0.359515905380249,800000,18
,,hdf,36,write,0.013263225555419922,800000,18
,,zarr,36,write,0.34143924713134766,800000,19
,,hdf,36,write,0.018938541412353516,800000,19
,,zarr,36,write,0.3408064842224121,800000,20
,,hdf,36,write,0.019649505615234375,800000,20
,,zarr,36,write,0.36748409271240234,800000,21
,,hdf,36,write,0.022803306579589844,800000,21
,,zarr,36,write,0.36444520950317383,800000,22
,,hdf,36,write,0.04526233673095703,800000,22
,,zarr,36,write,0.3918623924255371,800000,23
,,hdf,36,write,0.014429092407226562,800000,23
,,zarr,36,write,0.36442041397094727,800000,24
,,hdf,36,write,0.026526927947998047,800000,24
,,zarr,36,write,0.3707103729248047,800000,25
,,hdf,36,write,0.06501579284667969,800000,25
,,zarr,36,write,0.351198673248291,800000,26
,,hdf,36,write,0.015886306762695312,800000,26
,,zarr,36,write,0.3461034297943115,800000,27
,,hdf,36,write,0.1384587287902832,800000,27
,,zarr,36,write,0.3839094638824463,800000,28
,,hdf,36,write,0.022257566452026367,800000,28
,,zarr,36,write,0.36414170265197754,800000,29
,,hdf,36,write,0.027289867401123047,800000,29
,,zarr,36,write,0.3501913547515869,800000,30
,,hdf,36,write,0.019541263580322266,800000,30
,,zarr,36,write,0.3882739543914795,800000,31
,,hdf,36,write,0.01355290412902832,800000,31
,,zarr,36,write,0.3659348487854004,800000,32
,,hdf,36,write,0.04674863815307617,800000,32
,,zarr,36,write,0.3582913875579834,800000,33
,,hdf,36,write,0.0217435359954834,800000,33
,,zarr,36,write,0.3651413917541504,800000,34
,,hdf,36,write,0.04026031494140625,800000,34
,,zarr,36,write,0.355273962020874,800000,35
,,hdf,36,write,0.018507957458496094,800000,35
,,zarr,36,write,0.3807816505432129,800000,36
,,hdf,36,write,0.05394268035888672,800000,36
,,zarr,36,write,0.3774895668029785,800000,37
,,hdf,36,write,0.04907727241516113,800000,37
,,zarr,36,write,0.3500816822052002,800000,38
,,hdf,36,write,0.05156826972961426,800000,38
,,zarr,36,write,0.3933422565460205,800000,39
,,hdf,36,write,0.06254458427429199,800000,39
,,zarr,36,write,0.37827062606811523,800000,40
,,hdf,36,write,0.02106952667236328,800000,40
,,zarr,36,write,0.3471498489379883,800000,41
,,hdf,36,write,0.020555496215820312,800000,41
,,zarr,36,write,0.33696699142456055,800000,42
,,hdf,36,write,0.018915414810180664,800000,42
,,zarr,36,write,0.33499574661254883,800000,43
,,hdf,36,write,0.02933979034423828,800000,43
,,zarr,36,write,0.3632192611694336,800000,44
,,hdf,36,write,0.08120393753051758,800000,44
,,zarr,36,write,0.336529016494751,800000,45
,,hdf,36,write,0.01426243782043457,800000,45
,,zarr,36,write,0.35030221939086914,800000,46
,,hdf,36,write,0.0169527530670166,800000,46
,,zarr,36,write,0.3547859191894531,800000,47
,,hdf,36,write,0.038282155990600586,800000,47
,,zarr,36,write,0.3615403175354004,800000,48
,,hdf,36,write,0.0332334041595459,800000,48
,,zarr,36,write,0.38957834243774414,800000,49
,,hdf,36,write,0.017767667770385742,800000,49
,,zarr,36,write,0.33543968200683594,800000,50
,,hdf,36,write,0.0152587890625,800000,50
,,zarr,36,write,0.3533742427825928,800000,51
,,hdf,36,write,0.014295101165771484,800000,51
,,zarr,36,write,0.367032527923584,800000,52
,,hdf,36,write,0.03981733322143555,800000,52
,,zarr,36,write,0.35379528999328613,800000,53
,,hdf,36,write,0.026710033416748047,800000,53
,,zarr,36,write,0.39809632301330566,800000,54
,,hdf,36,write,0.01753854751586914,800000,54
,,zarr,36,write,0.35080838203430176,800000,55
,,hdf,36,write,0.03792715072631836,800000,55
,,zarr,36,write,0.3873863220214844,800000,56
,,hdf,36,write,0.01445317268371582,800000,56
,,zarr,36,write,0.35804104804992676,800000,57
,,hdf,36,write,0.032239675521850586,800000,57
,,zarr,36,write,0.3810920715332031,800000,58
,,hdf,36,write,0.015697956085205078,800000,58
,,zarr,36,write,0.3820767402648926,800000,59
,,hdf,36,write,0.07624602317810059,800000,59
,,zarr,36,write,0.33646273612976074,800000,60
,,hdf,36,write,0.06972408294677734,800000,60
,,zarr,36,write,0.36556243896484375,800000,61
,,hdf,36,write,0.017382144927978516,800000,61
,,zarr,36,write,0.43843531608581543,800000,62
,,hdf,36,write,0.02215290069580078,800000,62
,,zarr,36,write,0.37969517707824707,800000,63
,,hdf,36,write,0.04820585250854492,800000,63
,,zarr,36,write,0.35965585708618164,800000,64
,,hdf,36,write,0.04927563667297363,800000,64
,,zarr,36,write,0.3817434310913086,800000,65
,,hdf,36,write,0.022261619567871094,800000,65
,,zarr,36,write,0.3831472396850586,800000,66
,,hdf,36,write,0.02301955223083496,800000,66
,,zarr,36,write,0.36435747146606445,800000,67
,,hdf,36,write,0.016988277435302734,800000,67
,,zarr,36,write,0.4153256416320801,800000,68
,,hdf,36,write,0.03389167785644531,800000,68
,,zarr,36,write,0.3722803592681885,800000,69
,,hdf,36,write,0.01606893539428711,800000,69
,,zarr,36,write,0.3839693069458008,800000,70
,,hdf,36,write,0.030560731887817383,800000,70
,,zarr,36,write,0.35080790519714355,800000,71
,,hdf,36,write,0.02716231346130371,800000,71
,,zarr,36,write,0.38541436195373535,800000,72
,,hdf,36,write,0.01245260238647461,800000,72
,,zarr,36,write,0.3636963367462158,800000,73
,,hdf,36,write,0.09375214576721191,800000,73
,,zarr,36,write,0.35491156578063965,800000,74
,,hdf,36,write,0.07811474800109863,800000,74
,,zarr,36,write,0.36720967292785645,800000,75
,,hdf,36,write,0.04451942443847656,800000,75
,,zarr,36,write,0.3870728015899658,800000,76
,,hdf,36,write,0.029920101165771484,800000,76
,,zarr,36,write,0.36519742012023926,800000,77
,,hdf,36,write,0.042101144790649414,800000,77
,,zarr,36,write,0.38501977920532227,800000,78
,,hdf,36,write,0.023669004440307617,800000,78
,,zarr,36,write,0.3672642707824707,800000,79
,,hdf,36,write,0.07342958450317383,800000,79
,,zarr,36,write,0.4075043201446533,800000,80
,,hdf,36,write,0.015041589736938477,800000,80
,,zarr,36,write,0.3973119258880615,800000,81
,,hdf,36,write,0.039316654205322266,800000,81
,,zarr,36,write,0.3998873233795166,800000,82
,,hdf,36,write,0.03223276138305664,800000,82
,,zarr,36,write,0.38512182235717773,800000,83
,,hdf,36,write,0.03986310958862305,800000,83
,,zarr,36,write,0.40413880348205566,800000,84
,,hdf,36,write,0.05138444900512695,800000,84
,,zarr,36,write,0.3881819248199463,800000,85
,,hdf,36,write,0.03835582733154297,800000,85
,,zarr,36,write,0.37032127380371094,800000,86
,,hdf,36,write,0.04402923583984375,800000,86
,,zarr,36,write,0.36179471015930176,800000,87
,,hdf,36,write,0.017069339752197266,800000,87
,,zarr,36,write,0.38967061042785645,800000,88
,,hdf,36,write,0.015042304992675781,800000,88
,,zarr,36,write,0.37647032737731934,800000,89
,,hdf,36,write,0.050299882888793945,800000,89
,,zarr,36,write,0.3820357322692871,800000,90
,,hdf,36,write,0.044599294662475586,800000,90
,,zarr,36,write,0.393324613571167,800000,91
,,hdf,36,write,0.017664432525634766,800000,91
,,zarr,36,write,0.37073349952697754,800000,92
,,hdf,36,write,0.08774852752685547,800000,92
,,zarr,36,write,0.37961673736572266,800000,93
,,hdf,36,write,0.043604135513305664,800000,93
,,zarr,36,write,0.4021596908569336,800000,94
,,hdf,36,write,0.09156227111816406,800000,94
,,zarr,36,write,0.38224148750305176,800000,95
,,hdf,36,write,0.07963109016418457,800000,95
,,zarr,36,write,0.37912845611572266,800000,96
,,hdf,36,write,0.012675046920776367,800000,96
,,zarr,36,write,0.38040900230407715,800000,97
,,hdf,36,write,0.01420140266418457,800000,97
,,zarr,36,write,0.38420820236206055,800000,98
,,hdf,36,write,0.033063650131225586,800000,98
,,zarr,36,write,0.37270641326904297,800000,99
,,hdf,36,write,0.015118122100830078,800000,99
,,zarr,36,read,0.03277325630187988,800000,0
,,hdf,36,read,0.009504556655883789,800000,0
,,zarr,36,read,0.029162168502807617,800000,1
,,hdf,36,read,0.004329204559326172,800000,1
,,zarr,36,read,0.04949378967285156,800000,2
,,hdf,36,read,0.0035545825958251953,800000,2
,,zarr,36,read,0.04562497138977051,800000,3
,,hdf,36,read,0.006638765335083008,800000,3
,,zarr,36,read,0.03797006607055664,800000,4
,,hdf,36,read,0.1594700813293457,800000,4
,,zarr,36,read,0.02671194076538086,800000,5
,,hdf,36,read,0.029880762100219727,800000,5
,,zarr,36,read,0.021849632263183594,800000,6
,,hdf,36,read,0.007398128509521484,800000,6
,,zarr,36,read,0.03633713722229004,800000,7
,,hdf,36,read,0.003671407699584961,800000,7
,,zarr,36,read,0.02149677276611328,800000,8
,,hdf,36,read,0.006558895111083984,800000,8
,,zarr,36,read,0.04963970184326172,800000,9
,,hdf,36,read,0.007215976715087891,800000,9
,,zarr,36,read,0.02239084243774414,800000,10
,,hdf,36,read,0.0055332183837890625,800000,10
,,zarr,36,read,0.04766225814819336,800000,11
,,hdf,36,read,0.006157636642456055,800000,11
,,zarr,36,read,0.04980897903442383,800000,12
,,hdf,36,read,0.003571748733520508,800000,12
,,zarr,36,read,0.01885247230529785,800000,13
,,hdf,36,read,0.048703670501708984,800000,13
,,zarr,36,read,0.037895917892456055,800000,14
,,hdf,36,read,0.10754632949829102,800000,14
,,zarr,36,read,0.02304697036743164,800000,15
,,hdf,36,read,0.002835988998413086,800000,15
,,zarr,36,read,0.01186513900756836,800000,16
,,hdf,36,read,0.00556635856628418,800000,16
,,zarr,36,read,0.001129150390625,800000,17
,,hdf,36,read,0.0077724456787109375,800000,17
,,zarr,36,read,0.0009751319885253906,800000,18
,,hdf,36,read,0.004374980926513672,800000,18
,,zarr,36,read,0.03467202186584473,800000,19
,,hdf,36,read,0.007081747055053711,800000,19
,,zarr,36,read,0.0010216236114501953,800000,20
,,hdf,36,read,0.10990595817565918,800000,20
,,zarr,36,read,0.021569490432739258,800000,21
,,hdf,36,read,0.03954577445983887,800000,21
,,zarr,36,read,0.033739566802978516,800000,22
,,hdf,36,read,0.03856825828552246,800000,22
,,zarr,36,read,0.0012288093566894531,800000,23
,,hdf,36,read,0.004015207290649414,800000,23
,,zarr,36,read,0.04188942909240723,800000,24
,,hdf,36,read,0.006563425064086914,800000,24
,,zarr,36,read,0.0011334419250488281,800000,25
,,hdf,36,read,0.005749225616455078,800000,25
,,zarr,36,read,0.0009160041809082031,800000,26
,,hdf,36,read,0.003099203109741211,800000,26
,,zarr,36,read,0.04019021987915039,800000,27
,,hdf,36,read,0.06024527549743652,800000,27
,,zarr,36,read,0.06349396705627441,800000,28
,,hdf,36,read,0.007379055023193359,800000,28
,,zarr,36,read,0.02196812629699707,800000,29
,,hdf,36,read,0.009270668029785156,800000,29
,,zarr,36,read,0.04276299476623535,800000,30
,,hdf,36,read,0.008620738983154297,800000,30
,,zarr,36,read,0.06769514083862305,800000,31
,,hdf,36,read,0.003081798553466797,800000,31
,,zarr,36,read,0.03202939033508301,800000,32
,,hdf,36,read,0.005298614501953125,800000,32
,,zarr,36,read,0.023059844970703125,800000,33
,,hdf,36,read,0.008039236068725586,800000,33
,,zarr,36,read,0.0010464191436767578,800000,34
,,hdf,36,read,0.0039520263671875,800000,34
,,zarr,36,read,0.023639917373657227,800000,35
,,hdf,36,read,0.004766225814819336,800000,35
,,zarr,36,read,0.0013442039489746094,800000,36
,,hdf,36,read,0.06674361228942871,800000,36
,,zarr,36,read,0.021343469619750977,800000,37
,,hdf,36,read,0.04910993576049805,800000,37
,,zarr,36,read,0.029484272003173828,800000,38
,,hdf,36,read,0.16008496284484863,800000,38
,,zarr,36,read,0.025541305541992188,800000,39
,,hdf,36,read,0.1016848087310791,800000,39
,,zarr,36,read,0.024846553802490234,800000,40
,,hdf,36,read,0.005066871643066406,800000,40
,,zarr,36,read,0.017868995666503906,800000,41
,,hdf,36,read,0.006705284118652344,800000,41
,,zarr,36,read,0.0012006759643554688,800000,42
,,hdf,36,read,0.0032515525817871094,800000,42
,,zarr,36,read,0.001024484634399414,800000,43
,,hdf,36,read,0.003968954086303711,800000,43
,,zarr,36,read,0.022613525390625,800000,44
,,hdf,36,read,0.006532192230224609,800000,44
,,zarr,36,read,0.021657943725585938,800000,45
,,hdf,36,read,0.005858898162841797,800000,45
,,zarr,36,read,0.015526533126831055,800000,46
,,hdf,36,read,0.09039783477783203,800000,46
,,zarr,36,read,0.022226572036743164,800000,47
,,hdf,36,read,0.07632112503051758,800000,47
,,zarr,36,read,0.02293992042541504,800000,48
,,hdf,36,read,0.017110586166381836,800000,48
,,zarr,36,read,0.040003299713134766,800000,49
,,hdf,36,read,0.004615068435668945,800000,49
,,zarr,36,read,0.021492958068847656,800000,50
,,hdf,36,read,0.004155158996582031,800000,50
,,zarr,36,read,0.015956878662109375,800000,51
,,hdf,36,read,0.00510716438293457,800000,51
,,zarr,36,read,0.02225971221923828,800000,52
,,hdf,36,read,0.0056040287017822266,800000,52
,,zarr,36,read,0.0012738704681396484,800000,53
,,hdf,36,read,0.005148887634277344,800000,53
,,zarr,36,read,0.02141118049621582,800000,54
,,hdf,36,read,0.00645756721496582,800000,54
,,zarr,36,read,0.0016074180603027344,800000,55
,,hdf,36,read,0.09584403038024902,800000,55
,,zarr,36,read,0.022449731826782227,800000,56
,,hdf,36,read,0.004625558853149414,800000,56
,,zarr,36,read,0.040108442306518555,800000,57
,,hdf,36,read,0.005780458450317383,800000,57
,,zarr,36,read,0.023828983306884766,800000,58
,,hdf,36,read,0.007677793502807617,800000,58
,,zarr,36,read,0.021793842315673828,800000,59
,,hdf,36,read,0.006250143051147461,800000,59
,,zarr,36,read,0.0014421939849853516,800000,60
,,hdf,36,read,0.006657123565673828,800000,60
,,zarr,36,read,0.015657663345336914,800000,61
,,hdf,36,read,0.0030434131622314453,800000,61
,,zarr,36,read,0.022711992263793945,800000,62
,,hdf,36,read,0.005881786346435547,800000,62
,,zarr,36,read,0.0009589195251464844,800000,63
,,hdf,36,read,0.005320072174072266,800000,63
,,zarr,36,read,0.021106958389282227,800000,64
,,hdf,36,read,0.02814459800720215,800000,64
,,zarr,36,read,0.024293184280395508,800000,65
,,hdf,36,read,0.04834580421447754,800000,65
,,zarr,36,read,0.02400517463684082,800000,66
,,hdf,36,read,0.038575172424316406,800000,66
,,zarr,36,read,0.04967093467712402,800000,67
,,hdf,36,read,0.00544285774230957,800000,67
