compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,36,write,1.7826716899871826,4000000,0
,,hdf,,36,write,0.025602102279663086,4000000,0
,,zarr,True,36,write,0.9493558406829834,4000000,1
,,hdf,,36,write,0.027981996536254883,4000000,1
,,zarr,True,36,write,0.996016263961792,4000000,2
,,hdf,,36,write,0.1514112949371338,4000000,2
,,zarr,True,36,write,0.9816839694976807,4000000,3
,,hdf,,36,write,0.09616637229919434,4000000,3
,,zarr,True,36,write,0.984647274017334,4000000,4
,,hdf,,36,write,0.0676126480102539,4000000,4
,,zarr,True,36,write,1.0185625553131104,4000000,5
,,hdf,,36,write,0.13434433937072754,4000000,5
,,zarr,True,36,write,1.0778331756591797,4000000,6
,,hdf,,36,write,0.13991928100585938,4000000,6
,,zarr,True,36,write,0.98105788230896,4000000,7
,,hdf,,36,write,0.04964184761047363,4000000,7
,,zarr,True,36,write,0.9454872608184814,4000000,8
,,hdf,,36,write,0.0530545711517334,4000000,8
,,zarr,True,36,write,1.0156757831573486,4000000,9
,,hdf,,36,write,0.05518627166748047,4000000,9
,,zarr,True,36,write,0.9888358116149902,4000000,10
,,hdf,,36,write,0.05958199501037598,4000000,10
,,zarr,True,36,write,1.0105843544006348,4000000,11
,,hdf,,36,write,0.04485011100769043,4000000,11
,,zarr,True,36,write,1.0275530815124512,4000000,12
,,hdf,,36,write,0.0965278148651123,4000000,12
,,zarr,True,36,write,0.9585621356964111,4000000,13
,,hdf,,36,write,0.11827659606933594,4000000,13
,,zarr,True,36,write,0.9951181411743164,4000000,14
,,hdf,,36,write,0.10677146911621094,4000000,14
,,zarr,True,36,write,1.0311782360076904,4000000,15
,,hdf,,36,write,0.053702592849731445,4000000,15
,,zarr,True,36,write,0.9723713397979736,4000000,16
,,hdf,,36,write,0.08253812789916992,4000000,16
,,zarr,True,36,write,1.0194082260131836,4000000,17
,,hdf,,36,write,0.051424264907836914,4000000,17
,,zarr,True,36,write,1.0339961051940918,4000000,18
,,hdf,,36,write,0.05256199836730957,4000000,18
,,zarr,True,36,write,0.986257791519165,4000000,19
,,hdf,,36,write,0.06577610969543457,4000000,19
,,zarr,True,36,write,0.9817447662353516,4000000,20
,,hdf,,36,write,0.057891845703125,4000000,20
,,zarr,True,36,write,0.9666709899902344,4000000,21
,,hdf,,36,write,0.06137275695800781,4000000,21
,,zarr,True,36,write,0.9969758987426758,4000000,22
,,hdf,,36,write,0.05987143516540527,4000000,22
,,zarr,True,36,write,0.9675745964050293,4000000,23
,,hdf,,36,write,0.06007957458496094,4000000,23
,,zarr,True,36,write,1.0225183963775635,4000000,24
,,hdf,,36,write,0.051227569580078125,4000000,24
,,zarr,True,36,write,1.0246753692626953,4000000,25
,,hdf,,36,write,0.06017589569091797,4000000,25
,,zarr,True,36,write,1.0452873706817627,4000000,26
,,hdf,,36,write,0.04021096229553223,4000000,26
,,zarr,True,36,write,0.9628560543060303,4000000,27
,,hdf,,36,write,0.07182836532592773,4000000,27
,,zarr,True,36,write,1.0161373615264893,4000000,28
,,hdf,,36,write,0.07581472396850586,4000000,28
,,zarr,True,36,write,1.0932238101959229,4000000,29
,,hdf,,36,write,0.0974128246307373,4000000,29
,,zarr,True,36,write,1.0709819793701172,4000000,30
,,hdf,,36,write,0.07088661193847656,4000000,30
,,zarr,True,36,write,1.0202693939208984,4000000,31
,,hdf,,36,write,0.07239913940429688,4000000,31
,,zarr,True,36,write,1.1374406814575195,4000000,32
,,hdf,,36,write,0.04481196403503418,4000000,32
,,zarr,True,36,write,0.9630253314971924,4000000,33
,,hdf,,36,write,0.09349703788757324,4000000,33
,,zarr,True,36,write,1.0296790599822998,4000000,34
,,hdf,,36,write,0.04262828826904297,4000000,34
,,zarr,True,36,write,0.976921796798706,4000000,35
,,hdf,,36,write,0.06877422332763672,4000000,35
,,zarr,True,36,write,1.0132007598876953,4000000,36
,,hdf,,36,write,0.08871245384216309,4000000,36
,,zarr,True,36,write,1.0441558361053467,4000000,37
,,hdf,,36,write,0.10404467582702637,4000000,37
,,zarr,True,36,write,1.0336639881134033,4000000,38
,,hdf,,36,write,0.057381629943847656,4000000,38
,,zarr,True,36,write,0.9806687831878662,4000000,39
,,hdf,,36,write,0.08543014526367188,4000000,39
,,zarr,True,36,write,1.0333831310272217,4000000,40
,,hdf,,36,write,0.07299613952636719,4000000,40
,,zarr,True,36,write,1.0254721641540527,4000000,41
,,hdf,,36,write,0.1313786506652832,4000000,41
,,zarr,True,36,write,1.0798838138580322,4000000,42
,,hdf,,36,write,0.0383453369140625,4000000,42
,,zarr,True,36,write,1.030402421951294,4000000,43
,,hdf,,36,write,0.06098818778991699,4000000,43
,,zarr,True,36,write,0.9839348793029785,4000000,44
,,hdf,,36,write,0.11847734451293945,4000000,44
,,zarr,True,36,write,1.0201172828674316,4000000,45
,,hdf,,36,write,0.07751059532165527,4000000,45
,,zarr,True,36,write,1.084101915359497,4000000,46
,,hdf,,36,write,0.06608152389526367,4000000,46
,,zarr,True,36,write,1.0277998447418213,4000000,47
,,hdf,,36,write,0.06591987609863281,4000000,47
,,zarr,True,36,write,0.9936316013336182,4000000,48
,,hdf,,36,write,0.0675058364868164,4000000,48
,,zarr,True,36,write,0.9432885646820068,4000000,49
,,hdf,,36,write,0.08587503433227539,4000000,49
,,zarr,True,36,write,1.0562877655029297,4000000,50
,,hdf,,36,write,0.06217384338378906,4000000,50
,,zarr,True,36,write,0.9866878986358643,4000000,51
,,hdf,,36,write,0.05853152275085449,4000000,51
,,zarr,True,36,write,1.0783991813659668,4000000,52
,,hdf,,36,write,0.03825497627258301,4000000,52
,,zarr,True,36,write,1.0322034358978271,4000000,53
,,hdf,,36,write,0.05829024314880371,4000000,53
,,zarr,True,36,write,0.9607682228088379,4000000,54
,,hdf,,36,write,0.06303930282592773,4000000,54
,,zarr,True,36,write,0.9443473815917969,4000000,55
,,hdf,,36,write,0.04931926727294922,4000000,55
,,zarr,True,36,write,1.0122942924499512,4000000,56
,,hdf,,36,write,0.06644248962402344,4000000,56
,,zarr,True,36,write,0.9465944766998291,4000000,57
,,hdf,,36,write,0.09596657752990723,4000000,57
,,zarr,True,36,write,1.0345089435577393,4000000,58
,,hdf,,36,write,0.03108835220336914,4000000,58
,,zarr,True,36,write,1.02347993850708,4000000,59
,,hdf,,36,write,0.07142257690429688,4000000,59
,,zarr,True,36,write,0.9865257740020752,4000000,60
,,hdf,,36,write,0.10427021980285645,4000000,60
,,zarr,True,36,write,0.9998528957366943,4000000,61
,,hdf,,36,write,0.0737142562866211,4000000,61
,,zarr,True,36,write,0.9991369247436523,4000000,62
,,hdf,,36,write,0.05066394805908203,4000000,62
,,zarr,True,36,write,1.062493085861206,4000000,63
,,hdf,,36,write,0.07287240028381348,4000000,63
,,zarr,True,36,write,1.0779893398284912,4000000,64
,,hdf,,36,write,0.047453880310058594,4000000,64
,,zarr,True,36,write,0.9826169013977051,4000000,65
,,hdf,,36,write,0.09452009201049805,4000000,65
,,zarr,True,36,write,1.029853105545044,4000000,66
,,hdf,,36,write,0.07040047645568848,4000000,66
,,zarr,True,36,write,1.0146849155426025,4000000,67
,,hdf,,36,write,0.04012179374694824,4000000,67
,,zarr,True,36,write,1.0638082027435303,4000000,68
,,hdf,,36,write,0.0838930606842041,4000000,68
,,zarr,True,36,write,1.033933162689209,4000000,69
,,hdf,,36,write,0.05741286277770996,4000000,69
,,zarr,True,36,write,1.0079309940338135,4000000,70
,,hdf,,36,write,0.07075810432434082,4000000,70
,,zarr,True,36,write,0.9940216541290283,4000000,71
,,hdf,,36,write,0.09792232513427734,4000000,71
,,zarr,True,36,write,0.9852368831634521,4000000,72
,,hdf,,36,write,0.04843497276306152,4000000,72
,,zarr,True,36,write,1.1083266735076904,4000000,73
,,hdf,,36,write,0.06975841522216797,4000000,73
,,zarr,True,36,write,1.0518605709075928,4000000,74
,,hdf,,36,write,0.07871150970458984,4000000,74
,,zarr,True,36,write,1.0358622074127197,4000000,75
,,hdf,,36,write,0.09572625160217285,4000000,75
,,zarr,True,36,write,1.0141499042510986,4000000,76
,,hdf,,36,write,0.12069344520568848,4000000,76
,,zarr,True,36,write,0.9748992919921875,4000000,77
,,hdf,,36,write,0.08331084251403809,4000000,77
,,zarr,True,36,write,1.0792572498321533,4000000,78
,,hdf,,36,write,0.1317291259765625,4000000,78
,,zarr,True,36,write,0.9724717140197754,4000000,79
,,hdf,,36,write,0.08367657661437988,4000000,79
,,zarr,True,36,write,1.0208475589752197,4000000,80
,,hdf,,36,write,0.04396939277648926,4000000,80
,,zarr,True,36,write,0.9935598373413086,4000000,81
,,hdf,,36,write,0.1241922378540039,4000000,81
,,zarr,True,36,write,1.0266563892364502,4000000,82
,,hdf,,36,write,0.13741469383239746,4000000,82
,,zarr,True,36,write,0.9874601364135742,4000000,83
,,hdf,,36,write,0.08405756950378418,4000000,83
,,zarr,True,36,write,1.0178296566009521,4000000,84
,,hdf,,36,write,0.07677650451660156,4000000,84
,,zarr,True,36,write,0.9580478668212891,4000000,85
,,hdf,,36,write,0.09900498390197754,4000000,85
,,zarr,True,36,write,1.0260579586029053,4000000,86
,,hdf,,36,write,0.053543806076049805,4000000,86
,,zarr,True,36,write,1.005814790725708,4000000,87
,,hdf,,36,write,0.03797268867492676,4000000,87
,,zarr,True,36,write,1.0695466995239258,4000000,88
,,hdf,,36,write,0.06523728370666504,4000000,88
,,zarr,True,36,write,1.104994535446167,4000000,89
,,hdf,,36,write,0.06428813934326172,4000000,89
,,zarr,True,36,write,1.0270540714263916,4000000,90
,,hdf,,36,write,0.09715104103088379,4000000,90
,,zarr,True,36,write,0.9856052398681641,4000000,91
,,hdf,,36,write,0.07367968559265137,4000000,91
