compression,compression_level,format,nested,nprocs,operation,runtime,size_in_bytes,step
,,zarr,True,36,write,1.7420730590820312,4000000,0
,,hdf,,36,write,0.048935890197753906,4000000,0
,,zarr,True,36,write,1.058706283569336,4000000,1
,,hdf,,36,write,0.042876482009887695,4000000,1
,,zarr,True,36,write,0.9160563945770264,4000000,2
,,hdf,,36,write,0.08334541320800781,4000000,2
,,zarr,True,36,write,0.9458005428314209,4000000,3
,,hdf,,36,write,0.07971024513244629,4000000,3
,,zarr,True,36,write,0.9232501983642578,4000000,4
,,hdf,,36,write,0.08036112785339355,4000000,4
,,zarr,True,36,write,0.98183274269104,4000000,5
,,hdf,,36,write,0.09473299980163574,4000000,5
,,zarr,True,36,write,0.8961813449859619,4000000,6
,,hdf,,36,write,0.07936692237854004,4000000,6
,,zarr,True,36,write,0.9535121917724609,4000000,7
,,hdf,,36,write,0.09133052825927734,4000000,7
,,zarr,True,36,write,0.9601354598999023,4000000,8
,,hdf,,36,write,0.13010239601135254,4000000,8
,,zarr,True,36,write,0.9500443935394287,4000000,9
,,hdf,,36,write,0.0553288459777832,4000000,9
,,zarr,True,36,write,0.9401111602783203,4000000,10
,,hdf,,36,write,0.03589344024658203,4000000,10
,,zarr,True,36,write,0.9271669387817383,4000000,11
,,hdf,,36,write,0.10918092727661133,4000000,11
,,zarr,True,36,write,0.9224972724914551,4000000,12
,,hdf,,36,write,0.04484438896179199,4000000,12
,,zarr,True,36,write,0.9953241348266602,4000000,13
,,hdf,,36,write,0.1075143814086914,4000000,13
,,zarr,True,36,write,0.9302136898040771,4000000,14
,,hdf,,36,write,0.09628772735595703,4000000,14
,,zarr,True,36,write,0.9385833740234375,4000000,15
,,hdf,,36,write,0.06113791465759277,4000000,15
,,zarr,True,36,write,0.9518938064575195,4000000,16
,,hdf,,36,write,0.03975200653076172,4000000,16
,,zarr,True,36,write,0.8863401412963867,4000000,17
,,hdf,,36,write,0.06858491897583008,4000000,17
,,zarr,True,36,write,0.9909994602203369,4000000,18
,,hdf,,36,write,0.03696846961975098,4000000,18
,,zarr,True,36,write,0.9285335540771484,4000000,19
,,hdf,,36,write,0.12176752090454102,4000000,19
,,zarr,True,36,write,0.9752442836761475,4000000,20
,,hdf,,36,write,0.09639215469360352,4000000,20
,,zarr,True,36,write,0.9126343727111816,4000000,21
,,hdf,,36,write,0.07699346542358398,4000000,21
,,zarr,True,36,write,0.9558801651000977,4000000,22
,,hdf,,36,write,0.04935097694396973,4000000,22
,,zarr,True,36,write,0.9872176647186279,4000000,23
,,hdf,,36,write,0.04665231704711914,4000000,23
,,zarr,True,36,write,0.9539470672607422,4000000,24
,,hdf,,36,write,0.0703127384185791,4000000,24
,,zarr,True,36,write,0.9127926826477051,4000000,25
,,hdf,,36,write,0.15308380126953125,4000000,25
,,zarr,True,36,write,0.9448349475860596,4000000,26
,,hdf,,36,write,0.08477044105529785,4000000,26
,,zarr,True,36,write,0.9259324073791504,4000000,27
,,hdf,,36,write,0.08739399909973145,4000000,27
,,zarr,True,36,write,0.9345006942749023,4000000,28
,,hdf,,36,write,0.043988704681396484,4000000,28
,,zarr,True,36,write,0.9380364418029785,4000000,29
,,hdf,,36,write,0.05197930335998535,4000000,29
,,zarr,True,36,write,0.9807674884796143,4000000,30
,,hdf,,36,write,0.06255722045898438,4000000,30
,,zarr,True,36,write,0.9796833992004395,4000000,31
,,hdf,,36,write,0.06601095199584961,4000000,31
,,zarr,True,36,write,0.9933733940124512,4000000,32
,,hdf,,36,write,0.05787158012390137,4000000,32
,,zarr,True,36,write,0.9644379615783691,4000000,33
,,hdf,,36,write,0.06704282760620117,4000000,33
,,zarr,True,36,write,0.9064648151397705,4000000,34
,,hdf,,36,write,0.07934427261352539,4000000,34
,,zarr,True,36,write,0.9580535888671875,4000000,35
,,hdf,,36,write,0.06441545486450195,4000000,35
,,zarr,True,36,write,0.9299862384796143,4000000,36
,,hdf,,36,write,0.0780496597290039,4000000,36
,,zarr,True,36,write,0.9441490173339844,4000000,37
,,hdf,,36,write,0.2953376770019531,4000000,37
,,zarr,True,36,write,0.998568058013916,4000000,38
,,hdf,,36,write,0.0814814567565918,4000000,38
,,zarr,True,36,write,0.9316995143890381,4000000,39
,,hdf,,36,write,0.05278730392456055,4000000,39
,,zarr,True,36,write,0.9497244358062744,4000000,40
,,hdf,,36,write,0.06091427803039551,4000000,40
,,zarr,True,36,write,0.902935266494751,4000000,41
,,hdf,,36,write,0.08217692375183105,4000000,41
,,zarr,True,36,write,0.9143304824829102,4000000,42
,,hdf,,36,write,0.040055274963378906,4000000,42
,,zarr,True,36,write,0.9719197750091553,4000000,43
,,hdf,,36,write,0.09404826164245605,4000000,43
,,zarr,True,36,write,0.9413273334503174,4000000,44
,,hdf,,36,write,0.09659147262573242,4000000,44
,,zarr,True,36,write,0.9239068031311035,4000000,45
,,hdf,,36,write,0.07999634742736816,4000000,45
,,zarr,True,36,write,0.9858219623565674,4000000,46
,,hdf,,36,write,0.08878946304321289,4000000,46
,,zarr,True,36,write,0.9752898216247559,4000000,47
,,hdf,,36,write,0.06337308883666992,4000000,47
,,zarr,True,36,write,0.9110684394836426,4000000,48
,,hdf,,36,write,0.017138004302978516,4000000,48
,,zarr,True,36,write,0.9279012680053711,4000000,49
,,hdf,,36,write,0.07904887199401855,4000000,49
,,zarr,True,36,write,0.9178619384765625,4000000,50
,,hdf,,36,write,0.10054659843444824,4000000,50
,,zarr,True,36,write,0.9485251903533936,4000000,51
,,hdf,,36,write,0.05462026596069336,4000000,51
,,zarr,True,36,write,0.9083948135375977,4000000,52
,,hdf,,36,write,0.3801579475402832,4000000,52
,,zarr,True,36,write,0.9334943294525146,4000000,53
,,hdf,,36,write,0.06244468688964844,4000000,53
,,zarr,True,36,write,0.9702608585357666,4000000,54
,,hdf,,36,write,0.08328080177307129,4000000,54
